,age,job,marital,education,age_scaled,cluster,deposit,loan,housing,total_products_bought
10201,38,blue-collar,married,primary,-0.2728963155113502,1,0,0,1,1
10202,55,management,single,tertiary,1.1504456999278865,0,0,0,0,0
10203,29,services,single,secondary,-1.0264303236850638,3,0,0,0,0
10204,36,technician,single,secondary,-0.440348317327731,3,0,0,1,1
10205,60,blue-collar,married,primary,1.5690757044688384,0,0,1,1,2
10206,43,services,divorced,secondary,0.14573368902960177,1,0,0,1,1
10207,45,blue-collar,married,primary,0.3131856908459825,1,0,0,1,1
10208,36,management,divorced,tertiary,-0.440348317327731,2,0,0,1,1
10209,53,blue-collar,married,secondary,0.9829936981115057,0,0,0,1,1
10210,41,self-employed,married,secondary,-0.02171831278677903,1,0,0,0,0
10211,51,blue-collar,married,secondary,0.8155416962951249,1,0,0,0,0
10212,34,blue-collar,married,secondary,-0.6078003191441118,1,0,1,1,2
10213,29,management,single,tertiary,-1.0264303236850638,2,0,0,0,0
10214,35,self-employed,single,secondary,-0.5240743182359214,3,0,0,1,1
10215,40,management,married,tertiary,-0.10544431369496943,2,0,1,0,1
10216,26,student,single,tertiary,-1.277608326409635,3,0,0,1,1
10217,32,technician,single,tertiary,-0.7752523209604926,3,0,0,1,1
10218,31,technician,married,tertiary,-0.858978321868683,2,0,0,0,0
10219,39,management,single,secondary,-0.1891703146031598,2,0,0,0,0
10220,30,technician,married,secondary,-0.9427043227768733,3,0,1,0,1
10221,40,technician,married,secondary,-0.10544431369496943,1,0,0,0,0
10222,32,blue-collar,married,primary,-0.7752523209604926,1,0,0,1,1
10223,46,admin.,single,secondary,0.39691169175417296,1,0,0,1,1
10224,41,technician,married,secondary,-0.02171831278677903,1,0,0,1,1
10225,35,entrepreneur,single,secondary,-0.5240743182359214,3,0,0,1,1
10226,40,unemployed,single,secondary,-0.10544431369496943,1,0,0,1,1
10227,58,management,married,secondary,1.4016237026524576,0,0,0,0,0
10228,48,blue-collar,married,primary,0.5643636935705537,1,0,1,1,2
10229,37,technician,single,tertiary,-0.3566223164195406,3,0,0,0,0
10230,59,management,divorced,tertiary,1.485349703560648,0,0,0,0,0
10231,33,blue-collar,married,secondary,-0.6915263200523022,1,0,0,1,1
10232,36,admin.,married,secondary,-0.440348317327731,1,0,0,1,1
10233,40,blue-collar,married,secondary,-0.10544431369496943,1,0,0,1,1
10234,53,admin.,single,primary,0.9829936981115057,0,0,0,1,1
10235,32,admin.,divorced,secondary,-0.7752523209604926,3,0,1,1,2
10236,32,blue-collar,married,primary,-0.7752523209604926,1,0,0,1,1
10237,43,services,divorced,unknown,0.14573368902960177,1,0,0,1,1
10238,30,services,single,secondary,-0.9427043227768733,3,0,1,1,2
10239,31,admin.,married,secondary,-0.858978321868683,3,0,0,1,1
10240,35,unemployed,single,secondary,-0.5240743182359214,3,0,0,1,1
10241,39,services,married,secondary,-0.1891703146031598,1,0,1,1,2
10242,57,management,married,tertiary,1.3178977017442672,0,0,0,1,1
10243,33,self-employed,divorced,tertiary,-0.6915263200523022,2,0,1,0,1
10244,35,management,married,secondary,-0.5240743182359214,2,0,0,1,1
10245,53,management,married,tertiary,0.9829936981115057,0,0,0,0,0
10246,50,entrepreneur,married,secondary,0.7318156953869345,1,0,0,0,0
10247,46,unemployed,married,secondary,0.39691169175417296,1,0,0,0,0
10248,35,management,single,tertiary,-0.5240743182359214,2,0,0,1,1
10249,56,retired,married,secondary,1.2341717008360769,0,0,0,1,1
10250,54,admin.,divorced,secondary,1.066719699019696,0,0,1,1,2
10251,56,services,married,secondary,1.2341717008360769,0,0,1,0,1
10252,43,management,married,tertiary,0.14573368902960177,2,0,0,0,0
10253,40,technician,married,secondary,-0.10544431369496943,1,0,0,1,1
10254,38,management,married,tertiary,-0.2728963155113502,2,0,0,1,1
10255,43,management,married,tertiary,0.14573368902960177,2,0,0,0,0
10256,46,technician,married,secondary,0.39691169175417296,1,0,0,1,1
10257,29,blue-collar,married,secondary,-1.0264303236850638,3,0,0,1,1
10258,33,technician,single,secondary,-0.6915263200523022,3,0,0,1,1
10259,49,technician,married,secondary,0.6480896944787441,1,0,0,0,0
10260,53,blue-collar,divorced,secondary,0.9829936981115057,0,0,0,1,1
10261,54,retired,single,primary,1.066719699019696,0,0,0,0,0
10262,33,technician,married,secondary,-0.6915263200523022,3,0,0,1,1
10263,39,management,married,tertiary,-0.1891703146031598,2,0,0,0,0
10264,38,admin.,single,unknown,-0.2728963155113502,3,0,0,1,1
10265,49,admin.,married,secondary,0.6480896944787441,1,0,1,0,1
10266,33,technician,married,secondary,-0.6915263200523022,3,0,0,0,0
10267,59,admin.,married,secondary,1.485349703560648,0,0,0,0,0
10268,35,admin.,married,secondary,-0.5240743182359214,1,0,0,1,1
10269,40,technician,married,secondary,-0.10544431369496943,1,0,0,1,1
10270,31,services,single,secondary,-0.858978321868683,3,0,0,0,0
10271,35,technician,married,secondary,-0.5240743182359214,3,0,0,1,1
10272,42,blue-collar,married,primary,0.062007688121411365,1,0,0,1,1
10273,55,self-employed,married,secondary,1.1504456999278865,0,0,0,1,1
10274,33,blue-collar,married,secondary,-0.6915263200523022,1,0,0,1,1
10275,31,technician,single,tertiary,-0.858978321868683,3,0,0,0,0
10276,30,technician,single,secondary,-0.9427043227768733,3,0,0,0,0
10277,30,blue-collar,single,primary,-0.9427043227768733,3,0,0,0,0
10278,37,blue-collar,married,secondary,-0.3566223164195406,1,0,0,1,1
10279,30,technician,single,tertiary,-0.9427043227768733,3,0,0,0,0
10280,47,admin.,married,secondary,0.48063769266236334,1,0,1,1,2
10281,41,technician,married,tertiary,-0.02171831278677903,2,0,0,1,1
10282,44,technician,married,secondary,0.22945968993779214,1,0,0,1,1
10283,59,management,married,tertiary,1.485349703560648,0,0,0,0,0
10284,29,technician,married,secondary,-1.0264303236850638,3,0,0,1,1
10285,51,services,married,primary,0.8155416962951249,0,0,0,1,1
10286,32,blue-collar,married,secondary,-0.7752523209604926,1,0,0,1,1
10287,36,blue-collar,married,secondary,-0.440348317327731,1,0,0,1,1
10288,30,management,married,tertiary,-0.9427043227768733,2,0,0,0,0
10289,34,housemaid,married,tertiary,-0.6078003191441118,2,0,0,0,0
10290,42,blue-collar,married,primary,0.062007688121411365,1,0,0,1,1
10291,37,technician,married,secondary,-0.3566223164195406,1,0,0,1,1
10292,42,blue-collar,single,secondary,0.062007688121411365,1,0,0,0,0
10293,31,services,married,unknown,-0.858978321868683,2,0,0,1,1
10294,34,admin.,single,tertiary,-0.6078003191441118,2,0,0,1,1
10295,32,self-employed,married,tertiary,-0.7752523209604926,2,0,0,0,0
10296,46,technician,divorced,secondary,0.39691169175417296,1,0,0,1,1
10297,32,blue-collar,married,primary,-0.7752523209604926,1,0,0,1,1
10298,37,admin.,single,secondary,-0.3566223164195406,3,0,1,0,1
10299,39,management,married,tertiary,-0.1891703146031598,2,0,0,0,0
10300,37,management,single,secondary,-0.3566223164195406,3,0,1,0,1
10301,32,self-employed,married,tertiary,-0.7752523209604926,2,0,0,0,0
10302,41,blue-collar,married,secondary,-0.02171831278677903,1,0,0,1,1
10303,50,self-employed,married,tertiary,0.7318156953869345,1,0,0,1,1
10304,57,management,married,unknown,1.3178977017442672,0,0,0,0,0
10305,37,admin.,single,secondary,-0.3566223164195406,3,0,0,1,1
10306,56,entrepreneur,divorced,secondary,1.2341717008360769,0,0,0,0,0
10307,37,unemployed,married,secondary,-0.3566223164195406,1,0,0,0,0
10308,32,blue-collar,married,primary,-0.7752523209604926,1,0,0,1,1
10309,30,management,single,tertiary,-0.9427043227768733,2,0,0,0,0
10310,27,blue-collar,single,secondary,-1.1938823255014446,3,0,0,1,1
10311,36,management,married,tertiary,-0.440348317327731,2,0,0,0,0
10312,34,management,single,tertiary,-0.6078003191441118,2,0,0,0,0
10313,53,services,married,primary,0.9829936981115057,0,0,0,0,0
10314,58,management,married,tertiary,1.4016237026524576,0,0,0,1,1
10315,31,admin.,single,secondary,-0.858978321868683,3,0,1,1,2
10316,38,services,married,secondary,-0.2728963155113502,1,0,0,0,0
10317,32,management,single,tertiary,-0.7752523209604926,2,0,1,0,1
10318,31,services,married,secondary,-0.858978321868683,3,0,1,1,2
10319,59,admin.,divorced,secondary,1.485349703560648,0,0,1,1,2
10320,41,blue-collar,married,primary,-0.02171831278677903,1,0,0,1,1
10321,33,technician,married,secondary,-0.6915263200523022,3,0,0,1,1
10322,52,management,married,tertiary,0.8992676972033152,0,0,0,1,1
10323,36,entrepreneur,married,primary,-0.440348317327731,2,0,0,1,1
10324,37,management,married,secondary,-0.3566223164195406,2,0,0,0,0
10325,39,services,single,secondary,-0.1891703146031598,1,0,0,1,1
10326,36,management,married,tertiary,-0.440348317327731,2,0,0,0,0
10327,30,management,married,tertiary,-0.9427043227768733,2,0,0,0,0
10328,32,management,single,tertiary,-0.7752523209604926,2,0,0,0,0
10329,47,blue-collar,married,primary,0.48063769266236334,1,0,0,0,0
10330,38,management,single,tertiary,-0.2728963155113502,2,0,0,1,1
10331,51,management,married,tertiary,0.8155416962951249,2,0,0,0,0
10332,27,services,single,secondary,-1.1938823255014446,3,0,1,0,1
10333,58,retired,single,tertiary,1.4016237026524576,0,0,0,1,1
10334,56,management,married,primary,1.2341717008360769,0,0,0,0,0
10335,40,blue-collar,married,primary,-0.10544431369496943,1,0,0,1,1
10336,47,entrepreneur,married,secondary,0.48063769266236334,1,0,0,0,0
10337,23,blue-collar,single,secondary,-1.528786329134206,3,0,0,1,1
10338,46,blue-collar,married,secondary,0.39691169175417296,1,0,1,1,2
10339,57,services,married,primary,1.3178977017442672,0,0,0,0,0
10340,40,services,married,secondary,-0.10544431369496943,1,0,0,1,1
10341,30,admin.,married,tertiary,-0.9427043227768733,2,0,0,0,0
10342,58,retired,married,primary,1.4016237026524576,0,0,0,0,0
10343,36,blue-collar,divorced,secondary,-0.440348317327731,1,0,0,1,1
10344,37,blue-collar,married,primary,-0.3566223164195406,1,0,0,1,1
10345,51,blue-collar,married,primary,0.8155416962951249,1,0,1,1,2
10346,30,blue-collar,single,secondary,-0.9427043227768733,3,0,0,1,1
10347,39,technician,married,tertiary,-0.1891703146031598,2,0,0,0,0
10348,33,blue-collar,married,secondary,-0.6915263200523022,1,0,0,1,1
10349,60,blue-collar,married,primary,1.5690757044688384,0,0,0,1,1
10350,29,self-employed,married,tertiary,-1.0264303236850638,2,0,0,0,0
10351,31,admin.,married,secondary,-0.858978321868683,3,0,1,1,2
10352,52,management,married,tertiary,0.8992676972033152,0,0,0,0,0
10353,30,admin.,single,secondary,-0.9427043227768733,3,0,0,0,0
10354,47,blue-collar,married,secondary,0.48063769266236334,1,0,0,1,1
10355,46,management,divorced,tertiary,0.39691169175417296,2,0,1,0,1
10356,31,technician,married,tertiary,-0.858978321868683,2,0,0,0,0
10357,29,blue-collar,married,secondary,-1.0264303236850638,3,0,0,0,0
10358,34,services,married,secondary,-0.6078003191441118,1,0,0,1,1
10359,44,services,married,secondary,0.22945968993779214,1,0,0,0,0
10360,60,blue-collar,married,secondary,1.5690757044688384,0,0,0,1,1
10361,51,services,married,primary,0.8155416962951249,0,0,0,1,1
10362,31,housemaid,single,tertiary,-0.858978321868683,3,0,0,0,0
10363,33,blue-collar,married,secondary,-0.6915263200523022,1,0,0,0,0
10364,53,admin.,divorced,secondary,0.9829936981115057,0,0,1,1,2
10365,45,admin.,married,secondary,0.3131856908459825,1,0,0,1,1
10366,51,management,married,tertiary,0.8155416962951249,2,0,1,1,2
10367,30,management,single,tertiary,-0.9427043227768733,2,0,0,0,0
10368,58,blue-collar,married,primary,1.4016237026524576,0,0,0,0,0
10369,26,blue-collar,single,primary,-1.277608326409635,3,0,0,1,1
10370,37,services,married,secondary,-0.3566223164195406,1,0,0,0,0
10371,47,management,married,tertiary,0.48063769266236334,2,0,0,0,0
10372,28,management,married,tertiary,-1.1101563245932542,2,0,1,0,1
10373,28,blue-collar,married,secondary,-1.1101563245932542,3,0,0,0,0
10374,43,management,divorced,tertiary,0.14573368902960177,2,0,1,1,2
10375,43,services,married,secondary,0.14573368902960177,1,0,1,1,2
10376,57,management,married,tertiary,1.3178977017442672,0,0,0,1,1
10377,34,entrepreneur,married,tertiary,-0.6078003191441118,2,0,0,1,1
10378,36,admin.,divorced,tertiary,-0.440348317327731,2,0,0,0,0
10379,32,technician,single,secondary,-0.7752523209604926,3,0,0,1,1
10380,46,management,married,unknown,0.39691169175417296,2,0,0,1,1
10381,36,technician,married,secondary,-0.440348317327731,1,0,0,0,0
10382,33,management,married,tertiary,-0.6915263200523022,2,0,0,1,1
10383,48,blue-collar,married,primary,0.5643636935705537,1,0,0,0,0
10384,58,entrepreneur,married,secondary,1.4016237026524576,0,0,0,0,0
10385,56,housemaid,married,primary,1.2341717008360769,0,0,0,0,0
10386,53,management,married,tertiary,0.9829936981115057,0,0,0,1,1
10387,41,blue-collar,married,secondary,-0.02171831278677903,1,0,0,1,1
10388,35,admin.,married,secondary,-0.5240743182359214,1,0,0,1,1
10389,31,management,married,tertiary,-0.858978321868683,2,0,0,0,0
10390,51,admin.,divorced,secondary,0.8155416962951249,0,0,0,1,1
10391,40,technician,married,secondary,-0.10544431369496943,1,0,0,0,0
10392,40,technician,divorced,secondary,-0.10544431369496943,1,0,0,0,0
10393,44,services,married,secondary,0.22945968993779214,1,0,0,0,0
10394,37,blue-collar,married,secondary,-0.3566223164195406,1,0,1,1,2
10395,49,entrepreneur,married,secondary,0.6480896944787441,1,0,1,0,1
10396,56,retired,married,secondary,1.2341717008360769,0,0,0,0,0
10397,25,student,single,secondary,-1.3613343273178253,3,0,0,0,0
10398,29,management,single,tertiary,-1.0264303236850638,2,0,0,0,0
10399,35,admin.,single,tertiary,-0.5240743182359214,2,0,1,0,1
10400,41,entrepreneur,divorced,secondary,-0.02171831278677903,1,0,1,1,2
10401,38,blue-collar,married,secondary,-0.2728963155113502,1,0,0,1,1
10402,61,housemaid,married,primary,1.6528017053770288,0,0,0,0,0
10403,36,technician,married,secondary,-0.440348317327731,1,0,0,0,0
10404,52,blue-collar,married,primary,0.8992676972033152,1,0,0,0,0
10405,31,technician,single,tertiary,-0.858978321868683,3,0,0,0,0
10406,33,unemployed,married,tertiary,-0.6915263200523022,2,0,0,0,0
10407,49,blue-collar,married,primary,0.6480896944787441,1,0,0,0,0
10408,45,technician,single,tertiary,0.3131856908459825,2,0,0,0,0
10409,71,retired,married,secondary,2.4900617144589328,0,0,0,0,0
10410,34,management,single,tertiary,-0.6078003191441118,2,0,1,0,1
10411,33,admin.,single,secondary,-0.6915263200523022,3,0,0,1,1
10412,28,blue-collar,married,secondary,-1.1101563245932542,3,0,1,0,1
10413,52,technician,married,secondary,0.8992676972033152,0,0,0,1,1
10414,54,blue-collar,married,primary,1.066719699019696,0,0,1,0,1
10415,51,blue-collar,married,unknown,0.8155416962951249,1,0,0,1,1
10416,59,retired,married,secondary,1.485349703560648,0,0,0,0,0
10417,25,admin.,single,tertiary,-1.3613343273178253,3,0,0,0,0
10418,35,technician,married,tertiary,-0.5240743182359214,2,0,0,1,1
10419,49,blue-collar,married,primary,0.6480896944787441,1,0,0,1,1
10420,33,technician,married,secondary,-0.6915263200523022,3,0,0,0,0
10421,30,self-employed,single,tertiary,-0.9427043227768733,3,0,0,1,1
10422,46,services,married,secondary,0.39691169175417296,1,0,0,1,1
10423,43,services,single,secondary,0.14573368902960177,1,0,0,0,0
10424,28,blue-collar,single,secondary,-1.1101563245932542,3,0,0,1,1
10425,41,blue-collar,married,primary,-0.02171831278677903,1,0,0,0,0
10426,60,housemaid,divorced,primary,1.5690757044688384,0,0,0,0,0
10427,49,blue-collar,married,secondary,0.6480896944787441,1,0,0,0,0
10428,30,technician,single,tertiary,-0.9427043227768733,3,0,0,1,1
10429,45,unemployed,married,primary,0.3131856908459825,1,0,0,1,1
10430,47,management,single,tertiary,0.48063769266236334,2,0,0,0,0
10431,29,blue-collar,single,secondary,-1.0264303236850638,3,0,0,0,0
10432,59,admin.,married,secondary,1.485349703560648,0,0,1,0,1
10433,27,technician,married,tertiary,-1.1938823255014446,3,0,0,0,0
10434,37,technician,married,secondary,-0.3566223164195406,1,0,0,0,0
10435,25,technician,divorced,secondary,-1.3613343273178253,3,0,1,0,1
10436,39,technician,divorced,secondary,-0.1891703146031598,1,0,0,0,0
10437,35,blue-collar,married,primary,-0.5240743182359214,1,0,0,1,1
10438,77,retired,married,primary,2.992417719908075,0,0,0,0,0
10439,58,retired,divorced,secondary,1.4016237026524576,0,0,0,0,0
10440,38,management,single,tertiary,-0.2728963155113502,2,0,0,0,0
10441,50,blue-collar,married,primary,0.7318156953869345,1,0,0,1,1
10442,27,management,single,secondary,-1.1938823255014446,3,0,0,0,0
10443,46,blue-collar,married,secondary,0.39691169175417296,1,0,0,1,1
10444,51,admin.,married,secondary,0.8155416962951249,0,0,0,0,0
10445,58,retired,married,secondary,1.4016237026524576,0,0,0,0,0
10446,42,entrepreneur,married,secondary,0.062007688121411365,1,0,0,1,1
10447,27,technician,married,secondary,-1.1938823255014446,3,0,0,1,1
10448,34,technician,single,secondary,-0.6078003191441118,3,0,0,0,0
10449,31,admin.,single,secondary,-0.858978321868683,3,0,0,0,0
10450,39,blue-collar,married,secondary,-0.1891703146031598,1,0,0,1,1
10451,42,admin.,single,secondary,0.062007688121411365,1,0,0,1,1
10452,44,entrepreneur,married,secondary,0.22945968993779214,1,0,0,0,0
10453,51,management,divorced,tertiary,0.8155416962951249,2,0,0,1,1
10454,50,admin.,single,secondary,0.7318156953869345,1,0,1,0,1
10455,32,blue-collar,married,primary,-0.7752523209604926,1,0,1,1,2
10456,45,blue-collar,married,primary,0.3131856908459825,1,0,0,1,1
10457,29,admin.,single,secondary,-1.0264303236850638,3,0,0,1,1
10458,53,blue-collar,married,secondary,0.9829936981115057,0,0,0,0,0
10459,29,services,married,secondary,-1.0264303236850638,3,0,0,1,1
10460,57,admin.,married,primary,1.3178977017442672,0,0,0,1,1
10461,41,blue-collar,married,secondary,-0.02171831278677903,1,0,0,0,0
10462,58,technician,married,secondary,1.4016237026524576,0,0,0,1,1
10463,52,housemaid,married,primary,0.8992676972033152,0,0,0,0,0
10464,44,admin.,married,unknown,0.22945968993779214,1,0,1,0,1
10465,34,blue-collar,married,primary,-0.6078003191441118,1,0,0,0,0
10466,44,management,married,tertiary,0.22945968993779214,2,0,0,0,0
10467,56,technician,married,tertiary,1.2341717008360769,0,0,0,0,0
10468,36,entrepreneur,married,tertiary,-0.440348317327731,2,0,0,0,0
10469,45,management,divorced,tertiary,0.3131856908459825,2,0,0,0,0
10470,57,management,married,tertiary,1.3178977017442672,0,0,0,0,0
10471,49,management,married,tertiary,0.6480896944787441,2,0,1,0,1
10472,37,blue-collar,married,secondary,-0.3566223164195406,1,0,0,1,1
10473,44,blue-collar,divorced,unknown,0.22945968993779214,1,0,0,0,0
10474,40,blue-collar,married,primary,-0.10544431369496943,1,0,0,1,1
10475,28,technician,single,secondary,-1.1101563245932542,3,0,0,1,1
10476,39,services,married,secondary,-0.1891703146031598,1,0,0,1,1
10477,40,technician,single,tertiary,-0.10544431369496943,2,0,0,0,0
10478,33,management,single,tertiary,-0.6915263200523022,2,0,0,0,0
