id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit,year,date,weekday
10270,40,technician,married,secondary,no,1716,yes,no,cellular,12,aug,226,8,-1,0,unknown,no,2010,2010-08-12,Thursday
10271,31,services,single,secondary,no,-45,no,no,unknown,7,may,246,2,-1,0,unknown,no,2010,2010-05-07,Friday
10272,35,technician,married,secondary,no,410,yes,no,cellular,20,nov,67,2,-1,0,unknown,no,2010,2010-11-20,Saturday
10273,42,blue-collar,married,primary,no,-97,yes,no,cellular,3,feb,216,4,271,5,failure,no,2010,2010-02-03,Wednesday
10274,55,self-employed,married,secondary,no,12159,yes,no,cellular,20,nov,142,2,174,2,failure,no,2010,2010-11-20,Saturday
10275,33,blue-collar,married,secondary,no,395,yes,no,unknown,2,jun,122,1,-1,0,unknown,no,2010,2010-06-02,Wednesday
10276,31,technician,single,tertiary,no,969,no,no,cellular,15,jun,95,1,-1,0,unknown,no,2010,2010-06-15,Tuesday
10277,30,technician,single,secondary,no,86,no,no,unknown,20,aug,45,1,-1,0,unknown,no,2010,2010-08-20,Friday
10278,30,blue-collar,single,primary,no,395,no,no,cellular,21,nov,429,1,-1,0,unknown,no,2010,2010-11-21,Sunday
10279,37,blue-collar,married,secondary,no,0,yes,no,cellular,2,apr,473,1,-1,0,unknown,no,2010,2010-04-02,Friday
10280,30,technician,single,tertiary,no,0,no,no,cellular,22,aug,34,2,-1,0,unknown,no,2010,2010-08-22,Sunday
10281,47,admin.,married,secondary,no,829,yes,yes,unknown,14,may,339,1,-1,0,unknown,no,2010,2010-05-14,Friday
10282,41,technician,married,tertiary,no,-15,yes,no,cellular,6,may,33,1,-1,0,unknown,no,2010,2010-05-06,Thursday
10283,44,technician,married,secondary,no,135,yes,no,cellular,8,may,262,3,-1,0,unknown,no,2010,2010-05-08,Saturday
10284,59,management,married,tertiary,no,1585,no,no,telephone,28,aug,91,5,-1,0,unknown,no,2010,2010-08-28,Saturday
10285,29,technician,married,secondary,no,-910,yes,no,cellular,21,jul,260,1,-1,0,unknown,no,2010,2010-07-21,Wednesday
10286,51,services,married,primary,no,8806,yes,no,unknown,19,may,131,1,-1,0,unknown,no,2010,2010-05-19,Wednesday
10287,32,blue-collar,married,secondary,no,43,yes,no,unknown,21,may,173,2,-1,0,unknown,no,2010,2010-05-21,Friday
10288,36,blue-collar,married,secondary,no,136,yes,no,unknown,4,jun,38,2,-1,0,unknown,no,2010,2010-06-04,Friday
10289,30,management,married,tertiary,no,1195,no,no,cellular,18,jul,146,2,-1,0,unknown,no,2010,2010-07-18,Sunday
10290,34,housemaid,married,tertiary,no,11219,no,no,cellular,25,may,112,1,-1,0,unknown,no,2010,2010-05-25,Tuesday
10291,42,blue-collar,married,primary,no,2003,yes,no,cellular,17,apr,177,3,-1,0,unknown,no,2010,2010-04-17,Saturday
10292,37,technician,married,secondary,no,494,yes,no,cellular,2,feb,247,2,269,3,failure,no,2010,2010-02-02,Tuesday
10293,42,blue-collar,single,secondary,no,419,no,no,cellular,7,jul,88,3,-1,0,unknown,no,2010,2010-07-07,Wednesday
10294,31,services,married,unknown,no,-82,yes,no,cellular,31,jul,543,31,-1,0,unknown,no,2010,2010-07-31,Saturday
10295,34,admin.,single,tertiary,no,64,yes,no,cellular,28,jul,76,2,-1,0,unknown,no,2010,2010-07-28,Wednesday
10296,32,self-employed,married,tertiary,no,14522,no,no,cellular,21,nov,221,7,-1,0,unknown,no,2010,2010-11-21,Sunday
10297,46,technician,divorced,secondary,no,3455,yes,no,unknown,14,may,566,2,-1,0,unknown,no,2010,2010-05-14,Friday
10298,32,blue-collar,married,primary,no,1076,yes,no,unknown,19,may,67,1,-1,0,unknown,no,2010,2010-05-19,Wednesday
10299,37,admin.,single,secondary,no,-261,no,yes,cellular,10,jul,259,1,-1,0,unknown,no,2010,2010-07-10,Saturday
10300,39,management,married,tertiary,no,309,no,no,cellular,26,aug,94,14,-1,0,unknown,no,2010,2010-08-26,Thursday
10301,37,management,single,secondary,no,655,no,yes,cellular,4,feb,258,6,-1,0,unknown,no,2010,2010-02-04,Thursday
10302,32,self-employed,married,tertiary,no,102,no,no,cellular,22,aug,398,5,-1,0,unknown,no,2010,2010-08-22,Sunday
10303,41,blue-collar,married,secondary,no,213,yes,no,unknown,8,may,10,2,-1,0,unknown,no,2010,2010-05-08,Saturday
10304,50,self-employed,married,tertiary,no,202,yes,no,cellular,15,apr,107,1,148,4,failure,no,2010,2010-04-15,Thursday
10305,57,management,married,unknown,no,0,no,no,cellular,30,sep,585,1,-1,0,unknown,no,2010,2010-09-30,Thursday
10306,37,admin.,single,secondary,no,22,yes,no,cellular,7,may,28,2,289,5,failure,no,2010,2010-05-07,Friday
10307,56,entrepreneur,divorced,secondary,no,179,no,no,cellular,14,aug,47,2,-1,0,unknown,no,2010,2010-08-14,Saturday
10308,37,unemployed,married,secondary,no,4769,no,no,cellular,29,jan,124,1,-1,0,unknown,no,2010,2010-01-29,Friday
10309,32,blue-collar,married,primary,no,-6,yes,no,cellular,6,may,169,2,-1,0,unknown,no,2010,2010-05-06,Thursday
10310,30,management,single,tertiary,no,19358,no,no,cellular,19,nov,258,2,-1,0,unknown,no,2010,2010-11-19,Friday
10311,27,blue-collar,single,secondary,no,5563,yes,no,unknown,30,may,435,2,-1,0,unknown,no,2010,2010-05-30,Sunday
10312,36,management,married,tertiary,no,6641,no,no,cellular,30,jul,105,4,-1,0,unknown,no,2010,2010-07-30,Friday
10313,34,management,single,tertiary,no,747,no,no,cellular,31,aug,72,2,98,1,failure,no,2010,2010-08-31,Tuesday
10314,53,services,married,primary,no,49,no,no,unknown,28,may,152,1,-1,0,unknown,no,2010,2010-05-28,Friday
10315,58,management,married,tertiary,no,287,yes,no,cellular,21,aug,676,8,-1,0,unknown,no,2010,2010-08-21,Saturday
10316,31,admin.,single,secondary,no,437,yes,yes,unknown,4,jun,173,14,-1,0,unknown,no,2010,2010-06-04,Friday
10317,38,services,married,secondary,no,1313,no,no,unknown,17,jun,33,2,-1,0,unknown,no,2010,2010-06-17,Thursday
10318,32,management,single,tertiary,no,597,no,yes,cellular,24,jul,869,1,-1,0,unknown,no,2010,2010-07-24,Saturday
10319,31,services,married,secondary,no,418,yes,yes,cellular,9,jul,219,1,-1,0,unknown,no,2010,2010-07-09,Friday
10320,59,admin.,divorced,secondary,no,-41,yes,yes,unknown,20,may,171,1,-1,0,unknown,no,2010,2010-05-20,Thursday
10321,41,blue-collar,married,primary,no,449,yes,no,cellular,20,apr,10,6,-1,0,unknown,no,2010,2010-04-20,Tuesday
10322,33,technician,married,secondary,no,3572,yes,no,cellular,18,nov,85,2,-1,0,unknown,no,2010,2010-11-18,Thursday
10323,52,management,married,tertiary,no,2428,yes,no,cellular,21,nov,294,1,116,3,failure,no,2010,2010-11-21,Sunday
10324,36,entrepreneur,married,primary,no,177,yes,no,unknown,12,may,63,5,-1,0,unknown,no,2010,2010-05-12,Wednesday
10325,37,management,married,secondary,no,80,no,no,cellular,27,aug,155,3,-1,0,unknown,no,2010,2010-08-27,Friday
10326,39,services,single,secondary,no,1048,yes,no,cellular,14,may,149,1,-1,0,unknown,no,2010,2010-05-14,Friday
10327,36,management,married,tertiary,no,3874,no,no,cellular,25,aug,425,6,-1,0,unknown,no,2010,2010-08-25,Wednesday
10328,30,management,married,tertiary,no,5381,no,no,cellular,17,nov,375,1,-1,0,unknown,no,2010,2010-11-17,Wednesday
10329,32,management,single,tertiary,no,17,no,no,cellular,22,aug,72,4,-1,0,unknown,no,2010,2010-08-22,Sunday
10330,47,blue-collar,married,primary,no,4040,no,no,cellular,11,aug,53,5,-1,0,unknown,no,2010,2010-08-11,Wednesday
10331,38,management,single,tertiary,no,427,yes,no,cellular,6,may,17,3,169,2,failure,no,2010,2010-05-06,Thursday
10332,51,management,married,tertiary,no,385,no,no,cellular,11,aug,39,2,-1,0,unknown,no,2010,2010-08-11,Wednesday
10333,27,services,single,secondary,no,266,no,yes,cellular,7,jul,232,1,-1,0,unknown,no,2010,2010-07-07,Wednesday
10334,58,retired,single,tertiary,no,1411,yes,no,cellular,13,may,425,2,-1,0,unknown,no,2010,2010-05-13,Thursday
10335,56,management,married,primary,no,7747,no,no,unknown,5,jun,103,2,-1,0,unknown,no,2010,2010-06-05,Saturday
10336,40,blue-collar,married,primary,no,2129,yes,no,cellular,20,apr,1156,3,-1,0,unknown,no,2010,2010-04-20,Tuesday
10337,47,entrepreneur,married,secondary,no,318,no,no,cellular,4,aug,299,2,-1,0,unknown,no,2010,2010-08-04,Wednesday
10338,23,blue-collar,single,secondary,no,105,yes,no,unknown,16,may,498,2,-1,0,unknown,no,2010,2010-05-16,Sunday
10339,46,blue-collar,married,secondary,no,2603,yes,yes,cellular,11,may,50,3,277,2,failure,no,2010,2010-05-11,Tuesday
10340,57,services,married,primary,no,443,no,no,telephone,17,jul,167,1,-1,0,unknown,no,2010,2010-07-17,Saturday
10341,40,services,married,secondary,no,-116,yes,no,unknown,29,may,176,3,-1,0,unknown,no,2010,2010-05-29,Saturday
10342,30,admin.,married,tertiary,no,285,no,no,cellular,5,feb,693,2,-1,0,unknown,no,2010,2010-02-05,Friday
10343,58,retired,married,primary,no,5092,no,no,unknown,11,jun,199,6,-1,0,unknown,no,2010,2010-06-11,Friday
10344,36,blue-collar,divorced,secondary,no,719,yes,no,unknown,13,may,1052,1,-1,0,unknown,no,2010,2010-05-13,Thursday
10345,37,blue-collar,married,primary,no,0,yes,no,unknown,26,may,24,1,-1,0,unknown,no,2010,2010-05-26,Wednesday
10346,51,blue-collar,married,primary,no,2095,yes,yes,cellular,2,feb,438,4,-1,0,unknown,no,2010,2010-02-02,Tuesday
10347,30,blue-collar,single,secondary,no,-390,yes,no,cellular,5,may,275,1,-1,0,unknown,no,2010,2010-05-05,Wednesday
10348,39,technician,married,tertiary,no,108,no,no,cellular,28,may,589,3,28,2,other,no,2010,2010-05-28,Friday
10349,33,blue-collar,married,secondary,no,1134,yes,no,unknown,23,may,304,2,-1,0,unknown,no,2010,2010-05-23,Sunday
10350,60,blue-collar,married,primary,no,228,yes,no,unknown,28,may,249,11,-1,0,unknown,no,2010,2010-05-28,Friday
10351,29,self-employed,married,tertiary,no,1,no,no,cellular,18,jul,167,3,-1,0,unknown,no,2010,2010-07-18,Sunday
10352,31,admin.,married,secondary,no,0,yes,yes,cellular,18,nov,79,3,-1,0,unknown,no,2010,2010-11-18,Thursday
10353,52,management,married,tertiary,no,1453,no,no,telephone,29,jul,254,21,-1,0,unknown,no,2010,2010-07-29,Thursday
10354,30,admin.,single,secondary,no,28,no,no,unknown,20,aug,107,1,-1,0,unknown,no,2010,2010-08-20,Friday
10355,47,blue-collar,married,secondary,no,1388,yes,no,cellular,17,apr,119,2,-1,0,unknown,no,2010,2010-04-17,Saturday
10356,46,management,divorced,tertiary,no,0,no,yes,cellular,29,aug,38,6,-1,0,unknown,no,2010,2010-08-29,Sunday
10357,31,technician,married,tertiary,no,0,no,no,cellular,29,aug,70,2,-1,0,unknown,no,2010,2010-08-29,Sunday
10358,29,blue-collar,married,secondary,no,15,no,no,cellular,3,jun,136,1,-1,0,unknown,no,2010,2010-06-03,Thursday
10359,34,services,married,secondary,no,22,yes,no,unknown,6,may,344,1,-1,0,unknown,no,2010,2010-05-06,Thursday
10360,44,services,married,secondary,no,983,no,no,cellular,28,jan,123,1,-1,0,unknown,no,2010,2010-01-28,Thursday
10361,60,blue-collar,married,secondary,no,2879,yes,no,cellular,5,aug,122,1,-1,0,unknown,no,2010,2010-08-05,Thursday
10362,51,services,married,primary,no,-553,yes,no,unknown,4,jun,149,8,-1,0,unknown,no,2010,2010-06-04,Friday
10363,31,housemaid,single,tertiary,no,596,no,no,telephone,28,jan,30,1,-1,0,unknown,no,2010,2010-01-28,Thursday
10364,33,blue-collar,married,secondary,no,1402,no,no,cellular,20,nov,63,5,-1,0,unknown,no,2010,2010-11-20,Saturday
10365,53,admin.,divorced,secondary,no,223,yes,yes,cellular,22,jul,534,1,-1,0,unknown,no,2010,2010-07-22,Thursday
10366,45,admin.,married,secondary,no,46,yes,no,cellular,5,may,234,1,-1,0,unknown,no,2010,2010-05-05,Wednesday
10367,51,management,married,tertiary,no,0,yes,yes,unknown,29,may,410,5,-1,0,unknown,no,2010,2010-05-29,Saturday
10368,30,management,single,tertiary,no,1636,no,no,unknown,6,jun,301,2,-1,0,unknown,no,2010,2010-06-06,Sunday
10369,58,blue-collar,married,primary,no,96,no,no,unknown,16,jun,76,3,-1,0,unknown,no,2010,2010-06-16,Wednesday
10370,26,blue-collar,single,primary,no,-295,yes,no,cellular,6,may,138,1,-1,0,unknown,no,2010,2010-05-06,Thursday
10371,37,services,married,secondary,no,1,no,no,unknown,15,may,395,2,-1,0,unknown,no,2010,2010-05-15,Saturday
10372,47,management,married,tertiary,no,60,no,no,unknown,2,jun,282,7,-1,0,unknown,no,2010,2010-06-02,Wednesday
10373,28,management,married,tertiary,yes,84,no,yes,cellular,28,jul,48,21,-1,0,unknown,no,2010,2010-07-28,Wednesday
10374,28,blue-collar,married,secondary,no,4287,no,no,cellular,30,apr,171,1,-1,0,unknown,no,2010,2010-04-30,Friday
10375,43,management,divorced,tertiary,no,1,yes,yes,unknown,2,jun,28,8,-1,0,unknown,no,2010,2010-06-02,Wednesday
10376,43,services,married,secondary,no,192,yes,yes,unknown,30,may,273,2,-1,0,unknown,no,2010,2010-05-30,Sunday
10377,57,management,married,tertiary,no,1172,yes,no,cellular,20,nov,72,1,-1,0,unknown,no,2010,2010-11-20,Saturday
10378,34,entrepreneur,married,tertiary,no,105,yes,no,unknown,28,may,249,2,-1,0,unknown,no,2010,2010-05-28,Friday
10379,36,admin.,divorced,tertiary,no,4708,no,no,cellular,15,jun,104,1,-1,0,unknown,no,2010,2010-06-15,Tuesday
10380,32,technician,single,secondary,no,-1,yes,no,cellular,12,may,37,1,-1,0,unknown,no,2010,2010-05-12,Wednesday
10381,46,management,married,unknown,no,802,yes,no,telephone,25,jul,417,1,-1,0,unknown,no,2010,2010-07-25,Sunday
10382,36,technician,married,secondary,no,22,no,no,unknown,6,jun,464,1,-1,0,unknown,no,2010,2010-06-06,Sunday
10383,33,management,married,tertiary,no,3301,yes,no,cellular,2,nov,131,2,171,2,failure,no,2010,2010-11-02,Tuesday
10384,48,blue-collar,married,primary,no,2227,no,no,cellular,18,aug,98,12,-1,0,unknown,no,2010,2010-08-18,Wednesday
10385,58,entrepreneur,married,secondary,no,2,no,no,unknown,16,jun,684,1,-1,0,unknown,no,2010,2010-06-16,Wednesday
10386,56,housemaid,married,primary,no,445,no,no,cellular,21,nov,13,6,-1,0,unknown,no,2010,2010-11-21,Sunday
10387,53,management,married,tertiary,no,241,yes,no,cellular,19,nov,137,1,-1,0,unknown,no,2010,2010-11-19,Friday
10388,41,blue-collar,married,secondary,no,429,yes,no,unknown,13,may,244,1,-1,0,unknown,no,2010,2010-05-13,Thursday
10389,35,admin.,married,secondary,no,11,yes,no,cellular,23,jul,103,4,-1,0,unknown,no,2010,2010-07-23,Friday
10390,31,management,married,tertiary,no,50,no,no,cellular,19,aug,37,5,-1,0,unknown,no,2010,2010-08-19,Thursday
10391,51,admin.,divorced,secondary,no,2195,yes,no,unknown,13,may,59,1,-1,0,unknown,no,2010,2010-05-13,Thursday
10392,40,technician,married,secondary,no,1270,no,no,cellular,17,apr,342,2,-1,0,unknown,no,2010,2010-04-17,Saturday
10393,40,technician,divorced,secondary,no,2394,no,no,unknown,9,jun,75,4,-1,0,unknown,no,2010,2010-06-09,Wednesday
10394,44,services,married,secondary,no,3536,no,no,cellular,31,jul,106,6,-1,0,unknown,no,2010,2010-07-31,Saturday
10395,37,blue-collar,married,secondary,no,-4,yes,yes,unknown,29,may,381,1,-1,0,unknown,no,2010,2010-05-29,Saturday
10396,49,entrepreneur,married,secondary,no,-1965,no,yes,telephone,10,jul,317,2,-1,0,unknown,no,2010,2010-07-10,Saturday
10397,56,retired,married,secondary,no,5879,no,no,unknown,20,jun,237,3,-1,0,unknown,no,2010,2010-06-20,Sunday
10398,25,student,single,secondary,no,469,no,no,cellular,24,feb,524,1,187,2,success,no,2010,2010-02-24,Wednesday
10399,29,management,single,tertiary,no,502,no,no,cellular,12,apr,366,2,199,3,other,no,2010,2010-04-12,Monday
10400,35,admin.,single,tertiary,no,777,no,yes,cellular,28,may,85,1,-1,0,unknown,no,2010,2010-05-28,Friday
10401,41,entrepreneur,divorced,secondary,no,1588,yes,yes,unknown,20,jun,10,8,-1,0,unknown,no,2010,2010-06-20,Sunday
10402,38,blue-collar,married,secondary,no,376,yes,no,unknown,7,may,1521,1,-1,0,unknown,no,2010,2010-05-07,Friday
10403,61,housemaid,married,primary,no,848,no,no,cellular,27,apr,605,1,187,1,other,no,2010,2010-04-27,Tuesday
10404,36,technician,married,secondary,no,-393,no,no,telephone,14,aug,119,4,-1,0,unknown,no,2010,2010-08-14,Saturday
10405,52,blue-collar,married,primary,no,4660,no,no,cellular,18,aug,82,3,-1,0,unknown,no,2010,2010-08-18,Wednesday
10406,31,technician,single,tertiary,no,176,no,no,cellular,21,aug,241,4,-1,0,unknown,no,2010,2010-08-21,Saturday
10407,33,unemployed,married,tertiary,no,3335,no,no,cellular,15,jun,92,1,301,6,failure,no,2010,2010-06-15,Tuesday
10408,49,blue-collar,married,primary,no,-167,no,no,cellular,7,jul,51,1,-1,0,unknown,no,2010,2010-07-07,Wednesday
10409,45,technician,single,tertiary,no,1591,no,no,cellular,15,jul,392,4,-1,0,unknown,no,2010,2010-07-15,Thursday
10410,71,retired,married,secondary,no,2064,no,no,cellular,9,nov,379,2,92,3,failure,no,2010,2010-11-09,Tuesday
10411,34,management,single,tertiary,no,1310,no,yes,cellular,20,nov,90,3,-1,0,unknown,no,2010,2010-11-20,Saturday
10412,33,admin.,single,secondary,no,1221,yes,no,unknown,23,may,245,1,-1,0,unknown,no,2010,2010-05-23,Sunday
10413,28,blue-collar,married,secondary,no,-26,no,yes,cellular,30,jan,81,1,-1,0,unknown,no,2010,2010-01-30,Saturday
10414,52,technician,married,secondary,no,337,yes,no,cellular,8,may,247,1,261,4,failure,no,2010,2010-05-08,Saturday
10415,54,blue-collar,married,primary,no,2440,no,yes,cellular,17,nov,334,1,-1,0,unknown,no,2010,2010-11-17,Wednesday
10416,51,blue-collar,married,unknown,no,0,yes,no,telephone,7,may,10,4,-1,0,unknown,no,2010,2010-05-07,Friday
10417,59,retired,married,secondary,no,25947,no,no,cellular,13,aug,292,2,-1,0,unknown,no,2010,2010-08-13,Friday
10418,25,admin.,single,tertiary,no,1734,no,no,cellular,19,oct,366,1,-1,0,unknown,no,2010,2010-10-19,Tuesday
10419,35,technician,married,tertiary,no,4,yes,no,cellular,14,may,88,1,-1,0,unknown,no,2010,2010-05-14,Friday
10420,49,blue-collar,married,primary,no,1032,yes,no,unknown,2,jun,41,5,-1,0,unknown,no,2010,2010-06-02,Wednesday
10421,33,technician,married,secondary,no,8,no,no,cellular,29,aug,462,2,-1,0,unknown,no,2010,2010-08-29,Sunday
10422,30,self-employed,single,tertiary,no,3137,yes,no,cellular,31,jul,368,7,-1,0,unknown,no,2010,2010-07-31,Saturday
10423,46,services,married,secondary,no,-522,yes,no,cellular,31,jul,61,2,-1,0,unknown,no,2010,2010-07-31,Saturday
10424,43,services,single,secondary,no,21,no,no,cellular,3,feb,203,3,-1,0,unknown,no,2010,2010-02-03,Wednesday
10425,28,blue-collar,single,secondary,no,455,yes,no,cellular,11,jul,166,1,-1,0,unknown,no,2010,2010-07-11,Sunday
10426,41,blue-collar,married,primary,no,4,no,no,cellular,23,jul,74,5,-1,0,unknown,no,2010,2010-07-23,Friday
10427,60,housemaid,divorced,primary,no,1412,no,no,cellular,22,jul,127,4,-1,0,unknown,no,2010,2010-07-22,Thursday
10428,49,blue-collar,married,secondary,no,141,no,no,cellular,6,aug,275,1,-1,0,unknown,no,2010,2010-08-06,Friday
10429,30,technician,single,tertiary,no,6619,yes,no,cellular,21,aug,239,8,-1,0,unknown,no,2010,2010-08-21,Saturday
10430,45,unemployed,married,primary,no,0,yes,no,cellular,2,feb,570,2,-1,0,unknown,no,2010,2010-02-02,Tuesday
10431,47,management,single,tertiary,no,0,no,no,cellular,21,aug,136,2,-1,0,unknown,no,2010,2010-08-21,Saturday
10432,29,blue-collar,single,secondary,no,202,no,no,cellular,30,jan,128,2,-1,0,unknown,no,2010,2010-01-30,Saturday
10433,59,admin.,married,secondary,no,2552,no,yes,cellular,5,aug,125,3,-1,0,unknown,no,2010,2010-08-05,Thursday
10434,27,technician,married,tertiary,no,276,no,no,unknown,16,may,218,2,-1,0,unknown,no,2010,2010-05-16,Sunday
10435,37,technician,married,secondary,yes,0,no,no,unknown,18,jun,236,1,-1,0,unknown,no,2010,2010-06-18,Friday
10436,25,technician,divorced,secondary,no,86,no,yes,cellular,8,jul,483,2,-1,0,unknown,no,2010,2010-07-08,Thursday
10437,39,technician,divorced,secondary,no,507,no,no,cellular,20,aug,173,4,-1,0,unknown,no,2010,2010-08-20,Friday
10438,35,blue-collar,married,primary,no,602,yes,no,cellular,14,may,467,6,-1,0,unknown,no,2010,2010-05-14,Friday
10439,77,retired,married,primary,no,1492,no,no,telephone,1,sep,663,1,208,2,other,no,2010,2010-09-01,Wednesday
10440,58,retired,divorced,secondary,no,0,no,no,unknown,17,jun,436,5,-1,0,unknown,no,2010,2010-06-17,Thursday
10441,38,management,single,tertiary,no,2117,no,no,cellular,14,aug,81,2,-1,0,unknown,no,2010,2010-08-14,Saturday
10442,50,blue-collar,married,primary,no,71,yes,no,unknown,6,may,678,1,-1,0,unknown,no,2010,2010-05-06,Thursday
10443,27,management,single,secondary,no,843,no,no,cellular,12,jul,123,2,185,1,success,no,2010,2010-07-12,Monday
10444,46,blue-collar,married,secondary,no,229,yes,no,cellular,17,apr,191,1,-1,0,unknown,no,2010,2010-04-17,Saturday
10445,51,admin.,married,secondary,no,176,no,no,cellular,28,jan,214,1,183,2,failure,no,2010,2010-01-28,Thursday
10446,58,retired,married,secondary,no,13,no,no,cellular,7,aug,92,4,-1,0,unknown,no,2010,2010-08-07,Saturday
10447,42,entrepreneur,married,secondary,no,169,yes,no,telephone,15,may,87,4,-1,0,unknown,no,2010,2010-05-15,Saturday
10448,27,technician,married,secondary,no,58,yes,no,unknown,28,may,82,1,-1,0,unknown,no,2010,2010-05-28,Friday
