id,age,job,marital,education,default,balance,housing,loan,contact,day,month,date_2025,month_num,weekday,duration,campaign,pdays,previous,poutcome,deposit
10252,56,services,married,secondary,no,1150,no,yes,cellular,17,nov,17/11/2025,11,Monday,107,1,117,3,failure,no
10253,43,management,married,tertiary,no,136,no,no,cellular,6,aug,06/08/2025,8,Wednesday,120,2,-1,0,unknown,no
10254,40,technician,married,secondary,no,7313,yes,no,cellular,18,nov,18/11/2025,11,Tuesday,241,2,182,1,failure,no
10255,38,management,married,tertiary,no,-239,yes,no,unknown,2,jun,02/06/2025,6,Monday,221,2,-1,0,unknown,no
10256,43,management,married,tertiary,no,182,no,no,cellular,28,jan,28/01/2025,1,Tuesday,152,1,-1,0,unknown,no
10257,46,technician,married,secondary,no,1590,yes,no,cellular,15,jul,15/07/2025,7,Tuesday,59,2,-1,0,unknown,no
10258,29,blue-collar,married,secondary,no,-565,yes,no,unknown,18,jun,18/06/2025,6,Wednesday,164,3,-1,0,unknown,no
10259,33,technician,single,secondary,no,930,yes,no,cellular,15,may,15/05/2025,5,Thursday,163,5,359,1,failure,no
10260,49,technician,married,secondary,no,1091,no,no,telephone,30,jul,30/07/2025,7,Wednesday,47,2,-1,0,unknown,no
10261,53,blue-collar,divorced,secondary,no,640,yes,no,cellular,11,may,11/05/2025,5,Sunday,321,2,-1,0,unknown,no
10262,54,retired,single,primary,no,767,no,no,unknown,9,jun,09/06/2025,6,Monday,42,2,-1,0,unknown,no
10263,33,technician,married,secondary,no,480,yes,no,cellular,30,jan,30/01/2025,1,Thursday,272,1,270,1,other,no
10264,39,management,married,tertiary,no,1363,no,no,cellular,21,aug,21/08/2025,8,Thursday,294,3,-1,0,unknown,no
10265,38,admin.,single,unknown,no,446,yes,no,unknown,13,may,13/05/2025,5,Tuesday,386,1,-1,0,unknown,no
10266,49,admin.,married,secondary,no,167,no,yes,cellular,9,jul,09/07/2025,7,Wednesday,51,1,-1,0,unknown,no
10267,33,technician,married,secondary,no,0,no,no,cellular,19,aug,19/08/2025,8,Tuesday,78,3,-1,0,unknown,no
10268,59,admin.,married,secondary,no,4196,no,no,telephone,31,jul,31/07/2025,7,Thursday,10,2,-1,0,unknown,no
10269,35,admin.,married,secondary,no,725,yes,no,cellular,20,nov,20/11/2025,11,Thursday,219,7,133,1,failure,no
10270,40,technician,married,secondary,no,1716,yes,no,cellular,12,aug,12/08/2025,8,Tuesday,226,8,-1,0,unknown,no
10271,31,services,single,secondary,no,-45,no,no,unknown,7,may,07/05/2025,5,Wednesday,246,2,-1,0,unknown,no
10272,35,technician,married,secondary,no,410,yes,no,cellular,20,nov,20/11/2025,11,Thursday,67,2,-1,0,unknown,no
10273,42,blue-collar,married,primary,no,-97,yes,no,cellular,3,feb,03/02/2025,2,Monday,216,4,271,5,failure,no
10274,55,self-employed,married,secondary,no,12159,yes,no,cellular,20,nov,20/11/2025,11,Thursday,142,2,174,2,failure,no
10275,33,blue-collar,married,secondary,no,395,yes,no,unknown,2,jun,02/06/2025,6,Monday,122,1,-1,0,unknown,no
10276,31,technician,single,tertiary,no,969,no,no,cellular,15,jun,15/06/2025,6,Sunday,95,1,-1,0,unknown,no
10277,30,technician,single,secondary,no,86,no,no,unknown,20,aug,20/08/2025,8,Wednesday,45,1,-1,0,unknown,no
10278,30,blue-collar,single,primary,no,395,no,no,cellular,21,nov,21/11/2025,11,Friday,429,1,-1,0,unknown,no
10279,37,blue-collar,married,secondary,no,0,yes,no,cellular,2,apr,02/04/2025,4,Wednesday,473,1,-1,0,unknown,no
10280,30,technician,single,tertiary,no,0,no,no,cellular,22,aug,22/08/2025,8,Friday,34,2,-1,0,unknown,no
10281,47,admin.,married,secondary,no,829,yes,yes,unknown,14,may,14/05/2025,5,Wednesday,339,1,-1,0,unknown,no
10282,41,technician,married,tertiary,no,-15,yes,no,cellular,6,may,06/05/2025,5,Tuesday,33,1,-1,0,unknown,no
10283,44,technician,married,secondary,no,135,yes,no,cellular,8,may,08/05/2025,5,Thursday,262,3,-1,0,unknown,no
10284,59,management,married,tertiary,no,1585,no,no,telephone,28,aug,28/08/2025,8,Thursday,91,5,-1,0,unknown,no
10285,29,technician,married,secondary,no,-910,yes,no,cellular,21,jul,21/07/2025,7,Monday,260,1,-1,0,unknown,no
10286,51,services,married,primary,no,8806,yes,no,unknown,19,may,19/05/2025,5,Monday,131,1,-1,0,unknown,no
10287,32,blue-collar,married,secondary,no,43,yes,no,unknown,21,may,21/05/2025,5,Wednesday,173,2,-1,0,unknown,no
10288,36,blue-collar,married,secondary,no,136,yes,no,unknown,4,jun,04/06/2025,6,Wednesday,38,2,-1,0,unknown,no
10289,30,management,married,tertiary,no,1195,no,no,cellular,18,jul,18/07/2025,7,Friday,146,2,-1,0,unknown,no
10290,34,housemaid,married,tertiary,no,11219,no,no,cellular,25,may,25/05/2025,5,Sunday,112,1,-1,0,unknown,no
10291,42,blue-collar,married,primary,no,2003,yes,no,cellular,17,apr,17/04/2025,4,Thursday,177,3,-1,0,unknown,no
10292,37,technician,married,secondary,no,494,yes,no,cellular,2,feb,02/02/2025,2,Sunday,247,2,269,3,failure,no
10293,42,blue-collar,single,secondary,no,419,no,no,cellular,7,jul,07/07/2025,7,Monday,88,3,-1,0,unknown,no
10294,31,services,married,unknown,no,-82,yes,no,cellular,31,jul,31/07/2025,7,Thursday,543,31,-1,0,unknown,no
10295,34,admin.,single,tertiary,no,64,yes,no,cellular,28,jul,28/07/2025,7,Monday,76,2,-1,0,unknown,no
10296,32,self-employed,married,tertiary,no,14522,no,no,cellular,21,nov,21/11/2025,11,Friday,221,7,-1,0,unknown,no
10297,46,technician,divorced,secondary,no,3455,yes,no,unknown,14,may,14/05/2025,5,Wednesday,566,2,-1,0,unknown,no
10298,32,blue-collar,married,primary,no,1076,yes,no,unknown,19,may,19/05/2025,5,Monday,67,1,-1,0,unknown,no
10299,37,admin.,single,secondary,no,-261,no,yes,cellular,10,jul,10/07/2025,7,Thursday,259,1,-1,0,unknown,no
10300,39,management,married,tertiary,no,309,no,no,cellular,26,aug,26/08/2025,8,Tuesday,94,14,-1,0,unknown,no
10301,37,management,single,secondary,no,655,no,yes,cellular,4,feb,04/02/2025,2,Tuesday,258,6,-1,0,unknown,no
10302,32,self-employed,married,tertiary,no,102,no,no,cellular,22,aug,22/08/2025,8,Friday,398,5,-1,0,unknown,no
10303,41,blue-collar,married,secondary,no,213,yes,no,unknown,8,may,08/05/2025,5,Thursday,10,2,-1,0,unknown,no
10304,50,self-employed,married,tertiary,no,202,yes,no,cellular,15,apr,15/04/2025,4,Tuesday,107,1,148,4,failure,no
10305,57,management,married,unknown,no,0,no,no,cellular,30,sep,30/09/2025,9,Tuesday,585,1,-1,0,unknown,no
10306,37,admin.,single,secondary,no,22,yes,no,cellular,7,may,07/05/2025,5,Wednesday,28,2,289,5,failure,no
10307,56,entrepreneur,divorced,secondary,no,179,no,no,cellular,14,aug,14/08/2025,8,Thursday,47,2,-1,0,unknown,no
10308,37,unemployed,married,secondary,no,4769,no,no,cellular,29,jan,29/01/2025,1,Wednesday,124,1,-1,0,unknown,no
10309,32,blue-collar,married,primary,no,-6,yes,no,cellular,6,may,06/05/2025,5,Tuesday,169,2,-1,0,unknown,no
10310,30,management,single,tertiary,no,19358,no,no,cellular,19,nov,19/11/2025,11,Wednesday,258,2,-1,0,unknown,no
10311,27,blue-collar,single,secondary,no,5563,yes,no,unknown,30,may,30/05/2025,5,Friday,435,2,-1,0,unknown,no
10312,36,management,married,tertiary,no,6641,no,no,cellular,30,jul,30/07/2025,7,Wednesday,105,4,-1,0,unknown,no
10313,34,management,single,tertiary,no,747,no,no,cellular,31,aug,31/08/2025,8,Sunday,72,2,98,1,failure,no
10314,53,services,married,primary,no,49,no,no,unknown,28,may,28/05/2025,5,Wednesday,152,1,-1,0,unknown,no
10315,58,management,married,tertiary,no,287,yes,no,cellular,21,aug,21/08/2025,8,Thursday,676,8,-1,0,unknown,no
10316,31,admin.,single,secondary,no,437,yes,yes,unknown,4,jun,04/06/2025,6,Wednesday,173,14,-1,0,unknown,no
10317,38,services,married,secondary,no,1313,no,no,unknown,17,jun,17/06/2025,6,Tuesday,33,2,-1,0,unknown,no
10318,32,management,single,tertiary,no,597,no,yes,cellular,24,jul,24/07/2025,7,Thursday,869,1,-1,0,unknown,no
10319,31,services,married,secondary,no,418,yes,yes,cellular,9,jul,09/07/2025,7,Wednesday,219,1,-1,0,unknown,no
10320,59,admin.,divorced,secondary,no,-41,yes,yes,unknown,20,may,20/05/2025,5,Tuesday,171,1,-1,0,unknown,no
10321,41,blue-collar,married,primary,no,449,yes,no,cellular,20,apr,20/04/2025,4,Sunday,10,6,-1,0,unknown,no
10322,33,technician,married,secondary,no,3572,yes,no,cellular,18,nov,18/11/2025,11,Tuesday,85,2,-1,0,unknown,no
10323,52,management,married,tertiary,no,2428,yes,no,cellular,21,nov,21/11/2025,11,Friday,294,1,116,3,failure,no
10324,36,entrepreneur,married,primary,no,177,yes,no,unknown,12,may,12/05/2025,5,Monday,63,5,-1,0,unknown,no
10325,37,management,married,secondary,no,80,no,no,cellular,27,aug,27/08/2025,8,Wednesday,155,3,-1,0,unknown,no
10326,39,services,single,secondary,no,1048,yes,no,cellular,14,may,14/05/2025,5,Wednesday,149,1,-1,0,unknown,no
10327,36,management,married,tertiary,no,3874,no,no,cellular,25,aug,25/08/2025,8,Monday,425,6,-1,0,unknown,no
10328,30,management,married,tertiary,no,5381,no,no,cellular,17,nov,17/11/2025,11,Monday,375,1,-1,0,unknown,no
10329,32,management,single,tertiary,no,17,no,no,cellular,22,aug,22/08/2025,8,Friday,72,4,-1,0,unknown,no
10330,47,blue-collar,married,primary,no,4040,no,no,cellular,11,aug,11/08/2025,8,Monday,53,5,-1,0,unknown,no
10331,38,management,single,tertiary,no,427,yes,no,cellular,6,may,06/05/2025,5,Tuesday,17,3,169,2,failure,no
10332,51,management,married,tertiary,no,385,no,no,cellular,11,aug,11/08/2025,8,Monday,39,2,-1,0,unknown,no
10333,27,services,single,secondary,no,266,no,yes,cellular,7,jul,07/07/2025,7,Monday,232,1,-1,0,unknown,no
10334,58,retired,single,tertiary,no,1411,yes,no,cellular,13,may,13/05/2025,5,Tuesday,425,2,-1,0,unknown,no
10335,56,management,married,primary,no,7747,no,no,unknown,5,jun,05/06/2025,6,Thursday,103,2,-1,0,unknown,no
10336,40,blue-collar,married,primary,no,2129,yes,no,cellular,20,apr,20/04/2025,4,Sunday,1156,3,-1,0,unknown,no
10337,47,entrepreneur,married,secondary,no,318,no,no,cellular,4,aug,04/08/2025,8,Monday,299,2,-1,0,unknown,no
10338,23,blue-collar,single,secondary,no,105,yes,no,unknown,16,may,16/05/2025,5,Friday,498,2,-1,0,unknown,no
10339,46,blue-collar,married,secondary,no,2603,yes,yes,cellular,11,may,11/05/2025,5,Sunday,50,3,277,2,failure,no
10340,57,services,married,primary,no,443,no,no,telephone,17,jul,17/07/2025,7,Thursday,167,1,-1,0,unknown,no
10341,40,services,married,secondary,no,-116,yes,no,unknown,29,may,29/05/2025,5,Thursday,176,3,-1,0,unknown,no
10342,30,admin.,married,tertiary,no,285,no,no,cellular,5,feb,05/02/2025,2,Wednesday,693,2,-1,0,unknown,no
10343,58,retired,married,primary,no,5092,no,no,unknown,11,jun,11/06/2025,6,Wednesday,199,6,-1,0,unknown,no
10344,36,blue-collar,divorced,secondary,no,719,yes,no,unknown,13,may,13/05/2025,5,Tuesday,1052,1,-1,0,unknown,no
10345,37,blue-collar,married,primary,no,0,yes,no,unknown,26,may,26/05/2025,5,Monday,24,1,-1,0,unknown,no
10346,51,blue-collar,married,primary,no,2095,yes,yes,cellular,2,feb,02/02/2025,2,Sunday,438,4,-1,0,unknown,no
10347,30,blue-collar,single,secondary,no,-390,yes,no,cellular,5,may,05/05/2025,5,Monday,275,1,-1,0,unknown,no
10348,39,technician,married,tertiary,no,108,no,no,cellular,28,may,28/05/2025,5,Wednesday,589,3,28,2,other,no
10349,33,blue-collar,married,secondary,no,1134,yes,no,unknown,23,may,23/05/2025,5,Friday,304,2,-1,0,unknown,no
10350,60,blue-collar,married,primary,no,228,yes,no,unknown,28,may,28/05/2025,5,Wednesday,249,11,-1,0,unknown,no
10351,29,self-employed,married,tertiary,no,1,no,no,cellular,18,jul,18/07/2025,7,Friday,167,3,-1,0,unknown,no
10352,31,admin.,married,secondary,no,0,yes,yes,cellular,18,nov,18/11/2025,11,Tuesday,79,3,-1,0,unknown,no
10353,52,management,married,tertiary,no,1453,no,no,telephone,29,jul,29/07/2025,7,Tuesday,254,21,-1,0,unknown,no
10354,30,admin.,single,secondary,no,28,no,no,unknown,20,aug,20/08/2025,8,Wednesday,107,1,-1,0,unknown,no
10355,47,blue-collar,married,secondary,no,1388,yes,no,cellular,17,apr,17/04/2025,4,Thursday,119,2,-1,0,unknown,no
10356,46,management,divorced,tertiary,no,0,no,yes,cellular,29,aug,29/08/2025,8,Friday,38,6,-1,0,unknown,no
10357,31,technician,married,tertiary,no,0,no,no,cellular,29,aug,29/08/2025,8,Friday,70,2,-1,0,unknown,no
10358,29,blue-collar,married,secondary,no,15,no,no,cellular,3,jun,03/06/2025,6,Tuesday,136,1,-1,0,unknown,no
10359,34,services,married,secondary,no,22,yes,no,unknown,6,may,06/05/2025,5,Tuesday,344,1,-1,0,unknown,no
10360,44,services,married,secondary,no,983,no,no,cellular,28,jan,28/01/2025,1,Tuesday,123,1,-1,0,unknown,no
10361,60,blue-collar,married,secondary,no,2879,yes,no,cellular,5,aug,05/08/2025,8,Tuesday,122,1,-1,0,unknown,no
10362,51,services,married,primary,no,-553,yes,no,unknown,4,jun,04/06/2025,6,Wednesday,149,8,-1,0,unknown,no
10363,31,housemaid,single,tertiary,no,596,no,no,telephone,28,jan,28/01/2025,1,Tuesday,30,1,-1,0,unknown,no
10364,33,blue-collar,married,secondary,no,1402,no,no,cellular,20,nov,20/11/2025,11,Thursday,63,5,-1,0,unknown,no
10365,53,admin.,divorced,secondary,no,223,yes,yes,cellular,22,jul,22/07/2025,7,Tuesday,534,1,-1,0,unknown,no
10366,45,admin.,married,secondary,no,46,yes,no,cellular,5,may,05/05/2025,5,Monday,234,1,-1,0,unknown,no
10367,51,management,married,tertiary,no,0,yes,yes,unknown,29,may,29/05/2025,5,Thursday,410,5,-1,0,unknown,no
10368,30,management,single,tertiary,no,1636,no,no,unknown,6,jun,06/06/2025,6,Friday,301,2,-1,0,unknown,no
10369,58,blue-collar,married,primary,no,96,no,no,unknown,16,jun,16/06/2025,6,Monday,76,3,-1,0,unknown,no
10370,26,blue-collar,single,primary,no,-295,yes,no,cellular,6,may,06/05/2025,5,Tuesday,138,1,-1,0,unknown,no
10371,37,services,married,secondary,no,1,no,no,unknown,15,may,15/05/2025,5,Thursday,395,2,-1,0,unknown,no
10372,47,management,married,tertiary,no,60,no,no,unknown,2,jun,02/06/2025,6,Monday,282,7,-1,0,unknown,no
10373,28,management,married,tertiary,yes,84,no,yes,cellular,28,jul,28/07/2025,7,Monday,48,21,-1,0,unknown,no
10374,28,blue-collar,married,secondary,no,4287,no,no,cellular,30,apr,30/04/2025,4,Wednesday,171,1,-1,0,unknown,no
10375,43,management,divorced,tertiary,no,1,yes,yes,unknown,2,jun,02/06/2025,6,Monday,28,8,-1,0,unknown,no
10376,43,services,married,secondary,no,192,yes,yes,unknown,30,may,30/05/2025,5,Friday,273,2,-1,0,unknown,no
10377,57,management,married,tertiary,no,1172,yes,no,cellular,20,nov,20/11/2025,11,Thursday,72,1,-1,0,unknown,no
10378,34,entrepreneur,married,tertiary,no,105,yes,no,unknown,28,may,28/05/2025,5,Wednesday,249,2,-1,0,unknown,no
10379,36,admin.,divorced,tertiary,no,4708,no,no,cellular,15,jun,15/06/2025,6,Sunday,104,1,-1,0,unknown,no
10380,32,technician,single,secondary,no,-1,yes,no,cellular,12,may,12/05/2025,5,Monday,37,1,-1,0,unknown,no
10381,46,management,married,unknown,no,802,yes,no,telephone,25,jul,25/07/2025,7,Friday,417,1,-1,0,unknown,no
10382,36,technician,married,secondary,no,22,no,no,unknown,6,jun,06/06/2025,6,Friday,464,1,-1,0,unknown,no
10383,33,management,married,tertiary,no,3301,yes,no,cellular,2,nov,02/11/2025,11,Sunday,131,2,171,2,failure,no
10384,48,blue-collar,married,primary,no,2227,no,no,cellular,18,aug,18/08/2025,8,Monday,98,12,-1,0,unknown,no
10385,58,entrepreneur,married,secondary,no,2,no,no,unknown,16,jun,16/06/2025,6,Monday,684,1,-1,0,unknown,no
10386,56,housemaid,married,primary,no,445,no,no,cellular,21,nov,21/11/2025,11,Friday,13,6,-1,0,unknown,no
10387,53,management,married,tertiary,no,241,yes,no,cellular,19,nov,19/11/2025,11,Wednesday,137,1,-1,0,unknown,no
10388,41,blue-collar,married,secondary,no,429,yes,no,unknown,13,may,13/05/2025,5,Tuesday,244,1,-1,0,unknown,no
10389,35,admin.,married,secondary,no,11,yes,no,cellular,23,jul,23/07/2025,7,Wednesday,103,4,-1,0,unknown,no
10390,31,management,married,tertiary,no,50,no,no,cellular,19,aug,19/08/2025,8,Tuesday,37,5,-1,0,unknown,no
10391,51,admin.,divorced,secondary,no,2195,yes,no,unknown,13,may,13/05/2025,5,Tuesday,59,1,-1,0,unknown,no
10392,40,technician,married,secondary,no,1270,no,no,cellular,17,apr,17/04/2025,4,Thursday,342,2,-1,0,unknown,no
10393,40,technician,divorced,secondary,no,2394,no,no,unknown,9,jun,09/06/2025,6,Monday,75,4,-1,0,unknown,no
10394,44,services,married,secondary,no,3536,no,no,cellular,31,jul,31/07/2025,7,Thursday,106,6,-1,0,unknown,no
10395,37,blue-collar,married,secondary,no,-4,yes,yes,unknown,29,may,29/05/2025,5,Thursday,381,1,-1,0,unknown,no
10396,49,entrepreneur,married,secondary,no,-1965,no,yes,telephone,10,jul,10/07/2025,7,Thursday,317,2,-1,0,unknown,no
10397,56,retired,married,secondary,no,5879,no,no,unknown,20,jun,20/06/2025,6,Friday,237,3,-1,0,unknown,no
10398,25,student,single,secondary,no,469,no,no,cellular,24,feb,24/02/2025,2,Monday,524,1,187,2,success,no
10399,29,management,single,tertiary,no,502,no,no,cellular,12,apr,12/04/2025,4,Saturday,366,2,199,3,other,no
10400,35,admin.,single,tertiary,no,777,no,yes,cellular,28,may,28/05/2025,5,Wednesday,85,1,-1,0,unknown,no
10401,41,entrepreneur,divorced,secondary,no,1588,yes,yes,unknown,20,jun,20/06/2025,6,Friday,10,8,-1,0,unknown,no
10402,38,blue-collar,married,secondary,no,376,yes,no,unknown,7,may,07/05/2025,5,Wednesday,1521,1,-1,0,unknown,no
10403,61,housemaid,married,primary,no,848,no,no,cellular,27,apr,27/04/2025,4,Sunday,605,1,187,1,other,no
10404,36,technician,married,secondary,no,-393,no,no,telephone,14,aug,14/08/2025,8,Thursday,119,4,-1,0,unknown,no
10405,52,blue-collar,married,primary,no,4660,no,no,cellular,18,aug,18/08/2025,8,Monday,82,3,-1,0,unknown,no
10406,31,technician,single,tertiary,no,176,no,no,cellular,21,aug,21/08/2025,8,Thursday,241,4,-1,0,unknown,no
10407,33,unemployed,married,tertiary,no,3335,no,no,cellular,15,jun,15/06/2025,6,Sunday,92,1,301,6,failure,no
10408,49,blue-collar,married,primary,no,-167,no,no,cellular,7,jul,07/07/2025,7,Monday,51,1,-1,0,unknown,no
10409,45,technician,single,tertiary,no,1591,no,no,cellular,15,jul,15/07/2025,7,Tuesday,392,4,-1,0,unknown,no
10410,71,retired,married,secondary,no,2064,no,no,cellular,9,nov,09/11/2025,11,Sunday,379,2,92,3,failure,no
10411,34,management,single,tertiary,no,1310,no,yes,cellular,20,nov,20/11/2025,11,Thursday,90,3,-1,0,unknown,no
10412,33,admin.,single,secondary,no,1221,yes,no,unknown,23,may,23/05/2025,5,Friday,245,1,-1,0,unknown,no
10413,28,blue-collar,married,secondary,no,-26,no,yes,cellular,30,jan,30/01/2025,1,Thursday,81,1,-1,0,unknown,no
10414,52,technician,married,secondary,no,337,yes,no,cellular,8,may,08/05/2025,5,Thursday,247,1,261,4,failure,no
10415,54,blue-collar,married,primary,no,2440,no,yes,cellular,17,nov,17/11/2025,11,Monday,334,1,-1,0,unknown,no
10416,51,blue-collar,married,unknown,no,0,yes,no,telephone,7,may,07/05/2025,5,Wednesday,10,4,-1,0,unknown,no
10417,59,retired,married,secondary,no,25947,no,no,cellular,13,aug,13/08/2025,8,Wednesday,292,2,-1,0,unknown,no
10418,25,admin.,single,tertiary,no,1734,no,no,cellular,19,oct,19/10/2025,10,Sunday,366,1,-1,0,unknown,no
10419,35,technician,married,tertiary,no,4,yes,no,cellular,14,may,14/05/2025,5,Wednesday,88,1,-1,0,unknown,no
10420,49,blue-collar,married,primary,no,1032,yes,no,unknown,2,jun,02/06/2025,6,Monday,41,5,-1,0,unknown,no
10421,33,technician,married,secondary,no,8,no,no,cellular,29,aug,29/08/2025,8,Friday,462,2,-1,0,unknown,no
10422,30,self-employed,single,tertiary,no,3137,yes,no,cellular,31,jul,31/07/2025,7,Thursday,368,7,-1,0,unknown,no
10423,46,services,married,secondary,no,-522,yes,no,cellular,31,jul,31/07/2025,7,Thursday,61,2,-1,0,unknown,no
10424,43,services,single,secondary,no,21,no,no,cellular,3,feb,03/02/2025,2,Monday,203,3,-1,0,unknown,no
10425,28,blue-collar,single,secondary,no,455,yes,no,cellular,11,jul,11/07/2025,7,Friday,166,1,-1,0,unknown,no
10426,41,blue-collar,married,primary,no,4,no,no,cellular,23,jul,23/07/2025,7,Wednesday,74,5,-1,0,unknown,no
10427,60,housemaid,divorced,primary,no,1412,no,no,cellular,22,jul,22/07/2025,7,Tuesday,127,4,-1,0,unknown,no
10428,49,blue-collar,married,secondary,no,141,no,no,cellular,6,aug,06/08/2025,8,Wednesday,275,1,-1,0,unknown,no
10429,30,technician,single,tertiary,no,6619,yes,no,cellular,21,aug,21/08/2025,8,Thursday,239,8,-1,0,unknown,no
10430,45,unemployed,married,primary,no,0,yes,no,cellular,2,feb,02/02/2025,2,Sunday,570,2,-1,0,unknown,no
10431,47,management,single,tertiary,no,0,no,no,cellular,21,aug,21/08/2025,8,Thursday,136,2,-1,0,unknown,no
10432,29,blue-collar,single,secondary,no,202,no,no,cellular,30,jan,30/01/2025,1,Thursday,128,2,-1,0,unknown,no
10433,59,admin.,married,secondary,no,2552,no,yes,cellular,5,aug,05/08/2025,8,Tuesday,125,3,-1,0,unknown,no
10434,27,technician,married,tertiary,no,276,no,no,unknown,16,may,16/05/2025,5,Friday,218,2,-1,0,unknown,no
10435,37,technician,married,secondary,yes,0,no,no,unknown,18,jun,18/06/2025,6,Wednesday,236,1,-1,0,unknown,no
10436,25,technician,divorced,secondary,no,86,no,yes,cellular,8,jul,08/07/2025,7,Tuesday,483,2,-1,0,unknown,no
10437,39,technician,divorced,secondary,no,507,no,no,cellular,20,aug,20/08/2025,8,Wednesday,173,4,-1,0,unknown,no
10438,35,blue-collar,married,primary,no,602,yes,no,cellular,14,may,14/05/2025,5,Wednesday,467,6,-1,0,unknown,no
