,cluster_demografico,nombre_segmento
9719,3,Consolidados Técnicos
9720,3,Consolidados Técnicos
9721,1,Activos Operarios
9722,1,Activos Operarios
9723,1,Activos Operarios
9724,1,Activos Operarios
9725,2,Activos Directivos
9726,2,Activos Directivos
9727,1,Activos Operarios
9728,2,Activos Directivos
9729,2,Activos Directivos
9730,2,Activos Directivos
9731,3,Consolidados Técnicos
9732,1,Activos Operarios
9733,1,Activos Operarios
9734,0,Seniors Jubilados
9735,3,Consolidados Técnicos
9736,1,Activos Operarios
9737,3,Consolidados Técnicos
9738,0,Seniors Jubilados
9739,3,Consolidados Técnicos
9740,3,Consolidados Técnicos
9741,0,Seniors Jubilados
9742,2,Activos Directivos
9743,3,Consolidados Técnicos
9744,0,Seniors Jubilados
9745,1,Activos Operarios
9746,1,Activos Operarios
9747,1,Activos Operarios
9748,1,Activos Operarios
9749,2,Activos Directivos
9750,3,Consolidados Técnicos
9751,3,Consolidados Técnicos
9752,2,Activos Directivos
9753,3,Consolidados Técnicos
9754,3,Consolidados Técnicos
9755,3,Consolidados Técnicos
9756,0,Seniors Jubilados
9757,1,Activos Operarios
9758,3,Consolidados Técnicos
9759,2,Activos Directivos
9760,1,Activos Operarios
9761,1,Activos Operarios
9762,2,Activos Directivos
9763,3,Consolidados Técnicos
9764,2,Activos Directivos
9765,2,Activos Directivos
9766,3,Consolidados Técnicos
9767,0,Seniors Jubilados
9768,1,Activos Operarios
9769,3,Consolidados Técnicos
9770,2,Activos Directivos
9771,0,Seniors Jubilados
9772,3,Consolidados Técnicos
9773,0,Seniors Jubilados
9774,1,Activos Operarios
9775,3,Consolidados Técnicos
9776,0,Seniors Jubilados
9777,1,Activos Operarios
9778,3,Consolidados Técnicos
9779,0,Seniors Jubilados
9780,3,Consolidados Técnicos
9781,2,Activos Directivos
9782,3,Consolidados Técnicos
9783,0,Seniors Jubilados
9784,3,Consolidados Técnicos
9785,3,Consolidados Técnicos
9786,3,Consolidados Técnicos
9787,0,Seniors Jubilados
9788,3,Consolidados Técnicos
9789,3,Consolidados Técnicos
9790,0,Seniors Jubilados
9791,0,Seniors Jubilados
9792,2,Activos Directivos
9793,3,Consolidados Técnicos
9794,2,Activos Directivos
9795,0,Seniors Jubilados
9796,0,Seniors Jubilados
9797,3,Consolidados Técnicos
9798,3,Consolidados Técnicos
9799,3,Consolidados Técnicos
9800,2,Activos Directivos
9801,1,Activos Operarios
9802,1,Activos Operarios
9803,2,Activos Directivos
9804,2,Activos Directivos
9805,2,Activos Directivos
9806,3,Consolidados Técnicos
9807,0,Seniors Jubilados
9808,2,Activos Directivos
9809,3,Consolidados Técnicos
9810,1,Activos Operarios
9811,3,Consolidados Técnicos
9812,1,Activos Operarios
9813,2,Activos Directivos
9814,2,Activos Directivos
9815,2,Activos Directivos
9816,3,Consolidados Técnicos
9817,3,Consolidados Técnicos
9818,3,Consolidados Técnicos
9819,2,Activos Directivos
9820,1,Activos Operarios
9821,1,Activos Operarios
9822,2,Activos Directivos
9823,1,Activos Operarios
9824,1,Activos Operarios
9825,2,Activos Directivos
9826,2,Activos Directivos
9827,3,Consolidados Técnicos
9828,3,Consolidados Técnicos
9829,0,Seniors Jubilados
9830,2,Activos Directivos
9831,3,Consolidados Técnicos
9832,2,Activos Directivos
9833,0,Seniors Jubilados
9834,0,Seniors Jubilados
9835,2,Activos Directivos
9836,2,Activos Directivos
9837,3,Consolidados Técnicos
9838,1,Activos Operarios
9839,2,Activos Directivos
9840,0,Seniors Jubilados
9841,2,Activos Directivos
9842,3,Consolidados Técnicos
9843,1,Activos Operarios
9844,3,Consolidados Técnicos
9845,2,Activos Directivos
9846,1,Activos Operarios
9847,1,Activos Operarios
9848,0,Seniors Jubilados
9849,3,Consolidados Técnicos
9850,1,Activos Operarios
9851,2,Activos Directivos
9852,1,Activos Operarios
9853,3,Consolidados Técnicos
9854,2,Activos Directivos
9855,3,Consolidados Técnicos
9856,3,Consolidados Técnicos
9857,0,Seniors Jubilados
9858,3,Consolidados Técnicos
9859,3,Consolidados Técnicos
9860,2,Activos Directivos
9861,1,Activos Operarios
9862,1,Activos Operarios
9863,1,Activos Operarios
9864,1,Activos Operarios
9865,1,Activos Operarios
9866,1,Activos Operarios
9867,0,Seniors Jubilados
9868,3,Consolidados Técnicos
9869,0,Seniors Jubilados
9870,1,Activos Operarios
9871,2,Activos Directivos
9872,3,Consolidados Técnicos
9873,2,Activos Directivos
9874,3,Consolidados Técnicos
9875,1,Activos Operarios
9876,3,Consolidados Técnicos
9877,2,Activos Directivos
9878,0,Seniors Jubilados
9879,0,Seniors Jubilados
9880,0,Seniors Jubilados
9881,3,Consolidados Técnicos
9882,1,Activos Operarios
9883,3,Consolidados Técnicos
9884,3,Consolidados Técnicos
9885,2,Activos Directivos
9886,2,Activos Directivos
9887,1,Activos Operarios
9888,1,Activos Operarios
9889,3,Consolidados Técnicos
9890,3,Consolidados Técnicos
9891,2,Activos Directivos
9892,0,Seniors Jubilados
9893,3,Consolidados Técnicos
9894,0,Seniors Jubilados
9895,0,Seniors Jubilados
9896,2,Activos Directivos
9897,1,Activos Operarios
9898,1,Activos Operarios
9899,1,Activos Operarios
9900,3,Consolidados Técnicos
9901,3,Consolidados Técnicos
9902,1,Activos Operarios
9903,3,Consolidados Técnicos
9904,1,Activos Operarios
9905,2,Activos Directivos
9906,2,Activos Directivos
9907,1,Activos Operarios
9908,2,Activos Directivos
9909,3,Consolidados Técnicos
9910,0,Seniors Jubilados
9911,1,Activos Operarios
9912,3,Consolidados Técnicos
9913,2,Activos Directivos
9914,1,Activos Operarios
9915,1,Activos Operarios
9916,3,Consolidados Técnicos
9917,3,Consolidados Técnicos
9918,1,Activos Operarios
9919,1,Activos Operarios
9920,1,Activos Operarios
9921,3,Consolidados Técnicos
9922,2,Activos Directivos
9923,3,Consolidados Técnicos
9924,2,Activos Directivos
9925,3,Consolidados Técnicos
9926,1,Activos Operarios
9927,3,Consolidados Técnicos
9928,2,Activos Directivos
9929,1,Activos Operarios
9930,1,Activos Operarios
9931,1,Activos Operarios
9932,2,Activos Directivos
9933,1,Activos Operarios
9934,3,Consolidados Técnicos
9935,0,Seniors Jubilados
9936,3,Consolidados Técnicos
9937,2,Activos Directivos
9938,1,Activos Operarios
9939,3,Consolidados Técnicos
9940,3,Consolidados Técnicos
9941,2,Activos Directivos
9942,0,Seniors Jubilados
9943,2,Activos Directivos
9944,3,Consolidados Técnicos
9945,3,Consolidados Técnicos
9946,3,Consolidados Técnicos
9947,1,Activos Operarios
9948,1,Activos Operarios
9949,3,Consolidados Técnicos
9950,3,Consolidados Técnicos
9951,2,Activos Directivos
9952,3,Consolidados Técnicos
9953,3,Consolidados Técnicos
9954,1,Activos Operarios
9955,3,Consolidados Técnicos
9956,1,Activos Operarios
9957,1,Activos Operarios
9958,3,Consolidados Técnicos
9959,2,Activos Directivos
9960,1,Activos Operarios
9961,1,Activos Operarios
9962,0,Seniors Jubilados
9963,0,Seniors Jubilados
9964,1,Activos Operarios
9965,1,Activos Operarios
9966,1,Activos Operarios
9967,0,Seniors Jubilados
9968,1,Activos Operarios
9969,3,Consolidados Técnicos
9970,3,Consolidados Técnicos
9971,0,Seniors Jubilados
9972,1,Activos Operarios
9973,2,Activos Directivos
9974,0,Seniors Jubilados
9975,3,Consolidados Técnicos
9976,3,Consolidados Técnicos
9977,2,Activos Directivos
9978,0,Seniors Jubilados
9979,1,Activos Operarios
9980,2,Activos Directivos
9981,3,Consolidados Técnicos
9982,0,Seniors Jubilados
9983,3,Consolidados Técnicos
9984,0,Seniors Jubilados
9985,2,Activos Directivos
9986,1,Activos Operarios
9987,3,Consolidados Técnicos
9988,3,Consolidados Técnicos
9989,1,Activos Operarios
9990,2,Activos Directivos
9991,3,Consolidados Técnicos
9992,3,Consolidados Técnicos
9993,2,Activos Directivos
9994,3,Consolidados Técnicos
9995,1,Activos Operarios
9996,3,Consolidados Técnicos
9997,0,Seniors Jubilados
9998,3,Consolidados Técnicos
9999,2,Activos Directivos
10000,2,Activos Directivos
10001,1,Activos Operarios
10002,0,Seniors Jubilados
10003,3,Consolidados Técnicos
10004,2,Activos Directivos
10005,1,Activos Operarios
10006,2,Activos Directivos
10007,2,Activos Directivos
10008,1,Activos Operarios
10009,2,Activos Directivos
10010,2,Activos Directivos
10011,1,Activos Operarios
10012,1,Activos Operarios
10013,3,Consolidados Técnicos
10014,1,Activos Operarios
10015,2,Activos Directivos
10016,3,Consolidados Técnicos
10017,0,Seniors Jubilados
10018,3,Consolidados Técnicos
10019,0,Seniors Jubilados
10020,2,Activos Directivos
10021,2,Activos Directivos
10022,2,Activos Directivos
10023,1,Activos Operarios
10024,0,Seniors Jubilados
10025,3,Consolidados Técnicos
10026,2,Activos Directivos
10027,1,Activos Operarios
10028,3,Consolidados Técnicos
10029,3,Consolidados Técnicos
10030,2,Activos Directivos
10031,2,Activos Directivos
10032,2,Activos Directivos
10033,1,Activos Operarios
10034,1,Activos Operarios
10035,2,Activos Directivos
10036,3,Consolidados Técnicos
10037,3,Consolidados Técnicos
10038,3,Consolidados Técnicos
10039,3,Consolidados Técnicos
10040,3,Consolidados Técnicos
10041,1,Activos Operarios
10042,0,Seniors Jubilados
10043,1,Activos Operarios
10044,1,Activos Operarios
10045,1,Activos Operarios
10046,3,Consolidados Técnicos
10047,3,Consolidados Técnicos
10048,2,Activos Directivos
10049,1,Activos Operarios
10050,0,Seniors Jubilados
10051,1,Activos Operarios
10052,3,Consolidados Técnicos
10053,1,Activos Operarios
10054,3,Consolidados Técnicos
10055,3,Consolidados Técnicos
10056,3,Consolidados Técnicos
10057,3,Consolidados Técnicos
10058,3,Consolidados Técnicos
10059,3,Consolidados Técnicos
10060,2,Activos Directivos
10061,1,Activos Operarios
10062,0,Seniors Jubilados
10063,3,Consolidados Técnicos
10064,0,Seniors Jubilados
10065,1,Activos Operarios
10066,3,Consolidados Técnicos
10067,3,Consolidados Técnicos
10068,1,Activos Operarios
10069,3,Consolidados Técnicos
10070,0,Seniors Jubilados
10071,1,Activos Operarios
10072,3,Consolidados Técnicos
10073,2,Activos Directivos
10074,3,Consolidados Técnicos
10075,1,Activos Operarios
10076,1,Activos Operarios
10077,2,Activos Directivos
10078,3,Consolidados Técnicos
10079,3,Consolidados Técnicos
10080,2,Activos Directivos
10081,3,Consolidados Técnicos
10082,2,Activos Directivos
10083,2,Activos Directivos
10084,3,Consolidados Técnicos
10085,3,Consolidados Técnicos
10086,1,Activos Operarios
10087,0,Seniors Jubilados
10088,2,Activos Directivos
10089,1,Activos Operarios
10090,0,Seniors Jubilados
10091,3,Consolidados Técnicos
10092,1,Activos Operarios
10093,3,Consolidados Técnicos
10094,3,Consolidados Técnicos
10095,3,Consolidados Técnicos
10096,0,Seniors Jubilados
10097,2,Activos Directivos
10098,3,Consolidados Técnicos
10099,2,Activos Directivos
10100,1,Activos Operarios
10101,2,Activos Directivos
10102,0,Seniors Jubilados
10103,1,Activos Operarios
10104,3,Consolidados Técnicos
10105,1,Activos Operarios
10106,3,Consolidados Técnicos
10107,2,Activos Directivos
10108,1,Activos Operarios
10109,2,Activos Directivos
10110,1,Activos Operarios
10111,2,Activos Directivos
10112,0,Seniors Jubilados
10113,2,Activos Directivos
10114,3,Consolidados Técnicos
10115,3,Consolidados Técnicos
10116,1,Activos Operarios
10117,0,Seniors Jubilados
10118,3,Consolidados Técnicos
10119,0,Seniors Jubilados
10120,1,Activos Operarios
10121,1,Activos Operarios
10122,3,Consolidados Técnicos
10123,1,Activos Operarios
10124,1,Activos Operarios
10125,1,Activos Operarios
10126,2,Activos Directivos
10127,3,Consolidados Técnicos
10128,3,Consolidados Técnicos
10129,2,Activos Directivos
10130,1,Activos Operarios
10131,3,Consolidados Técnicos
10132,2,Activos Directivos
10133,1,Activos Operarios
10134,3,Consolidados Técnicos
10135,1,Activos Operarios
10136,3,Consolidados Técnicos
10137,1,Activos Operarios
10138,3,Consolidados Técnicos
10139,1,Activos Operarios
10140,1,Activos Operarios
10141,1,Activos Operarios
10142,2,Activos Directivos
10143,3,Consolidados Técnicos
10144,3,Consolidados Técnicos
10145,3,Consolidados Técnicos
10146,2,Activos Directivos
10147,0,Seniors Jubilados
10148,0,Seniors Jubilados
10149,2,Activos Directivos
10150,1,Activos Operarios
10151,1,Activos Operarios
10152,1,Activos Operarios
10153,1,Activos Operarios
10154,2,Activos Directivos
10155,2,Activos Directivos
10156,3,Consolidados Técnicos
10157,2,Activos Directivos
10158,3,Consolidados Técnicos
10159,3,Consolidados Técnicos
10160,2,Activos Directivos
10161,2,Activos Directivos
10162,1,Activos Operarios
10163,3,Consolidados Técnicos
10164,1,Activos Operarios
10165,2,Activos Directivos
10166,1,Activos Operarios
10167,1,Activos Operarios
10168,2,Activos Directivos
10169,3,Consolidados Técnicos
10170,3,Consolidados Técnicos
10171,2,Activos Directivos
10172,1,Activos Operarios
10173,3,Consolidados Técnicos
10174,3,Consolidados Técnicos
10175,1,Activos Operarios
10176,1,Activos Operarios
10177,2,Activos Directivos
10178,3,Consolidados Técnicos
10179,2,Activos Directivos
10180,1,Activos Operarios
10181,3,Consolidados Técnicos
10182,3,Consolidados Técnicos
10183,1,Activos Operarios
10184,3,Consolidados Técnicos
10185,3,Consolidados Técnicos
10186,3,Consolidados Técnicos
10187,1,Activos Operarios
10188,0,Seniors Jubilados
10189,2,Activos Directivos
10190,2,Activos Directivos
10191,0,Seniors Jubilados
10192,1,Activos Operarios
10193,1,Activos Operarios
10194,3,Consolidados Técnicos
10195,1,Activos Operarios
10196,3,Consolidados Técnicos
10197,2,Activos Directivos
10198,2,Activos Directivos
10199,3,Consolidados Técnicos
10200,3,Consolidados Técnicos
10201,2,Activos Directivos
10202,0,Seniors Jubilados
10203,1,Activos Operarios
10204,1,Activos Operarios
10205,0,Seniors Jubilados
10206,3,Consolidados Técnicos
10207,3,Consolidados Técnicos
10208,2,Activos Directivos
10209,3,Consolidados Técnicos
10210,3,Consolidados Técnicos
10211,3,Consolidados Técnicos
10212,1,Activos Operarios
10213,2,Activos Directivos
10214,1,Activos Operarios
10215,2,Activos Directivos
10216,1,Activos Operarios
10217,1,Activos Operarios
10218,2,Activos Directivos
10219,1,Activos Operarios
10220,1,Activos Operarios
10221,3,Consolidados Técnicos
10222,1,Activos Operarios
10223,3,Consolidados Técnicos
10224,3,Consolidados Técnicos
10225,1,Activos Operarios
10226,1,Activos Operarios
10227,0,Seniors Jubilados
10228,3,Consolidados Técnicos
10229,2,Activos Directivos
10230,0,Seniors Jubilados
10231,1,Activos Operarios
10232,2,Activos Directivos
10233,3,Consolidados Técnicos
10234,3,Consolidados Técnicos
10235,1,Activos Operarios
10236,1,Activos Operarios
10237,3,Consolidados Técnicos
10238,1,Activos Operarios
10239,1,Activos Operarios
10240,1,Activos Operarios
10241,3,Consolidados Técnicos
10242,0,Seniors Jubilados
10243,2,Activos Directivos
10244,2,Activos Directivos
10245,3,Consolidados Técnicos
10246,3,Consolidados Técnicos
10247,3,Consolidados Técnicos
10248,2,Activos Directivos
10249,0,Seniors Jubilados
10250,0,Seniors Jubilados
10251,0,Seniors Jubilados
10252,2,Activos Directivos
10253,3,Consolidados Técnicos
10254,2,Activos Directivos
10255,2,Activos Directivos
10256,3,Consolidados Técnicos
10257,1,Activos Operarios
10258,1,Activos Operarios
10259,3,Consolidados Técnicos
10260,3,Consolidados Técnicos
10261,0,Seniors Jubilados
10262,1,Activos Operarios
10263,2,Activos Directivos
10264,1,Activos Operarios
10265,3,Consolidados Técnicos
10266,1,Activos Operarios
10267,0,Seniors Jubilados
10268,2,Activos Directivos
10269,3,Consolidados Técnicos
10270,1,Activos Operarios
10271,3,Consolidados Técnicos
10272,3,Consolidados Técnicos
10273,0,Seniors Jubilados
10274,1,Activos Operarios
10275,1,Activos Operarios
10276,1,Activos Operarios
10277,1,Activos Operarios
10278,1,Activos Operarios
10279,1,Activos Operarios
10280,3,Consolidados Técnicos
10281,3,Consolidados Técnicos
10282,3,Consolidados Técnicos
10283,0,Seniors Jubilados
10284,1,Activos Operarios
10285,3,Consolidados Técnicos
10286,1,Activos Operarios
10287,1,Activos Operarios
10288,2,Activos Directivos
10289,2,Activos Directivos
10290,3,Consolidados Técnicos
10291,3,Consolidados Técnicos
10292,1,Activos Operarios
10293,2,Activos Directivos
10294,2,Activos Directivos
10295,2,Activos Directivos
10296,3,Consolidados Técnicos
10297,1,Activos Operarios
10298,1,Activos Operarios
10299,2,Activos Directivos
10300,1,Activos Operarios
10301,2,Activos Directivos
10302,3,Consolidados Técnicos
10303,3,Consolidados Técnicos
10304,0,Seniors Jubilados
10305,1,Activos Operarios
10306,0,Seniors Jubilados
10307,2,Activos Directivos
10308,1,Activos Operarios
10309,2,Activos Directivos
10310,1,Activos Operarios
10311,2,Activos Directivos
10312,2,Activos Directivos
10313,3,Consolidados Técnicos
10314,0,Seniors Jubilados
10315,1,Activos Operarios
10316,3,Consolidados Técnicos
10317,2,Activos Directivos
10318,1,Activos Operarios
10319,0,Seniors Jubilados
10320,3,Consolidados Técnicos
10321,1,Activos Operarios
10322,3,Consolidados Técnicos
10323,2,Activos Directivos
10324,2,Activos Directivos
10325,1,Activos Operarios
10326,2,Activos Directivos
10327,2,Activos Directivos
10328,2,Activos Directivos
10329,3,Consolidados Técnicos
10330,2,Activos Directivos
10331,3,Consolidados Técnicos
10332,1,Activos Operarios
10333,0,Seniors Jubilados
10334,0,Seniors Jubilados
10335,2,Activos Directivos
10336,3,Consolidados Técnicos
10337,1,Activos Operarios
10338,3,Consolidados Técnicos
10339,0,Seniors Jubilados
10340,3,Consolidados Técnicos
10341,2,Activos Directivos
10342,0,Seniors Jubilados
10343,1,Activos Operarios
10344,2,Activos Directivos
10345,3,Consolidados Técnicos
10346,1,Activos Operarios
10347,2,Activos Directivos
10348,1,Activos Operarios
10349,0,Seniors Jubilados
10350,2,Activos Directivos
10351,1,Activos Operarios
10352,3,Consolidados Técnicos
10353,1,Activos Operarios
10354,3,Consolidados Técnicos
10355,2,Activos Directivos
10356,2,Activos Directivos
10357,1,Activos Operarios
10358,2,Activos Directivos
10359,3,Consolidados Técnicos
10360,0,Seniors Jubilados
10361,3,Consolidados Técnicos
10362,1,Activos Operarios
10363,1,Activos Operarios
10364,3,Consolidados Técnicos
10365,3,Consolidados Técnicos
10366,3,Consolidados Técnicos
10367,2,Activos Directivos
10368,0,Seniors Jubilados
10369,1,Activos Operarios
10370,2,Activos Directivos
10371,2,Activos Directivos
10372,2,Activos Directivos
10373,1,Activos Operarios
10374,2,Activos Directivos
10375,3,Consolidados Técnicos
10376,0,Seniors Jubilados
10377,2,Activos Directivos
10378,2,Activos Directivos
10379,1,Activos Operarios
10380,3,Consolidados Técnicos
10381,3,Consolidados Técnicos
10382,2,Activos Directivos
10383,3,Consolidados Técnicos
10384,0,Seniors Jubilados
10385,0,Seniors Jubilados
10386,3,Consolidados Técnicos
10387,3,Consolidados Técnicos
10388,2,Activos Directivos
10389,2,Activos Directivos
10390,3,Consolidados Técnicos
10391,3,Consolidados Técnicos
10392,3,Consolidados Técnicos
10393,3,Consolidados Técnicos
10394,1,Activos Operarios
10395,3,Consolidados Técnicos
10396,0,Seniors Jubilados
10397,1,Activos Operarios
10398,2,Activos Directivos
10399,2,Activos Directivos
