id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit,no_previous_contact,had_previous_contact,age_group,housing_score,loan_score,vinculacion,productos_detalle,education_rank,education_label,job_profile,week_of_month,campaign_group,segment,segment_label
9399,41.0,management,married,tertiary,no,4063,yes,no,cellular,12,May,23,5,172,2,failure,0,0,1,Adultos iniciales (35-44),1,0,1,Hipoteca,3.0,Tertiary,White Collar,2,4-10,Cluster_2,Profesionales estudios superiores
9400,45.0,technician,married,secondary,no,2403,no,no,cellular,21,November,207,1,-1,0,unknown,0,1,0,Adultos maduros (45-54),0,0,0,Ninguno,2.0,Secondary,White Collar,3,0-3,Cluster_3,Jovenes en consolidación
9401,28.0,services,single,secondary,no,123,yes,no,cellular,6,May,115,1,359,3,failure,0,0,1,Jovenes adultos (25-34),1,0,1,Hipoteca,2.0,Secondary,Blue Collar,1,0-3,Cluster_1,Trabajadores técnicos
9402,39.0,unemployed,married,secondary,no,270,yes,no,unknown,3,June,116,1,-1,0,unknown,0,1,0,Adultos iniciales (35-44),1,0,1,Hipoteca,2.0,Secondary,Unemployed,1,0-3,Cluster_3,Jovenes en consolidación
9403,31.0,technician,single,tertiary,no,424,no,no,cellular,29,January,106,1,161,2,failure,0,0,1,Jovenes adultos (25-34),0,0,0,Ninguno,3.0,Tertiary,White Collar,5,0-3,Cluster_1,Trabajadores técnicos
9404,31.0,management,married,tertiary,no,1230,yes,no,unknown,27,May,290,4,-1,0,unknown,0,1,0,Jovenes adultos (25-34),1,0,1,Hipoteca,3.0,Tertiary,White Collar,4,4-10,Cluster_2,Profesionales estudios superiores
9405,31.0,admin.,single,secondary,no,387,yes,no,cellular,13,May,228,2,370,1,failure,0,0,1,Jovenes adultos (25-34),1,0,1,Hipoteca,2.0,Secondary,White Collar,2,0-3,Cluster_1,Trabajadores técnicos
9406,35.0,technician,single,primary,no,744,yes,no,cellular,7,April,1096,1,-1,0,unknown,0,1,0,Adultos iniciales (35-44),1,0,1,Hipoteca,1.0,Primary,White Collar,1,0-3,Cluster_1,Trabajadores técnicos
9408,49.0,management,married,tertiary,no,4594,no,no,cellular,11,August,157,3,-1,0,unknown,0,1,0,Adultos maduros (45-54),0,0,0,Ninguno,3.0,Tertiary,White Collar,2,0-3,Cluster_0,Adultos consolidados
9409,42.0,entrepreneur,married,secondary,no,1002,no,no,unknown,20,June,109,3,-1,0,unknown,0,1,0,Adultos iniciales (35-44),0,0,0,Ninguno,2.0,Secondary,Self-Employed,3,0-3,Cluster_3,Jovenes en consolidación
9410,31.0,management,single,tertiary,no,-173,yes,no,unknown,6,May,396,2,-1,0,unknown,0,1,0,Jovenes adultos (25-34),1,0,1,Hipoteca,3.0,Tertiary,White Collar,1,0-3,Cluster_1,Trabajadores técnicos
9411,35.0,services,single,secondary,no,1239,yes,no,cellular,5,May,60,2,347,1,failure,0,0,1,Adultos iniciales (35-44),1,0,1,Hipoteca,2.0,Secondary,Blue Collar,1,0-3,Cluster_1,Trabajadores técnicos
9412,31.0,technician,single,secondary,no,354,no,yes,cellular,22,August,186,2,-1,0,unknown,0,1,0,Jovenes adultos (25-34),0,1,1,Préstamo,2.0,Secondary,White Collar,4,0-3,Cluster_1,Trabajadores técnicos
9413,45.0,admin.,single,secondary,no,375,no,yes,unknown,22,September,23,1,594,6,failure,0,0,1,Adultos maduros (45-54),0,1,1,Préstamo,2.0,Secondary,White Collar,4,0-3,Cluster_3,Jovenes en consolidación
9414,24.0,blue-collar,single,secondary,no,3,yes,no,cellular,15,May,311,1,-1,0,unknown,0,1,0,Jovenes (18-24),1,0,1,Hipoteca,2.0,Secondary,Blue Collar,3,0-3,Cluster_1,Trabajadores técnicos
9415,49.0,self-employed,divorced,secondary,no,6116,yes,no,cellular,21,November,43,1,-1,0,unknown,0,1,0,Adultos maduros (45-54),1,0,1,Hipoteca,2.0,Secondary,Self-Employed,3,0-3,Cluster_0,Adultos consolidados
9416,36.0,self-employed,married,tertiary,no,4515,yes,no,unknown,17,June,408,2,-1,0,unknown,0,1,0,Adultos iniciales (35-44),1,0,1,Hipoteca,3.0,Tertiary,Self-Employed,3,0-3,Cluster_2,Profesionales estudios superiores
9417,28.0,blue-collar,single,tertiary,no,727,yes,no,unknown,6,June,144,4,-1,0,unknown,0,1,0,Jovenes adultos (25-34),1,0,1,Hipoteca,3.0,Tertiary,Blue Collar,1,4-10,Cluster_1,Trabajadores técnicos
9418,54.0,retired,married,secondary,no,3846,yes,yes,unknown,19,June,216,2,-1,0,unknown,0,1,0,Adultos maduros (45-54),1,1,2,Hipoteca + Préstamo,2.0,Secondary,Retired,3,0-3,Retired,Jubilados
9419,27.0,blue-collar,single,primary,no,1128,yes,no,unknown,30,June,88,4,-1,0,unknown,0,1,0,Jovenes adultos (25-34),1,0,1,Hipoteca,1.0,Primary,Blue Collar,5,4-10,Cluster_1,Trabajadores técnicos
9420,34.0,management,divorced,tertiary,no,1173,no,yes,cellular,18,July,93,1,-1,0,unknown,0,1,0,Jovenes adultos (25-34),0,1,1,Préstamo,3.0,Tertiary,White Collar,3,0-3,Cluster_2,Profesionales estudios superiores
9421,40.0,management,single,tertiary,no,27,no,no,cellular,27,August,165,6,-1,0,unknown,0,1,0,Adultos iniciales (35-44),0,0,0,Ninguno,3.0,Tertiary,White Collar,4,4-10,Cluster_2,Profesionales estudios superiores
9422,32.0,admin.,single,tertiary,no,328,yes,yes,unknown,26,June,271,1,-1,0,unknown,0,1,0,Jovenes adultos (25-34),1,1,2,Hipoteca + Préstamo,3.0,Tertiary,White Collar,4,0-3,Cluster_1,Trabajadores técnicos
9423,41.0,admin.,married,secondary,no,0,yes,no,cellular,17,November,595,2,-1,0,unknown,0,1,0,Adultos iniciales (35-44),1,0,1,Hipoteca,2.0,Secondary,White Collar,3,0-3,Cluster_3,Jovenes en consolidación
9424,38.0,services,single,primary,no,-87,yes,no,cellular,13,May,531,1,-1,0,unknown,0,1,0,Adultos iniciales (35-44),1,0,1,Hipoteca,1.0,Primary,Blue Collar,2,0-3,Cluster_3,Jovenes en consolidación
9425,35.0,admin.,single,secondary,no,2830,no,no,unknown,20,June,23,10,-1,0,unknown,0,1,0,Adultos iniciales (35-44),0,0,0,Ninguno,2.0,Secondary,White Collar,3,4-10,Cluster_1,Trabajadores técnicos
9426,31.0,technician,married,secondary,no,4,no,no,unknown,20,May,199,4,-1,0,unknown,0,1,0,Jovenes adultos (25-34),0,0,0,Ninguno,2.0,Secondary,White Collar,3,4-10,Cluster_1,Trabajadores técnicos
9427,47.0,entrepreneur,married,secondary,no,0,no,no,unknown,19,June,563,2,-1,0,unknown,0,1,0,Adultos maduros (45-54),0,0,0,Ninguno,2.0,Secondary,Self-Employed,3,0-3,Cluster_3,Jovenes en consolidación
9428,41.0,admin.,married,secondary,no,80,no,no,cellular,19,November,202,1,-1,0,unknown,0,1,0,Adultos iniciales (35-44),0,0,0,Ninguno,2.0,Secondary,White Collar,3,0-3,Cluster_3,Jovenes en consolidación
9429,29.0,admin.,single,secondary,no,2768,yes,no,unknown,2,June,121,4,-1,0,unknown,0,1,0,Jovenes adultos (25-34),1,0,1,Hipoteca,2.0,Secondary,White Collar,1,4-10,Cluster_1,Trabajadores técnicos
9430,33.0,management,married,tertiary,no,5,yes,no,unknown,7,August,23,1,-1,0,unknown,0,1,0,Jovenes adultos (25-34),1,0,1,Hipoteca,3.0,Tertiary,White Collar,1,0-3,Cluster_2,Profesionales estudios superiores
9431,89.0,retired,married,tertiary,no,553,no,no,telephone,19,August,1373,5,-1,0,unknown,0,1,0,Senior (65+),0,0,0,Ninguno,3.0,Tertiary,Retired,3,4-10,Retired,Jubilados
9432,54.0,blue-collar,married,secondary,no,-102,yes,no,cellular,27,August,164,7,-1,0,unknown,0,1,0,Adultos maduros (45-54),1,0,1,Hipoteca,2.0,Secondary,Blue Collar,4,4-10,Cluster_0,Adultos consolidados
9433,72.0,retired,married,primary,no,2079,no,no,cellular,13,August,100,1,191,3,other,0,0,1,Senior (65+),0,0,0,Ninguno,1.0,Primary,Retired,2,0-3,Retired,Jubilados
9434,29.0,blue-collar,married,secondary,no,1,yes,no,unknown,6,May,215,1,-1,0,unknown,0,1,0,Jovenes adultos (25-34),1,0,1,Hipoteca,2.0,Secondary,Blue Collar,1,0-3,Cluster_1,Trabajadores técnicos
9435,41.0,blue-collar,married,secondary,no,598,yes,no,cellular,12,May,69,3,364,11,failure,0,0,1,Adultos iniciales (35-44),1,0,1,Hipoteca,2.0,Secondary,Blue Collar,2,0-3,Cluster_3,Jovenes en consolidación
9436,39.0,housemaid,married,primary,no,34,yes,no,cellular,14,July,377,3,-1,0,unknown,0,1,0,Adultos iniciales (35-44),1,0,1,Hipoteca,1.0,Primary,Blue Collar,2,0-3,Cluster_3,Jovenes en consolidación
9437,41.0,services,divorced,secondary,no,-19,yes,no,unknown,19,May,201,1,-1,0,unknown,0,1,0,Adultos iniciales (35-44),1,0,1,Hipoteca,2.0,Secondary,Blue Collar,3,0-3,Cluster_3,Jovenes en consolidación
9438,31.0,blue-collar,married,primary,no,292,yes,yes,unknown,30,May,30,10,-1,0,unknown,0,1,0,Jovenes adultos (25-34),1,1,2,Hipoteca + Préstamo,1.0,Primary,Blue Collar,5,4-10,Cluster_2,Profesionales estudios superiores
9439,32.0,services,married,secondary,no,144,yes,no,unknown,19,May,260,10,-1,0,unknown,0,1,0,Jovenes adultos (25-34),1,0,1,Hipoteca,2.0,Secondary,Blue Collar,3,4-10,Cluster_3,Jovenes en consolidación
9440,52.0,admin.,married,secondary,no,1113,no,yes,cellular,8,July,83,1,-1,0,unknown,0,1,0,Adultos maduros (45-54),0,1,1,Préstamo,2.0,Secondary,White Collar,2,0-3,Cluster_0,Adultos consolidados
9441,41.0,entrepreneur,married,tertiary,no,121,yes,no,cellular,5,May,456,1,287,1,failure,0,0,1,Adultos iniciales (35-44),1,0,1,Hipoteca,3.0,Tertiary,Self-Employed,1,0-3,Cluster_2,Profesionales estudios superiores
9442,45.0,management,married,tertiary,no,904,yes,yes,unknown,20,June,23,9,-1,0,unknown,0,1,0,Adultos maduros (45-54),1,1,2,Hipoteca + Préstamo,3.0,Tertiary,White Collar,3,4-10,Cluster_2,Profesionales estudios superiores
9443,29.0,admin.,single,secondary,no,-498,yes,no,cellular,2,February,99,3,227,14,failure,0,0,1,Jovenes adultos (25-34),1,0,1,Hipoteca,2.0,Secondary,White Collar,1,0-3,Cluster_1,Trabajadores técnicos
9444,32.0,admin.,married,tertiary,no,0,yes,no,unknown,5,May,138,1,-1,0,unknown,0,1,0,Jovenes adultos (25-34),1,0,1,Hipoteca,3.0,Tertiary,White Collar,1,0-3,Cluster_2,Profesionales estudios superiores
9445,35.0,blue-collar,married,secondary,no,67,no,no,unknown,20,May,60,6,-1,0,unknown,0,1,0,Adultos iniciales (35-44),0,0,0,Ninguno,2.0,Secondary,Blue Collar,3,4-10,Cluster_3,Jovenes en consolidación
9446,54.0,technician,married,secondary,no,3967,no,yes,cellular,29,July,90,3,-1,0,unknown,0,1,0,Adultos maduros (45-54),0,1,1,Préstamo,2.0,Secondary,White Collar,5,0-3,Cluster_0,Adultos consolidados
9447,41.0,self-employed,married,secondary,no,305,yes,no,cellular,13,May,174,2,-1,0,unknown,0,1,0,Adultos iniciales (35-44),1,0,1,Hipoteca,2.0,Secondary,Self-Employed,2,0-3,Cluster_3,Jovenes en consolidación
9448,42.0,blue-collar,married,primary,no,260,yes,no,telephone,31,July,175,2,-1,0,unknown,0,1,0,Adultos iniciales (35-44),1,0,1,Hipoteca,1.0,Primary,Blue Collar,5,0-3,Cluster_3,Jovenes en consolidación
9449,59.0,management,divorced,tertiary,no,258,yes,no,cellular,20,April,33,1,173,1,success,0,0,1,Mediana edad (55-64),1,0,1,Hipoteca,3.0,Tertiary,White Collar,3,0-3,Cluster_0,Adultos consolidados
9450,58.0,retired,married,primary,no,0,no,no,cellular,4,August,506,1,-1,0,unknown,0,1,0,Mediana edad (55-64),0,0,0,Ninguno,1.0,Primary,Retired,1,0-3,Retired,Jubilados
9451,32.0,services,single,secondary,no,72,no,no,cellular,28,July,88,9,-1,0,unknown,0,1,0,Jovenes adultos (25-34),0,0,0,Ninguno,2.0,Secondary,Blue Collar,4,4-10,Cluster_1,Trabajadores técnicos
9452,56.0,technician,single,primary,no,145,yes,no,telephone,6,February,124,2,9,2,other,0,0,1,Mediana edad (55-64),1,0,1,Hipoteca,1.0,Primary,White Collar,1,0-3,Cluster_0,Adultos consolidados
9453,50.0,management,divorced,tertiary,no,2564,yes,no,cellular,21,November,124,4,113,8,failure,0,0,1,Adultos maduros (45-54),1,0,1,Hipoteca,3.0,Tertiary,White Collar,3,4-10,Cluster_0,Adultos consolidados
9454,45.0,services,married,primary,no,7811,no,no,unknown,16,June,143,2,-1,0,unknown,0,1,0,Adultos maduros (45-54),0,0,0,Ninguno,1.0,Primary,Blue Collar,3,0-3,Cluster_3,Jovenes en consolidación
9455,59.0,retired,married,secondary,no,5744,no,no,unknown,18,June,632,1,-1,0,unknown,0,1,0,Mediana edad (55-64),0,0,0,Ninguno,2.0,Secondary,Retired,3,0-3,Retired,Jubilados
9456,47.0,blue-collar,married,primary,no,673,yes,yes,unknown,6,June,118,4,-1,0,unknown,0,1,0,Adultos maduros (45-54),1,1,2,Hipoteca + Préstamo,1.0,Primary,Blue Collar,1,4-10,Cluster_3,Jovenes en consolidación
9457,54.0,management,single,secondary,no,602,no,no,cellular,30,July,101,2,-1,0,unknown,0,1,0,Adultos maduros (45-54),0,0,0,Ninguno,2.0,Secondary,White Collar,5,0-3,Cluster_0,Adultos consolidados
9458,40.0,services,married,secondary,no,9374,yes,no,cellular,21,November,23,8,185,1,failure,0,0,1,Adultos iniciales (35-44),1,0,1,Hipoteca,2.0,Secondary,Blue Collar,3,4-10,Cluster_3,Jovenes en consolidación
9459,37.0,management,married,tertiary,no,5016,no,no,cellular,8,August,119,1,-1,0,unknown,0,1,0,Adultos iniciales (35-44),0,0,0,Ninguno,3.0,Tertiary,White Collar,2,0-3,Cluster_2,Profesionales estudios superiores
9460,29.0,blue-collar,married,secondary,no,508,yes,yes,unknown,19,June,262,5,-1,0,unknown,0,1,0,Jovenes adultos (25-34),1,1,2,Hipoteca + Préstamo,2.0,Secondary,Blue Collar,3,4-10,Cluster_1,Trabajadores técnicos
9461,36.0,blue-collar,married,primary,no,156,yes,no,cellular,21,November,219,2,-1,0,unknown,0,1,0,Adultos iniciales (35-44),1,0,1,Hipoteca,1.0,Primary,Blue Collar,3,0-3,Cluster_3,Jovenes en consolidación
9462,33.0,management,married,tertiary,no,0,yes,no,cellular,9,July,310,1,-1,0,unknown,0,1,0,Jovenes adultos (25-34),1,0,1,Hipoteca,3.0,Tertiary,White Collar,2,0-3,Cluster_2,Profesionales estudios superiores
9463,32.0,management,divorced,tertiary,no,12,no,no,cellular,17,July,321,1,-1,0,unknown,0,1,0,Jovenes adultos (25-34),0,0,0,Ninguno,3.0,Tertiary,White Collar,3,0-3,Cluster_2,Profesionales estudios superiores
9464,53.0,technician,married,secondary,no,7984,yes,no,cellular,2,February,151,1,-1,0,unknown,0,1,0,Adultos maduros (45-54),1,0,1,Hipoteca,2.0,Secondary,White Collar,1,0-3,Cluster_0,Adultos consolidados
9465,33.0,services,married,secondary,no,255,yes,yes,cellular,21,November,588,2,184,2,failure,0,0,1,Jovenes adultos (25-34),1,1,2,Hipoteca + Préstamo,2.0,Secondary,Blue Collar,3,0-3,Cluster_3,Jovenes en consolidación
9466,36.0,admin.,married,tertiary,no,211,yes,no,unknown,5,May,146,2,-1,0,unknown,0,1,0,Adultos iniciales (35-44),1,0,1,Hipoteca,3.0,Tertiary,White Collar,1,0-3,Cluster_2,Profesionales estudios superiores
9467,43.0,unemployed,divorced,secondary,no,1854,no,no,cellular,13,November,131,2,197,1,success,0,0,1,Adultos iniciales (35-44),0,0,0,Ninguno,2.0,Secondary,Unemployed,2,0-3,Cluster_3,Jovenes en consolidación
9468,45.0,self-employed,married,tertiary,no,-497,yes,yes,cellular,15,May,217,1,176,1,failure,0,0,1,Adultos maduros (45-54),1,1,2,Hipoteca + Préstamo,3.0,Tertiary,Self-Employed,3,0-3,Cluster_3,Jovenes en consolidación
9469,52.0,services,married,secondary,no,431,no,no,cellular,26,August,73,10,-1,0,unknown,0,1,0,Adultos maduros (45-54),0,0,0,Ninguno,2.0,Secondary,Blue Collar,4,4-10,Cluster_0,Adultos consolidados
9470,48.0,blue-collar,divorced,secondary,no,-314,yes,no,cellular,18,May,23,5,-1,0,unknown,0,1,0,Adultos maduros (45-54),1,0,1,Hipoteca,2.0,Secondary,Blue Collar,3,4-10,Cluster_3,Jovenes en consolidación
9471,39.0,management,married,tertiary,no,552,no,no,cellular,28,July,761,8,-1,0,unknown,0,1,0,Adultos iniciales (35-44),0,0,0,Ninguno,3.0,Tertiary,White Collar,4,4-10,Cluster_2,Profesionales estudios superiores
9472,31.0,technician,married,secondary,no,465,yes,no,cellular,12,May,259,3,-1,0,unknown,0,1,0,Jovenes adultos (25-34),1,0,1,Hipoteca,2.0,Secondary,White Collar,2,0-3,Cluster_1,Trabajadores técnicos
9473,34.0,services,single,secondary,no,544,yes,no,unknown,27,May,257,2,-1,0,unknown,0,1,0,Jovenes adultos (25-34),1,0,1,Hipoteca,2.0,Secondary,Blue Collar,4,0-3,Cluster_1,Trabajadores técnicos
9474,54.0,blue-collar,married,primary,no,-636,yes,no,unknown,30,May,324,3,-1,0,unknown,0,1,0,Adultos maduros (45-54),1,0,1,Hipoteca,1.0,Primary,Blue Collar,5,0-3,Cluster_0,Adultos consolidados
9475,40.0,management,married,tertiary,no,7780,no,no,telephone,4,May,364,1,355,1,other,0,0,1,Adultos iniciales (35-44),0,0,0,Ninguno,3.0,Tertiary,White Collar,1,0-3,Cluster_2,Profesionales estudios superiores
9476,55.0,unemployed,single,primary,no,274,no,no,cellular,9,February,23,5,-1,0,unknown,0,1,0,Mediana edad (55-64),0,0,0,Ninguno,1.0,Primary,Unemployed,2,4-10,Cluster_0,Adultos consolidados
9477,33.0,management,married,tertiary,no,1148,no,no,cellular,19,November,299,1,-1,0,unknown,0,1,0,Jovenes adultos (25-34),0,0,0,Ninguno,3.0,Tertiary,White Collar,3,0-3,Cluster_2,Profesionales estudios superiores
9478,50.0,management,married,tertiary,no,67,no,yes,unknown,20,June,156,3,-1,0,unknown,0,1,0,Adultos maduros (45-54),0,1,1,Préstamo,3.0,Tertiary,White Collar,3,0-3,Cluster_0,Adultos consolidados
9479,59.0,retired,divorced,secondary,no,914,no,no,cellular,28,January,192,1,-1,0,unknown,0,1,0,Mediana edad (55-64),0,0,0,Ninguno,2.0,Secondary,Retired,4,0-3,Retired,Jubilados
9480,40.0,services,married,secondary,no,1293,yes,no,cellular,13,April,128,3,-1,0,unknown,0,1,0,Adultos iniciales (35-44),1,0,1,Hipoteca,2.0,Secondary,Blue Collar,2,0-3,Cluster_3,Jovenes en consolidación
9481,45.0,admin.,married,secondary,no,111,yes,no,cellular,11,August,173,1,-1,0,unknown,0,1,0,Adultos maduros (45-54),1,0,1,Hipoteca,2.0,Secondary,White Collar,2,0-3,Cluster_3,Jovenes en consolidación
9482,32.0,management,married,tertiary,no,937,no,no,cellular,28,August,90,1,94,2,failure,0,0,1,Jovenes adultos (25-34),0,0,0,Ninguno,3.0,Tertiary,White Collar,4,0-3,Cluster_2,Profesionales estudios superiores
9483,50.0,blue-collar,married,unknown,no,605,yes,no,unknown,15,May,200,1,-1,0,unknown,0,1,0,Adultos maduros (45-54),1,0,1,Hipoteca,,Unknown,Blue Collar,3,0-3,Cluster_0,Adultos consolidados
9484,58.0,blue-collar,married,secondary,no,1457,yes,no,cellular,8,July,144,4,-1,0,unknown,0,1,0,Mediana edad (55-64),1,0,1,Hipoteca,2.0,Secondary,Blue Collar,2,4-10,Cluster_0,Adultos consolidados
9485,38.0,management,married,tertiary,no,1617,yes,no,cellular,16,April,691,1,-1,0,unknown,0,1,0,Adultos iniciales (35-44),1,0,1,Hipoteca,3.0,Tertiary,White Collar,3,0-3,Cluster_2,Profesionales estudios superiores
9486,57.0,technician,married,secondary,no,29207,yes,no,telephone,21,November,232,2,-1,0,unknown,0,1,0,Mediana edad (55-64),1,0,1,Hipoteca,2.0,Secondary,White Collar,3,0-3,Cluster_0,Adultos consolidados
9487,31.0,blue-collar,married,secondary,no,812,yes,no,cellular,23,September,245,1,-1,0,unknown,0,1,0,Jovenes adultos (25-34),1,0,1,Hipoteca,2.0,Secondary,Blue Collar,4,0-3,Cluster_1,Trabajadores técnicos
9488,69.0,retired,married,primary,no,324,no,no,cellular,12,August,875,1,189,4,success,0,0,1,Senior (65+),0,0,0,Ninguno,1.0,Primary,Retired,2,0-3,Retired,Jubilados
9489,26.0,admin.,single,secondary,no,1327,no,no,cellular,30,March,171,4,-1,0,unknown,0,1,0,Jovenes adultos (25-34),0,0,0,Ninguno,2.0,Secondary,White Collar,5,4-10,Cluster_1,Trabajadores técnicos
9490,30.0,admin.,married,secondary,no,482,no,no,cellular,23,April,86,1,-1,0,unknown,0,1,0,Jovenes adultos (25-34),0,0,0,Ninguno,2.0,Secondary,White Collar,4,0-3,Cluster_1,Trabajadores técnicos
9491,49.0,blue-collar,married,secondary,no,134,yes,yes,unknown,27,May,265,2,-1,0,unknown,0,1,0,Adultos maduros (45-54),1,1,2,Hipoteca + Préstamo,2.0,Secondary,Blue Collar,4,0-3,Cluster_3,Jovenes en consolidación
9492,36.0,blue-collar,married,primary,no,347,no,no,cellular,4,February,167,2,-1,0,unknown,0,1,0,Adultos iniciales (35-44),0,0,0,Ninguno,1.0,Primary,Blue Collar,1,0-3,Cluster_3,Jovenes en consolidación
9493,37.0,technician,married,secondary,no,1824,yes,no,cellular,3,July,112,2,324,2,other,0,0,1,Adultos iniciales (35-44),1,0,1,Hipoteca,2.0,Secondary,White Collar,1,0-3,Cluster_2,Profesionales estudios superiores
9494,55.0,blue-collar,divorced,primary,no,410,no,yes,cellular,11,July,221,2,-1,0,unknown,0,1,0,Mediana edad (55-64),0,1,1,Préstamo,1.0,Primary,Blue Collar,2,0-3,Cluster_0,Adultos consolidados
9495,36.0,management,single,tertiary,no,-38,yes,no,unknown,14,May,784,1,-1,0,unknown,0,1,0,Adultos iniciales (35-44),1,0,1,Hipoteca,3.0,Tertiary,White Collar,2,0-3,Cluster_2,Profesionales estudios superiores
9496,31.0,self-employed,married,secondary,no,581,yes,no,cellular,13,October,845,1,152,6,failure,0,0,1,Jovenes adultos (25-34),1,0,1,Hipoteca,2.0,Secondary,Self-Employed,2,0-3,Cluster_1,Trabajadores técnicos
9497,30.0,technician,divorced,secondary,no,3100,yes,no,unknown,21,May,154,4,-1,0,unknown,0,1,0,Jovenes adultos (25-34),1,0,1,Hipoteca,2.0,Secondary,White Collar,3,4-10,Cluster_1,Trabajadores técnicos
9498,36.0,services,married,secondary,no,0,yes,yes,cellular,15,July,201,4,-1,0,unknown,0,1,0,Adultos iniciales (35-44),1,1,2,Hipoteca + Préstamo,2.0,Secondary,Blue Collar,3,4-10,Cluster_3,Jovenes en consolidación
9499,50.0,self-employed,married,secondary,no,1138,no,no,cellular,14,August,219,10,-1,0,unknown,0,1,0,Adultos maduros (45-54),0,0,0,Ninguno,2.0,Secondary,Self-Employed,2,4-10,Cluster_0,Adultos consolidados
9500,53.0,unknown,married,unknown,no,0,no,no,cellular,25,August,209,5,-1,0,unknown,0,1,0,Adultos maduros (45-54),0,0,0,Ninguno,,Unknown,Unknown,4,4-10,Cluster_0,Adultos consolidados
9501,39.0,services,married,secondary,no,304,yes,yes,unknown,9,May,323,1,-1,0,unknown,0,1,0,Adultos iniciales (35-44),1,1,2,Hipoteca + Préstamo,2.0,Secondary,Blue Collar,2,0-3,Cluster_3,Jovenes en consolidación
9502,31.0,technician,married,tertiary,no,313,yes,no,cellular,27,August,114,2,-1,0,unknown,0,1,0,Jovenes adultos (25-34),1,0,1,Hipoteca,3.0,Tertiary,White Collar,4,0-3,Cluster_2,Profesionales estudios superiores
9503,49.0,blue-collar,married,primary,no,1898,no,no,cellular,21,August,159,1,-1,0,unknown,0,1,0,Adultos maduros (45-54),0,0,0,Ninguno,1.0,Primary,Blue Collar,3,0-3,Cluster_3,Jovenes en consolidación
9504,35.0,services,married,secondary,no,142,yes,no,cellular,20,November,315,2,196,4,failure,0,0,1,Adultos iniciales (35-44),1,0,1,Hipoteca,2.0,Secondary,Blue Collar,3,0-3,Cluster_3,Jovenes en consolidación
9505,45.0,blue-collar,married,primary,no,4696,no,no,unknown,17,June,99,1,-1,0,unknown,0,1,0,Adultos maduros (45-54),0,0,0,Ninguno,1.0,Primary,Blue Collar,3,0-3,Cluster_3,Jovenes en consolidación
9506,30.0,management,single,secondary,no,135,no,no,cellular,14,August,112,2,-1,0,unknown,0,1,0,Jovenes adultos (25-34),0,0,0,Ninguno,2.0,Secondary,White Collar,2,0-3,Cluster_1,Trabajadores técnicos
