id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit,no_previous_contact,had_previous_contact,age_group,default_score,housing_score,loan_score,financial_burden,financial_burden_label,education_rank,education_label,job_profile
10093,35.0,blue-collar,married,secondary,no,625,no,no,cellular,13,may,267,1,-1,0,unknown,0,1,0,Young Adult (26-35),0,0,0,0,No burden,2.0,Secondary,Blue Collar
10094,49.0,services,married,primary,no,468,no,no,cellular,5,aug,608,2,-1,0,unknown,0,1,0,Adult (36-50),0,0,0,0,No burden,1.0,Primary,Blue Collar
10095,41.0,management,married,secondary,no,280,yes,no,cellular,2,jun,88,1,95,2,success,0,0,1,Adult (36-50),0,1,0,1,Low burden,2.0,Secondary,White Collar
10096,40.0,services,married,secondary,no,181,yes,no,unknown,16,may,370,1,-1,0,unknown,0,1,0,Adult (36-50),0,1,0,1,Low burden,2.0,Secondary,Blue Collar
10098,38.0,management,married,unknown,no,1349,yes,no,unknown,6,may,100,1,-1,0,unknown,0,1,0,Adult (36-50),0,1,0,1,Low burden,,Unknown,White Collar
10099,49.0,services,married,primary,no,5737,yes,no,unknown,29,may,417,2,-1,0,unknown,0,1,0,Adult (36-50),0,1,0,1,Low burden,1.0,Primary,Blue Collar
10100,38.0,management,married,tertiary,no,1187,yes,yes,cellular,2,feb,157,1,-1,0,unknown,0,1,0,Adult (36-50),0,1,1,2,Medium burden,3.0,Tertiary,White Collar
10101,26.0,admin.,married,secondary,no,5231,no,yes,cellular,17,jul,222,2,-1,0,unknown,0,1,0,Young Adult (26-35),0,0,1,1,Low burden,2.0,Secondary,White Collar
10102,34.0,admin.,married,secondary,no,3185,yes,no,unknown,13,may,520,1,-1,0,unknown,0,1,0,Young Adult (26-35),0,1,0,1,Low burden,2.0,Secondary,White Collar
10103,58.0,management,married,tertiary,no,3228,no,no,cellular,19,aug,58,2,-1,0,unknown,0,1,0,Middle-Aged (51-65),0,0,0,0,No burden,3.0,Tertiary,White Collar
10104,30.0,services,married,secondary,no,80,yes,no,unknown,8,may,185,2,-1,0,unknown,0,1,0,Young Adult (26-35),0,1,0,1,Low burden,2.0,Secondary,Blue Collar
10105,52.0,blue-collar,divorced,primary,no,2800,no,no,unknown,19,jun,149,1,-1,0,unknown,0,1,0,Middle-Aged (51-65),0,0,0,0,No burden,1.0,Primary,Blue Collar
10107,52.0,blue-collar,married,secondary,no,331,no,no,cellular,8,aug,84,4,-1,0,unknown,0,1,0,Middle-Aged (51-65),0,0,0,0,No burden,2.0,Secondary,Blue Collar
10108,34.0,entrepreneur,married,secondary,no,223,no,yes,cellular,11,aug,103,6,-1,0,unknown,0,1,0,Young Adult (26-35),0,0,1,1,Low burden,2.0,Secondary,Self-Employed
10109,33.0,blue-collar,married,primary,no,0,no,no,cellular,8,may,174,1,-1,0,unknown,0,1,0,Young Adult (26-35),0,0,0,0,No burden,1.0,Primary,Blue Collar
10110,34.0,admin.,married,tertiary,no,35,yes,no,cellular,15,oct,76,1,69,2,failure,0,0,1,Young Adult (26-35),0,1,0,1,Low burden,3.0,Tertiary,White Collar
10111,23.0,admin.,married,secondary,no,299,yes,no,unknown,19,jun,104,1,-1,0,unknown,0,1,0,Young (18-25),0,1,0,1,Low burden,2.0,Secondary,White Collar
10112,37.0,blue-collar,married,primary,no,240,yes,no,cellular,11,may,259,1,370,2,other,0,0,1,Adult (36-50),0,1,0,1,Low burden,1.0,Primary,Blue Collar
10113,59.0,management,married,unknown,no,3534,no,no,cellular,21,nov,216,4,-1,0,unknown,0,1,0,Middle-Aged (51-65),0,0,0,0,No burden,,Unknown,White Collar
10114,42.0,management,married,tertiary,no,223,no,no,cellular,6,aug,92,6,-1,0,unknown,0,1,0,Adult (36-50),0,0,0,0,No burden,3.0,Tertiary,White Collar
10115,50.0,admin.,divorced,secondary,no,-194,yes,no,cellular,13,apr,238,2,-1,0,unknown,0,1,0,Adult (36-50),0,1,0,1,Low burden,2.0,Secondary,White Collar
10116,41.0,technician,divorced,secondary,no,1545,no,yes,cellular,13,aug,183,2,-1,0,unknown,0,1,0,Adult (36-50),0,0,1,1,Low burden,2.0,Secondary,White Collar
10117,34.0,technician,single,secondary,no,440,yes,no,cellular,6,may,445,2,345,2,failure,0,0,1,Young Adult (26-35),0,1,0,1,Low burden,2.0,Secondary,White Collar
10118,57.0,management,married,primary,no,2538,no,yes,telephone,17,jul,485,2,-1,0,unknown,0,1,0,Middle-Aged (51-65),0,0,1,1,Low burden,1.0,Primary,White Collar
10119,52.0,services,married,unknown,no,337,yes,no,unknown,19,may,85,3,-1,0,unknown,0,1,0,Middle-Aged (51-65),0,1,0,1,Low burden,,Unknown,Blue Collar
10120,61.0,retired,married,unknown,no,-492,no,yes,unknown,4,jul,333,1,-1,0,unknown,0,1,0,Middle-Aged (51-65),0,0,1,1,Low burden,,Unknown,Retired
10121,31.0,technician,single,tertiary,no,53,no,no,cellular,28,jan,97,2,-1,0,unknown,0,1,0,Young Adult (26-35),0,0,0,0,No burden,3.0,Tertiary,White Collar
10122,27.0,student,single,secondary,no,91,no,no,telephone,4,dec,157,6,95,37,other,0,0,1,Young Adult (26-35),0,0,0,0,No burden,2.0,Secondary,Student
10123,48.0,blue-collar,single,primary,no,316,no,no,unknown,5,jun,560,2,-1,0,unknown,0,1,0,Adult (36-50),0,0,0,0,No burden,1.0,Primary,Blue Collar
10124,27.0,management,single,unknown,no,3196,no,no,cellular,9,feb,10,2,-1,0,unknown,0,1,0,Young Adult (26-35),0,0,0,0,No burden,,Unknown,White Collar
10125,37.0,blue-collar,married,secondary,no,2697,yes,no,cellular,20,apr,430,1,-1,0,unknown,0,1,0,Adult (36-50),0,1,0,1,Low burden,2.0,Secondary,Blue Collar
10126,28.0,student,single,tertiary,no,3,no,no,cellular,11,nov,135,2,148,1,other,0,0,1,Young Adult (26-35),0,0,0,0,No burden,3.0,Tertiary,Student
10127,34.0,services,married,secondary,no,244,no,no,cellular,4,feb,696,2,-1,0,unknown,0,1,0,Young Adult (26-35),0,0,0,0,No burden,2.0,Secondary,Blue Collar
10128,42.0,services,single,unknown,no,410,no,no,cellular,21,nov,34,2,-1,0,unknown,0,1,0,Adult (36-50),0,0,0,0,No burden,,Unknown,Blue Collar
10129,39.0,admin.,married,secondary,no,159,no,no,cellular,19,nov,177,1,-1,0,unknown,0,1,0,Adult (36-50),0,0,0,0,No burden,2.0,Secondary,White Collar
10130,30.0,management,married,tertiary,no,6432,yes,no,cellular,21,nov,206,2,119,3,other,0,0,1,Young Adult (26-35),0,1,0,1,Low burden,3.0,Tertiary,White Collar
10131,35.0,blue-collar,married,secondary,no,-701,yes,yes,cellular,7,may,531,3,-1,0,unknown,0,1,0,Young Adult (26-35),0,1,1,2,Medium burden,2.0,Secondary,Blue Collar
10132,43.0,housemaid,single,primary,no,24,no,no,cellular,31,jul,35,2,-1,0,unknown,0,1,0,Adult (36-50),0,0,0,0,No burden,1.0,Primary,Blue Collar
10133,33.0,management,married,tertiary,no,296,no,no,cellular,16,jul,90,2,-1,0,unknown,0,1,0,Young Adult (26-35),0,0,0,0,No burden,3.0,Tertiary,White Collar
10134,24.0,blue-collar,single,secondary,no,1,yes,no,cellular,11,may,79,2,-1,0,unknown,0,1,0,Young (18-25),0,1,0,1,Low burden,2.0,Secondary,Blue Collar
10135,39.0,technician,married,secondary,no,1965,yes,no,unknown,2,jun,65,1,-1,0,unknown,0,1,0,Adult (36-50),0,1,0,1,Low burden,2.0,Secondary,White Collar
10136,27.0,technician,single,tertiary,no,501,no,yes,telephone,30,jan,370,4,-1,0,unknown,0,1,0,Young Adult (26-35),0,0,1,1,Low burden,3.0,Tertiary,White Collar
10138,30.0,blue-collar,married,secondary,no,177,yes,no,cellular,9,apr,62,2,332,3,failure,0,0,1,Young Adult (26-35),0,1,0,1,Low burden,2.0,Secondary,Blue Collar
10139,52.0,technician,divorced,secondary,no,204,no,no,cellular,7,aug,134,2,-1,0,unknown,0,1,0,Middle-Aged (51-65),0,0,0,0,No burden,2.0,Secondary,White Collar
10140,30.0,admin.,married,secondary,no,46,yes,no,unknown,6,may,114,2,-1,0,unknown,0,1,0,Young Adult (26-35),0,1,0,1,Low burden,2.0,Secondary,White Collar
10141,35.0,technician,divorced,secondary,no,2047,yes,no,cellular,1,oct,66,1,-1,0,unknown,0,1,0,Young Adult (26-35),0,1,0,1,Low burden,2.0,Secondary,White Collar
10142,36.0,admin.,single,secondary,no,810,yes,no,unknown,17,jun,296,1,-1,0,unknown,0,1,0,Adult (36-50),0,1,0,1,Low burden,2.0,Secondary,White Collar
10143,39.0,management,single,tertiary,no,1914,no,no,cellular,18,aug,94,4,-1,0,unknown,0,1,0,Adult (36-50),0,0,0,0,No burden,3.0,Tertiary,White Collar
10144,43.0,admin.,single,secondary,no,56831,no,no,unknown,15,may,243,1,-1,0,unknown,0,1,0,Adult (36-50),0,0,0,0,No burden,2.0,Secondary,White Collar
10145,43.0,admin.,single,secondary,no,386,no,no,cellular,12,oct,242,1,92,4,success,0,0,1,Adult (36-50),0,0,0,0,No burden,2.0,Secondary,White Collar
10146,46.0,admin.,married,primary,no,469,yes,no,cellular,2,feb,75,1,264,10,other,0,0,1,Adult (36-50),0,1,0,1,Low burden,1.0,Primary,White Collar
10147,33.0,admin.,married,tertiary,no,69,no,yes,cellular,4,may,77,2,-1,0,unknown,0,1,0,Young Adult (26-35),0,0,1,1,Low burden,3.0,Tertiary,White Collar
10148,56.0,entrepreneur,married,tertiary,no,-124,yes,no,unknown,15,may,374,5,-1,0,unknown,0,1,0,Middle-Aged (51-65),0,1,0,1,Low burden,3.0,Tertiary,Self-Employed
10149,60.0,retired,married,primary,no,600,no,no,cellular,19,aug,99,6,-1,0,unknown,0,1,0,Middle-Aged (51-65),0,0,0,0,No burden,1.0,Primary,Retired
10150,48.0,management,married,tertiary,no,3842,no,no,cellular,1,oct,168,1,122,2,success,0,0,1,Adult (36-50),0,0,0,0,No burden,3.0,Tertiary,White Collar
10151,31.0,blue-collar,married,secondary,no,-720,yes,yes,unknown,15,may,112,2,-1,0,unknown,0,1,0,Young Adult (26-35),0,1,1,2,Medium burden,2.0,Secondary,Blue Collar
10152,36.0,blue-collar,single,secondary,no,1127,yes,no,cellular,10,jul,455,1,-1,0,unknown,0,1,0,Adult (36-50),0,1,0,1,Low burden,2.0,Secondary,Blue Collar
10153,24.0,student,single,secondary,no,423,yes,no,unknown,5,may,226,3,-1,0,unknown,0,1,0,Young (18-25),0,1,0,1,Low burden,2.0,Secondary,Student
10154,27.0,blue-collar,married,secondary,no,-59,no,yes,cellular,8,jul,154,3,-1,0,unknown,0,1,0,Young Adult (26-35),0,0,1,1,Low burden,2.0,Secondary,Blue Collar
10155,36.0,admin.,married,secondary,no,0,yes,yes,cellular,11,may,94,1,-1,0,unknown,0,1,0,Adult (36-50),0,1,1,2,Medium burden,2.0,Secondary,White Collar
10156,29.0,technician,married,tertiary,no,1489,yes,no,unknown,28,may,430,1,-1,0,unknown,0,1,0,Young Adult (26-35),0,1,0,1,Low burden,3.0,Tertiary,White Collar
10157,42.0,self-employed,married,secondary,no,0,no,no,cellular,14,aug,277,4,-1,0,unknown,0,1,0,Adult (36-50),0,0,0,0,No burden,2.0,Secondary,Self-Employed
10159,42.0,blue-collar,married,unknown,no,452,yes,no,cellular,17,nov,359,2,-1,0,unknown,0,1,0,Adult (36-50),0,1,0,1,Low burden,,Unknown,Blue Collar
10160,39.0,entrepreneur,married,secondary,no,283,yes,no,unknown,26,may,126,2,-1,0,unknown,0,1,0,Adult (36-50),0,1,0,1,Low burden,2.0,Secondary,Self-Employed
10161,45.0,management,single,tertiary,no,16,no,no,cellular,31,jul,59,2,-1,0,unknown,0,1,0,Adult (36-50),0,0,0,0,No burden,3.0,Tertiary,White Collar
10162,36.0,blue-collar,married,primary,no,973,yes,yes,unknown,23,may,293,1,-1,0,unknown,0,1,0,Adult (36-50),0,1,1,2,Medium burden,1.0,Primary,Blue Collar
10164,43.0,technician,married,secondary,no,-1701,yes,no,unknown,26,may,285,1,-1,0,unknown,0,1,0,Adult (36-50),0,1,0,1,Low burden,2.0,Secondary,White Collar
10165,32.0,blue-collar,single,secondary,no,567,yes,no,cellular,7,may,275,2,342,4,other,0,0,1,Young Adult (26-35),0,1,0,1,Low burden,2.0,Secondary,Blue Collar
10166,38.0,technician,married,tertiary,no,-1,no,no,cellular,8,aug,188,4,-1,0,unknown,0,1,0,Adult (36-50),0,0,0,0,No burden,3.0,Tertiary,White Collar
10167,29.0,blue-collar,married,secondary,no,3310,no,no,cellular,1,sep,367,1,91,4,failure,0,0,1,Young Adult (26-35),0,0,0,0,No burden,2.0,Secondary,Blue Collar
10168,28.0,blue-collar,married,primary,no,115,yes,no,unknown,28,may,78,4,-1,0,unknown,0,1,0,Young Adult (26-35),0,1,0,1,Low burden,1.0,Primary,Blue Collar
10169,33.0,management,single,tertiary,no,321,no,no,cellular,22,aug,227,2,-1,0,unknown,0,1,0,Young Adult (26-35),0,0,0,0,No burden,3.0,Tertiary,White Collar
10170,43.0,admin.,married,secondary,no,71,no,no,unknown,7,may,180,5,-1,0,unknown,0,1,0,Adult (36-50),0,0,0,0,No burden,2.0,Secondary,White Collar
10171,42.0,unemployed,divorced,secondary,no,759,no,no,cellular,28,jan,97,1,169,3,failure,0,0,1,Adult (36-50),0,0,0,0,No burden,2.0,Secondary,Unemployed/Unknown
10172,33.0,management,married,tertiary,no,23,yes,yes,cellular,6,feb,150,1,-1,0,unknown,0,1,0,Young Adult (26-35),0,1,1,2,Medium burden,3.0,Tertiary,White Collar
10173,32.0,technician,single,secondary,no,3297,no,no,cellular,11,aug,99,2,-1,0,unknown,0,1,0,Young Adult (26-35),0,0,0,0,No burden,2.0,Secondary,White Collar
10174,42.0,housemaid,single,secondary,no,578,no,no,telephone,28,jan,44,1,-1,0,unknown,0,1,0,Adult (36-50),0,0,0,0,No burden,2.0,Secondary,Blue Collar
10175,42.0,housemaid,married,primary,no,4279,yes,no,cellular,22,jul,98,1,-1,0,unknown,0,1,0,Adult (36-50),0,1,0,1,Low burden,1.0,Primary,Blue Collar
10176,29.0,blue-collar,single,secondary,no,234,yes,no,cellular,8,may,139,1,345,1,other,0,0,1,Young Adult (26-35),0,1,0,1,Low burden,2.0,Secondary,Blue Collar
10177,27.0,management,single,tertiary,no,1137,yes,no,cellular,8,may,26,1,-1,0,unknown,0,1,0,Young Adult (26-35),0,1,0,1,Low burden,3.0,Tertiary,White Collar
10178,38.0,management,single,tertiary,no,8669,yes,no,telephone,20,apr,5,3,150,6,failure,0,0,1,Adult (36-50),0,1,0,1,Low burden,3.0,Tertiary,White Collar
10180,32.0,management,single,tertiary,no,1077,no,no,cellular,5,aug,200,1,717,4,failure,0,0,1,Young Adult (26-35),0,0,0,0,No burden,3.0,Tertiary,White Collar
10181,33.0,technician,married,secondary,no,4790,yes,no,cellular,20,apr,137,1,272,2,failure,0,0,1,Young Adult (26-35),0,1,0,1,Low burden,2.0,Secondary,White Collar
10182,48.0,technician,married,secondary,no,256,yes,no,unknown,29,may,150,4,-1,0,unknown,0,1,0,Adult (36-50),0,1,0,1,Low burden,2.0,Secondary,White Collar
10183,53.0,blue-collar,married,secondary,no,974,yes,no,unknown,26,may,197,2,-1,0,unknown,0,1,0,Middle-Aged (51-65),0,1,0,1,Low burden,2.0,Secondary,Blue Collar
10184,23.0,technician,single,unknown,no,231,yes,no,cellular,7,may,560,3,367,1,other,0,0,1,Young (18-25),0,1,0,1,Low burden,,Unknown,White Collar
10185,41.0,blue-collar,married,secondary,no,196,yes,no,unknown,13,may,488,1,-1,0,unknown,0,1,0,Adult (36-50),0,1,0,1,Low burden,2.0,Secondary,Blue Collar
10186,41.0,admin.,single,secondary,no,2002,yes,no,cellular,15,may,172,2,350,1,failure,0,0,1,Adult (36-50),0,1,0,1,Low burden,2.0,Secondary,White Collar
10187,50.0,services,married,tertiary,no,218,yes,no,unknown,9,may,388,2,-1,0,unknown,0,1,0,Adult (36-50),0,1,0,1,Low burden,3.0,Tertiary,Blue Collar
10188,28.0,blue-collar,single,secondary,no,1011,yes,no,cellular,20,apr,204,3,-1,0,unknown,0,1,0,Young Adult (26-35),0,1,0,1,Low burden,2.0,Secondary,Blue Collar
10189,54.0,retired,divorced,secondary,no,2761,no,no,cellular,16,jul,771,1,-1,0,unknown,0,1,0,Middle-Aged (51-65),0,0,0,0,No burden,2.0,Secondary,Retired
10190,38.0,services,divorced,primary,no,92,yes,yes,unknown,29,may,118,3,-1,0,unknown,0,1,0,Adult (36-50),0,1,1,2,Medium burden,1.0,Primary,Blue Collar
10191,27.0,self-employed,married,tertiary,no,10005,yes,no,cellular,14,apr,163,3,271,2,failure,0,0,1,Young Adult (26-35),0,1,0,1,Low burden,3.0,Tertiary,Self-Employed
10192,54.0,management,married,tertiary,no,1168,no,no,telephone,4,may,150,5,-1,0,unknown,0,1,0,Middle-Aged (51-65),0,0,0,0,No burden,3.0,Tertiary,White Collar
10193,28.0,services,single,secondary,no,168,yes,no,cellular,7,may,128,1,-1,0,unknown,0,1,0,Young Adult (26-35),0,1,0,1,Low burden,2.0,Secondary,Blue Collar
10194,32.0,technician,single,tertiary,no,1710,yes,no,cellular,15,may,439,1,175,3,other,0,0,1,Young Adult (26-35),0,1,0,1,Low burden,3.0,Tertiary,White Collar
10195,39.0,services,married,secondary,no,207,no,no,unknown,6,jun,78,2,-1,0,unknown,0,1,0,Adult (36-50),0,0,0,0,No burden,2.0,Secondary,Blue Collar
10196,29.0,technician,single,secondary,no,18,no,no,cellular,3,feb,206,3,-1,0,unknown,0,1,0,Young Adult (26-35),0,0,0,0,No burden,2.0,Secondary,White Collar
10197,46.0,admin.,single,unknown,no,306,yes,no,cellular,11,may,289,5,-1,0,unknown,0,1,0,Adult (36-50),0,1,0,1,Low burden,,Unknown,White Collar
10198,37.0,entrepreneur,married,primary,no,8,yes,yes,cellular,16,jul,46,1,-1,0,unknown,0,1,0,Adult (36-50),0,1,1,2,Medium burden,1.0,Primary,Self-Employed
10199,30.0,management,married,tertiary,no,-250,yes,no,unknown,20,jun,11,6,-1,0,unknown,0,1,0,Young Adult (26-35),0,1,0,1,Low burden,3.0,Tertiary,White Collar
10200,41.0,blue-collar,married,secondary,no,449,yes,yes,cellular,12,may,313,2,-1,0,unknown,0,1,0,Adult (36-50),0,1,1,2,Medium burden,2.0,Secondary,Blue Collar
10201,39.0,unemployed,married,secondary,no,1654,no,no,unknown,20,jun,264,6,-1,0,unknown,0,1,0,Adult (36-50),0,0,0,0,No burden,2.0,Secondary,Unemployed/Unknown
10202,38.0,blue-collar,married,primary,no,714,yes,no,unknown,29,may,225,3,-1,0,unknown,0,1,0,Adult (36-50),0,1,0,1,Low burden,1.0,Primary,Blue Collar
10203,55.0,management,single,tertiary,no,1498,no,no,cellular,25,aug,340,5,-1,0,unknown,0,1,0,Middle-Aged (51-65),0,0,0,0,No burden,3.0,Tertiary,White Collar
10204,29.0,services,single,secondary,no,695,no,no,unknown,3,jul,97,1,-1,0,unknown,0,1,0,Young Adult (26-35),0,0,0,0,No burden,2.0,Secondary,Blue Collar
10205,36.0,technician,single,secondary,no,-15,yes,no,unknown,6,may,341,3,-1,0,unknown,0,1,0,Adult (36-50),0,1,0,1,Low burden,2.0,Secondary,White Collar
10206,60.0,blue-collar,married,primary,no,14,yes,yes,cellular,15,may,781,4,178,3,failure,0,0,1,Middle-Aged (51-65),0,1,1,2,Medium burden,1.0,Primary,Blue Collar
10207,43.0,services,divorced,secondary,no,-287,yes,no,cellular,20,apr,580,4,-1,0,unknown,0,1,0,Adult (36-50),0,1,0,1,Low burden,2.0,Secondary,Blue Collar
10208,45.0,blue-collar,married,primary,no,0,yes,no,cellular,24,jul,137,1,-1,0,unknown,0,1,0,Adult (36-50),0,1,0,1,Low burden,1.0,Primary,Blue Collar
10209,36.0,management,divorced,tertiary,no,-978,yes,no,cellular,13,may,62,3,-1,0,unknown,0,1,0,Adult (36-50),0,1,0,1,Low burden,3.0,Tertiary,White Collar
10210,53.0,blue-collar,married,secondary,no,0,yes,no,cellular,7,may,407,2,-1,0,unknown,0,1,0,Middle-Aged (51-65),0,1,0,1,Low burden,2.0,Secondary,Blue Collar
10211,41.0,self-employed,married,secondary,no,20,no,no,unknown,5,jun,333,1,-1,0,unknown,0,1,0,Adult (36-50),0,0,0,0,No burden,2.0,Secondary,Self-Employed
10212,51.0,blue-collar,married,secondary,no,700,no,no,cellular,8,aug,237,4,-1,0,unknown,0,1,0,Middle-Aged (51-65),0,0,0,0,No burden,2.0,Secondary,Blue Collar
10213,34.0,blue-collar,married,secondary,no,-58,yes,yes,unknown,28,may,157,2,-1,0,unknown,0,1,0,Young Adult (26-35),0,1,1,2,Medium burden,2.0,Secondary,Blue Collar
10214,29.0,management,single,tertiary,no,841,no,no,cellular,5,feb,217,1,-1,0,unknown,0,1,0,Young Adult (26-35),0,0,0,0,No burden,3.0,Tertiary,White Collar
10215,35.0,self-employed,single,secondary,no,951,yes,no,cellular,19,nov,220,2,-1,0,unknown,0,1,0,Young Adult (26-35),0,1,0,1,Low burden,2.0,Secondary,Self-Employed
10216,40.0,management,married,tertiary,no,-63,no,yes,cellular,2,jul,196,1,-1,0,unknown,0,1,0,Adult (36-50),0,0,1,1,Low burden,3.0,Tertiary,White Collar
10217,26.0,student,single,tertiary,no,641,yes,no,cellular,15,may,55,1,368,1,failure,0,0,1,Young Adult (26-35),0,1,0,1,Low burden,3.0,Tertiary,Student
10218,32.0,technician,single,tertiary,no,195,yes,no,cellular,22,aug,239,2,-1,0,unknown,0,1,0,Young Adult (26-35),0,1,0,1,Low burden,3.0,Tertiary,White Collar
10219,31.0,technician,married,tertiary,no,11,no,no,cellular,27,aug,651,2,-1,0,unknown,0,1,0,Young Adult (26-35),0,0,0,0,No burden,3.0,Tertiary,White Collar
10220,39.0,management,single,secondary,no,120,no,no,unknown,12,jun,66,1,-1,0,unknown,0,1,0,Adult (36-50),0,0,0,0,No burden,2.0,Secondary,White Collar
10221,30.0,technician,married,secondary,no,450,no,yes,cellular,14,jul,72,4,-1,0,unknown,0,1,0,Young Adult (26-35),0,0,1,1,Low burden,2.0,Secondary,White Collar
10222,40.0,technician,married,secondary,no,8379,no,no,unknown,12,jun,52,6,-1,0,unknown,0,1,0,Adult (36-50),0,0,0,0,No burden,2.0,Secondary,White Collar
10223,32.0,blue-collar,married,primary,no,206,yes,no,unknown,20,may,205,2,-1,0,unknown,0,1,0,Young Adult (26-35),0,1,0,1,Low burden,1.0,Primary,Blue Collar
10224,46.0,admin.,single,secondary,no,1544,yes,no,unknown,29,may,609,1,-1,0,unknown,0,1,0,Adult (36-50),0,1,0,1,Low burden,2.0,Secondary,White Collar
10225,41.0,technician,married,secondary,no,2990,yes,no,unknown,30,may,62,3,-1,0,unknown,0,1,0,Adult (36-50),0,1,0,1,Low burden,2.0,Secondary,White Collar
10226,35.0,entrepreneur,single,secondary,no,866,yes,no,cellular,19,nov,147,1,-1,0,unknown,0,1,0,Young Adult (26-35),0,1,0,1,Low burden,2.0,Secondary,Self-Employed
10228,58.0,management,married,secondary,no,-382,no,no,telephone,5,feb,398,4,189,12,success,0,0,1,Middle-Aged (51-65),0,0,0,0,No burden,2.0,Secondary,White Collar
10229,48.0,blue-collar,married,primary,no,214,yes,yes,cellular,18,nov,246,1,162,1,failure,0,0,1,Adult (36-50),0,1,1,2,Medium burden,1.0,Primary,Blue Collar
10230,37.0,technician,single,tertiary,no,147,no,no,unknown,7,may,416,2,-1,0,unknown,0,1,0,Adult (36-50),0,0,0,0,No burden,3.0,Tertiary,White Collar
10231,59.0,management,divorced,tertiary,no,81,no,no,cellular,26,may,140,1,-1,0,unknown,0,1,0,Middle-Aged (51-65),0,0,0,0,No burden,3.0,Tertiary,White Collar
10232,33.0,blue-collar,married,secondary,no,202,yes,no,cellular,17,apr,377,1,-1,0,unknown,0,1,0,Young Adult (26-35),0,1,0,1,Low burden,2.0,Secondary,Blue Collar
10233,36.0,admin.,married,secondary,no,1314,yes,no,cellular,17,jul,330,3,-1,0,unknown,0,1,0,Adult (36-50),0,1,0,1,Low burden,2.0,Secondary,White Collar
10234,40.0,blue-collar,married,secondary,no,-60,yes,no,cellular,21,jul,250,1,-1,0,unknown,0,1,0,Adult (36-50),0,1,0,1,Low burden,2.0,Secondary,Blue Collar
10235,53.0,admin.,single,primary,no,0,yes,no,cellular,7,may,176,1,322,5,other,0,0,1,Middle-Aged (51-65),0,1,0,1,Low burden,1.0,Primary,White Collar
10236,32.0,admin.,divorced,secondary,no,-331,yes,yes,unknown,26,may,130,3,-1,0,unknown,0,1,0,Young Adult (26-35),0,1,1,2,Medium burden,2.0,Secondary,White Collar
10237,32.0,blue-collar,married,primary,no,1504,yes,no,cellular,17,apr,131,2,-1,0,unknown,0,1,0,Young Adult (26-35),0,1,0,1,Low burden,1.0,Primary,Blue Collar
10238,43.0,services,divorced,unknown,no,2363,yes,no,cellular,17,nov,229,1,-1,0,unknown,0,1,0,Adult (36-50),0,1,0,1,Low burden,,Unknown,Blue Collar
