id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit,no_previous_contact,had_previous_contact,age_group,housing_score,loan_score,vinculacion,productos_detalle,education_rank,education_label,job_profile,week_of_month,campaign_group,2076,2075,2074,2073,2072,2071,2070,2069,2068,2067,2066,2065,2064,2063,2062,2061,2060,2059,2058,2057,2056,2055,2054,2053,2052,2051,2050,2049,2048,2047,2046,2045,2044,2043,2042,2041,2040,2039,2038,2037,2036,2035,2034,2033,2032,2031,2030,2029,2028,2027,2026
8398,32.0,entrepreneur,married,unknown,no,73,yes,no,cellular,21,November,158,1,135,1,failure,0,0,1,Jovenes adultos (25-34),1,0,1,Hipoteca,,Unknown,Self-Employed,3,0-3,619772.844429,620379.212879,620306.434987,619534.655485,617698.9107,615358.719457,612629.075014,609632.671515,606484.966099,603276.638611,600069.573142,596909.676175,593824.300982,590823.948089,587918.526838,585136.669907,582527.915264,580187.423122,579460.088396,576458.982258,576708.806513,588394.100676,593020.423998,596487.467042,611518.653935,624328.78669,643589.519758,660335.271461,668639.700319,674647.057466,670875.882503,694544.850708,705303.733418,714803.584339,721840.85612,740189.333065,724456.606215,722887.070959,710457.05676,704229.566727,693455.604026,673130.833492,664138.532798,660646.856716,640549.781869,619278.83377,616940.743412,600465.177743,590536.531391,583905.11335,583324.0
8399,32.0,technician,married,secondary,no,4790,yes,no,cellular,22,July,314,2,-1,0,unknown,0,1,0,Jovenes adultos (25-34),1,0,1,Hipoteca,2.0,Secondary,White Collar,4,0-3,619772.844429,620379.212879,620306.434987,619534.655485,617698.9107,615358.719457,612629.075014,609632.671515,606484.966099,603276.638611,600069.573142,596909.676175,593824.300982,590823.948089,587918.526838,585136.669907,582527.915264,580187.423122,579460.088396,576458.982258,576708.806513,588394.100676,593020.423998,596487.467042,611518.653935,624328.78669,643589.519758,660335.271461,668639.700319,674647.057466,670875.882503,694544.850708,705303.733418,714803.584339,721840.85612,740189.333065,724456.606215,722887.070959,710457.05676,704229.566727,693455.604026,673130.833492,664138.532798,660646.856716,640549.781869,619278.83377,616940.743412,600465.177743,590536.531391,583905.11335,583324.0
8400,39.0,admin.,single,secondary,no,1078,no,no,unknown,3,June,199,3,-1,0,unknown,0,1,0,Adultos iniciales(35-44),0,0,0,Ninguno,2.0,Secondary,White Collar,1,0-3,660675.771048,657652.383268,654564.740214,651439.884283,648321.399378,645246.183849,642235.191171,639304.261024,636482.106325,633814.229732,631389.477858,630484.233231,627544.226778,627638.48158,638705.871442,642946.136833,646155.778417,660467.739755,672459.201487,690708.656733,706518.870905,714302.29795,719929.584903,716271.40126,738992.411835,749292.453502,758175.81916,764719.096078,782191.401857,766221.812194,763751.567413,751380.337562,744933.554547,734448.718923,715162.428981,707068.719477,704065.876369,686830.562531,669348.339948,670299.299868,658755.989701,653426.18083,651671.287652,656390.940774,660247.830248,647137.9715,642764.127591,638967.894678,636183.592653,629689.565353,630129.0
8401,54.0,management,married,tertiary,no,284,yes,yes,telephone,15,May,65,5,-1,0,unknown,0,1,0,Adultos maduros (45-54),1,1,2,Hipoteca + Préstamo,3.0,Tertiary,White Collar,3,4-10,683790.016016,686765.003945,700187.694137,711179.135042,728121.512945,742726.043773,749853.173184,755010.029038,751582.899797,773031.578203,782795.513212,791000.118818,797054.698631,813492.686095,797569.745154,794149.128894,781910.250959,774965.467402,764313.616507,745392.658085,736907.115142,732520.914682,716079.448284,699770.670975,700749.181342,690705.363089,686494.430631,686347.137186,693454.711059,699747.459859,690912.861952,689891.286586,690377.153623,692010.754832,690962.364966,696196.975889,705617.378445,718966.173787,729540.118633,754858.887277,774684.695172,799032.116206,812000.85944,837913.891399,842098.435068,850156.642239,838096.623574,827566.680208,802588.692362,794143.690789,777262.0
8402,55.0,retired,married,secondary,no,493,yes,no,unknown,13,May,647,7,-1,0,unknown,0,1,0,Mediana edad (55-64),1,0,1,Hipoteca,2.0,Secondary,Retired,2,4-10,686233.525182,699600.404823,710538.706082,727410.378968,741948.7704,749038.433466,754166.865227,750751.144034,772122.594647,781852.916895,790018.107994,796044.066001,812421.021326,796511.867963,793047.436049,780825.306639,773863.257309,763214.458852,744329.883709,735836.160266,731389.632147,715002.320214,698761.603948,699733.789678,689754.853844,685573.279029,685458.813698,692606.408745,698921.289654,690180.851393,689183.141049,689705.974902,691366.47429,690381.113326,695650.863264,705074.487447,718401.985678,728990.443006,754192.620452,774037.311769,798326.276162,811440.219048,837433.040845,841832.348599,850152.950691,838461.374166,828221.461427,803712.269505,795340.045243,778652.397132,763736.0
8403,28.0,technician,single,secondary,no,100,yes,no,cellular,13,May,70,5,-1,0,unknown,0,1,0,Jovenes adultos (25-34),1,0,1,Hipoteca,2.0,Secondary,White Collar,2,4-10,572024.424502,575088.357117,577689.691486,579672.458368,580957.558467,581514.006643,581340.530363,580481.122689,578571.133201,576172.898084,573385.01944,570317.61242,567081.550234,563770.884562,560457.060761,557199.464207,554039.406505,550999.374251,548097.209348,545364.680699,542849.096915,540639.09268,540115.848334,537127.75434,537535.978947,549685.291971,554591.833925,558230.645887,573755.247381,587160.733254,607171.308005,624651.190804,633415.900527,639801.102121,636051.320497,660479.181688,671580.497387,681439.128803,688557.281671,707018.596847,690726.711086,688795.361799,674885.017231,667076.119089,654057.672606,630714.312566,618852.33009,613306.454458,589385.489915,564214.198609,559789.0
8404,48.0,housemaid,single,secondary,no,1042,no,no,telephone,18,November,129,2,-1,0,unknown,0,1,0,Adultos maduros (45-54),0,0,0,Ninguno,2.0,Secondary,Blue Collar,3,0-3,670591.608555,668058.647636,666980.677971,664086.503137,664055.359875,674600.645875,678549.52708,681604.213486,695343.085113,706689.677024,724101.569452,739136.189654,746495.796759,751813.409504,748291.428297,770184.992959,780128.320724,788559.267703,794776.404681,811580.830299,795599.766296,792476.975945,780156.414553,773341.92029,762692.640009,743571.062904,735151.98518,731165.50808,714398.189622,697672.029593,698691.167598,688251.897278,683873.367123,683528.963783,690363.353666,696502.795974,687055.045357,685834.051884,685953.905352,687205.749847,685432.131705,689976.38089,698773.180167,711520.292585,721141.614359,746363.472878,765071.001521,789056.380507,800272.322519,825256.69,828207.0
8405,44.0,management,married,tertiary,no,3665,no,no,cellular,17,March,325,1,-1,0,unknown,0,1,0,Adultos iniciales(35-44),0,0,0,Ninguno,3.0,Tertiary,White Collar,3,0-3,669873.29743,666882.343586,663961.550254,661113.289211,658383.896649,655874.06904,654840.720022,651915.461171,651936.342009,662704.748231,666787.445592,669918.624304,683897.766697,695502.907086,713244.288758,728576.39619,736088.352803,741512.373861,737918.731226,760140.003702,770224.632756,778838.424632,785190.734677,802271.097526,786280.671917,783401.364449,771034.984833,764332.76377,753705.67707,734469.181461,726138.096857,722511.563596,705559.013554,688578.755364,689676.638424,678977.974014,674482.133436,673937.489401,680411.572487,686198.486653,675931.846991,674079.419387,673258.980106,673401.099116,670078.21229,672978.495198,680172.234894,691443.372385,699535.581526,724580.746641,742659.0
8406,47.0,technician,married,secondary,no,-9,no,no,cellular,14,August,457,2,-1,0,unknown,0,1,0,Adultos maduros (45-54),0,0,0,Ninguno,2.0,Secondary,White Collar,2,0-3,670919.413373,668176.370779,665662.700391,664593.558727,661685.168445,661659.994286,672254.899653,676235.178526,679310.023846,693109.538472,704520.99071,722014.016693,737121.064998,744517.022269,749858.729108,746317.279361,768287.159246,778262.160784,786735.01665,792983.548664,809854.38503,793869.839629,790804.686461,778472.837946,771684.01727,761037.730654,741884.558047,733481.190829,729573.125104,712754.777396,695961.965375,696996.035489,686495.214489,682094.521478,681717.069945,688493.090487,694587.494569,684998.576235,683693.438499,683672.10041,684753.397427,682714.930132,686970.640559,695471.542201,707919.425083,717182.28585,742266.971478,760670.09682,784635.558652,795632.691756,820744.0
8407,43.0,blue-collar,married,secondary,no,576,yes,yes,unknown,13,May,148,1,-1,0,unknown,0,1,0,Adultos iniciales(35-44),1,1,2,Hipoteca + Préstamo,2.0,Secondary,Blue Collar,2,0-3,668790.46519,665748.772676,662772.660104,659844.484818,656988.752381,654260.367101,651761.079297,650751.430667,647827.332571,647866.946519,658695.38409,662810.063,665956.259636,679995.067098,691667.065831,709496.813698,724911.22693,732468.132719,737925.869165,734318.069805,756631.833477,766757.367163,775422.113622,781810.696992,798963.547694,782971.804455,780160.087312,767783.472686,761116.723351,750503.575518,731247.027435,722952.741239,719439.696469,702447.614158,685403.26064,686519.003894,675732.727179,671171.867872,670517.052535,676807.621149,682388.619823,671758.684362,669577.086324,668320.433152,667976.004687,664048.791842,666353.909756,673038.679381,683949.01087,691806.405527,717240.0
8408,53.0,housemaid,married,primary,yes,945,no,no,cellular,29,January,82,2,-1,0,unknown,0,1,0,Adultos maduros (45-54),0,0,0,Ninguno,1.0,Primary,Blue Collar,5,0-3,680085.610744,683914.140741,686907.641575,700378.813293,711422.615371,728437.542521,743110.617265,750276.845621,755462.763063,752023.756512,773548.622889,783344.587115,791587.943823,797669.822725,814167.825242,798231.70247,794855.969595,782601.215105,775675.042673,765021.484186,746065.534377,737589.291397,733265.100535,716769.587049,700392.255106,701376.477944,691266.834146,687026.006092,686845.023286,693910.607962,700180.477279,691251.254322,690207.123544,690654.501663,692258.38285,691141.005764,696330.511113,705733.41555,719083.872867,729617.067726,755023.83016,774790.281689,799157.835096,811929.289144,837713.98673,841641.684181,849403.405286,836963.419167,826173.361944,800781.477739,792408.0
8409,42.0,blue-collar,married,secondary,no,108,yes,no,telephone,31,July,51,10,-1,0,unknown,0,1,0,Adultos iniciales(35-44),1,0,1,Hipoteca,2.0,Secondary,Blue Collar,5,4-10,667349.052476,664261.063623,661232.681156,658245.735766,655306.555064,652449.071581,649729.448493,647246.868735,646264.443138,643341.153204,643398.06843,654285.939667,658431.499768,661591.718357,675692.263462,687435.12225,705359.078613,720862.221839,728469.060135,733964.757032,730344.433692,752755.337057,762923.645781,771641.123265,778066.793046,795294.413696,779302.726408,776563.892445,764180.131431,757555.43482,746963.003622,727692.397496,719442.991595,716053.269556,699020.428236,681903.973235,683026.069978,672126.417994,667465.634641,666651.354281,672691.36873,677988.936082,666900.614559,664298.108318,662509.970125,661596.852367,656999.39699,658686.366688,664908.293275,675594.89771,683455.0
8410,39.0,management,single,tertiary,no,93,yes,yes,cellular,13,May,196,2,331,3,failure,0,0,1,Adultos iniciales(35-44),1,1,2,Hipoteca + Préstamo,3.0,Tertiary,White Collar,2,0-3,660675.771048,657652.383268,654564.740214,651439.884283,648321.399378,645246.183849,642235.191171,639304.261024,636482.106325,633814.229732,631389.477858,630484.233231,627544.226778,627638.48158,638705.871442,642946.136833,646155.778417,660467.739755,672459.201487,690708.656733,706518.870905,714302.29795,719929.584903,716271.40126,738992.411835,749292.453502,758175.81916,764719.096078,782191.401857,766221.812194,763751.567413,751380.337562,744933.554547,734448.718923,715162.428981,707068.719477,704065.876369,686830.562531,669348.339948,670299.299868,658755.989701,653426.18083,651671.287652,656390.940774,660247.830248,647137.9715,642764.127591,638967.894678,636183.592653,629689.565353,630129.0
8411,37.0,blue-collar,married,secondary,no,-97,yes,no,unknown,5,June,135,2,-1,0,unknown,0,1,0,Adultos iniciales(35-44),1,0,1,Hipoteca,2.0,Secondary,Blue Collar,1,0-3,653676.403778,651069.633545,648209.981142,645165.743023,642020.659034,638846.804615,635703.507889,632627.751881,629633.703173,626728.979751,623935.769986,621295.701412,618896.735674,618031.919062,615066.426611,615183.962242,626388.409746,630710.32541,633973.221454,648459.506448,660653.76841,679158.310075,695205.592523,703122.928407,708845.647832,705154.390108,728098.839193,738493.550564,747504.554611,754146.242656,771818.677413,755900.413896,753669.744764,741341.243881,735051.356918,724652.016098,705328.726832,697287.494152,694469.968601,676907.605486,658905.96524,659428.10164,647030.292048,640793.880816,637901.540737,641182.616962,643605.000811,628732.885257,623079.170718,618107.804335,614688.0
8412,58.0,management,married,tertiary,no,3768,yes,no,unknown,18,June,316,1,-1,0,unknown,0,1,0,Mediana edad (55-64),1,0,1,Hipoteca,3.0,Tertiary,White Collar,3,0-3,722819.486204,737156.243853,744137.017835,749184.339028,745804.871375,766939.986442,776562.264699,784600.26662,790532.792241,806716.35958,790848.474228,787251.516509,775079.587239,768068.327676,757433.086282,738665.311518,730152.288828,725531.92152,709309.983648,693273.048898,694220.768702,684430.984922,680331.003551,680305.041578,687554.530133,693923.905934,685459.802164,684532.259897,685162.75092,686897.847971,686086.572762,691431.967143,700820.551765,714018.514244,724559.159649,749300.413868,769034.701406,792973.841713,806275.136299,832237.490879,837009.869532,845833.97604,835016.010896,825541.11945,802390.435536,794539.207821,778873.771358,764231.924953,752256.756616,741653.402177,743239.0
8413,31.0,services,single,secondary,no,8,no,no,cellular,7,July,340,3,-1,0,unknown,0,1,0,Jovenes adultos (25-34),0,0,0,Ninguno,2.0,Secondary,Blue Collar,1,0-3,609488.40828,610788.11752,611423.613405,611323.706887,610513.380622,608643.342394,606280.357556,603536.508426,600529.450573,597370.286756,594147.34642,590922.217983,587742.631777,584638.733761,581624.322547,578712.323253,575933.545366,573338.601407,571022.324924,570339.245291,567340.628598,567629.544407,579430.110603,584126.71406,587637.342747,602788.204752,615736.306438,635169.453985,652079.631514,660481.515644,666568.073415,662795.909433,686651.854968,697511.334726,707132.907281,714251.63715,732720.004111,716965.190778,715445.993796,702835.185118,696418.058465,685305.01799,664451.567361,654926.046733,650998.309676,630010.31398,607724.281074,604610.613255,587204.272618,576703.697143,569777.0
8414,40.0,technician,married,secondary,no,66,yes,no,unknown,12,May,29,8,-1,0,unknown,0,1,0,Adultos iniciales(35-44),1,0,1,Hipoteca,2.0,Secondary,White Collar,2,4-10,663330.93272,660234.729243,657132.200187,654037.421187,650975.259968,647964.510758,645023.600399,642185.410566,639499.352939,637056.86551,636128.427083,633197.830368,633281.679247,644287.975839,648494.854502,651685.377725,665921.290611,677823.080675,695956.655457,711657.98752,719378.900928,724960.408824,721316.068412,743931.393,754187.393955,763013.988736,769516.340043,786902.478092,770920.136437,768350.140685,755967.885956,749452.606833,738925.358062,719642.942344,711498.738226,708371.004139,691226.938931,673904.767054,674959.353898,663698.33035,658669.952338,657321.652614,662590.304112,667032.644319,654703.046217,650986.917719,647896.047993,645708.837958,639752.118633,640403.899383,646214.0
8415,38.0,services,married,secondary,no,0,no,yes,cellular,16,July,1373,6,-1,0,unknown,0,1,0,Adultos iniciales(35-44),0,1,1,Préstamo,2.0,Secondary,Blue Collar,3,4-10,657493.171435,654625.896558,651610.319268,648497.02084,645344.339023,642208.758839,639129.694351,636125.575927,633208.005794,630401.761407,627749.703909,625339.403713,624455.08076,621502.94981,621607.827728,632740.633695,637018.809003,640252.421209,654647.755661,666736.833096,685110.097731,701035.841406,708885.023044,714559.570373,710885.843178,733716.207168,744062.037897,753006.243157,759595.302548,777162.384336,761213.863596,758856.657158,746504.234089,740134.030342,729694.237024,710397.840174,702342.740543,699448.023374,682079.312204,664377.144995,665156.493606,653239.876876,647510.877305,645242.279168,649297.294079,652472.841729,638501.644282,633458.411917,629003.573039,625766.526845,618981.0
8416,46.0,admin.,divorced,secondary,no,-637,yes,no,cellular,17,November,153,1,-1,0,unknown,0,1,0,Adultos maduros (45-54),1,0,1,Hipoteca,2.0,Secondary,White Collar,3,0-3,670933.138138,668070.996234,665346.62749,662834.414059,661771.814041,658852.689643,658838.842715,669488.590891,673502.790574,676597.902784,690457.82252,701933.534698,719507.928579,734687.71671,742120.257197,747486.919289,743926.528115,765975.873498,775984.762717,784502.050563,790783.689646,807722.664735,791735.646091,788730.100875,776386.680935,769624.576351,758982.244241,739798.62705,731414.113884,727591.034344,710724.396771,693867.24031,694920.383382,684357.935098,679933.546199,679516.45548,686219.393459,692247.775079,682484.925886,681056.001228,680840.55737,681688.338187,679309.552493,683196.509484,691325.720029,703412.419289,712274.799372,737241.434612,755385.13406,779472.971697,790432.0
