id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit,no_previous_contact,had_previous_contact,age_group,financial_burden,financial_burden_label,education_rank,education_label,job_profile,week_of_month,campaign_group
8457,40.0,entrepreneur,married,tertiary,no,1953,yes,no,unknown,6,June,112,5,-1,0,unknown,0,1,0,Adult (36-50),1,Low burden,3.0,Tertiary,Self-Employed,1,4-10
8458,77.0,retired,married,primary,no,1385,no,no,telephone,8,September,160,4,-1,0,unknown,0,1,0,Senior (65+),0,No burden,1.0,Primary,Retired,2,4-10
8459,34.0,blue-collar,married,secondary,no,261,yes,no,cellular,3,February,88,5,251,3,failure,0,0,1,Young Adult (26-35),1,Low burden,2.0,Secondary,Blue Collar,1,4-10
8460,48.0,technician,married,secondary,no,178,yes,no,unknown,17,June,320,4,-1,0,unknown,0,1,0,Adult (36-50),1,Low burden,2.0,Secondary,White Collar,3,4-10
8461,31.0,technician,single,secondary,no,1819,yes,no,unknown,15,May,226,2,-1,0,unknown,0,1,0,Young Adult (26-35),1,Low burden,2.0,Secondary,White Collar,3,0-3
8462,31.0,management,single,tertiary,no,0,no,no,cellular,19,August,155,4,-1,0,unknown,0,1,0,Young Adult (26-35),0,No burden,3.0,Tertiary,White Collar,3,4-10
8463,32.0,blue-collar,single,secondary,no,6337,yes,no,cellular,19,November,126,2,-1,0,unknown,0,1,0,Young Adult (26-35),1,Low burden,2.0,Secondary,Blue Collar,3,0-3
8464,42.0,admin.,married,secondary,no,214,yes,no,unknown,28,May,23,10,-1,0,unknown,0,1,0,Adult (36-50),1,Low burden,2.0,Secondary,White Collar,4,4-10
8465,35.0,management,single,tertiary,no,0,no,no,cellular,25,August,81,6,-1,0,unknown,0,1,0,Young Adult (26-35),0,No burden,3.0,Tertiary,White Collar,4,4-10
8466,57.0,entrepreneur,married,primary,no,1153,yes,yes,unknown,9,June,238,6,-1,0,unknown,0,1,0,Middle-Aged (51-65),2,High burden,1.0,Primary,Self-Employed,2,4-10
8467,56.0,retired,married,secondary,no,415,no,no,cellular,22,August,158,2,-1,0,unknown,0,1,0,Middle-Aged (51-65),0,No burden,2.0,Secondary,Retired,4,0-3
8468,34.0,management,married,tertiary,no,101,no,no,cellular,8,August,472,2,-1,0,unknown,0,1,0,Young Adult (26-35),0,No burden,3.0,Tertiary,White Collar,2,0-3
8469,52.0,technician,married,secondary,no,1490,no,yes,unknown,17,June,420,4,-1,0,unknown,0,1,0,Middle-Aged (51-65),1,Low burden,2.0,Secondary,White Collar,3,4-10
8470,31.0,admin.,single,secondary,no,779,yes,yes,cellular,3,April,219,2,-1,0,unknown,0,1,0,Young Adult (26-35),2,High burden,2.0,Secondary,White Collar,1,0-3
8471,42.0,technician,single,secondary,no,2036,yes,no,cellular,19,November,259,2,-1,0,unknown,0,1,0,Adult (36-50),1,Low burden,2.0,Secondary,White Collar,3,0-3
8472,46.0,blue-collar,married,primary,no,333,yes,no,cellular,31,July,284,4,-1,0,unknown,0,1,0,Adult (36-50),1,Low burden,1.0,Primary,Blue Collar,5,4-10
8473,32.0,technician,married,secondary,no,963,no,no,cellular,28,August,23,10,-1,0,unknown,0,1,0,Young Adult (26-35),0,No burden,2.0,Secondary,White Collar,4,4-10
8474,47.0,blue-collar,married,secondary,no,4709,no,no,cellular,22,August,78,4,-1,0,unknown,0,1,0,Adult (36-50),0,No burden,2.0,Secondary,Blue Collar,4,4-10
8475,46.0,blue-collar,divorced,secondary,no,1074,yes,no,cellular,14,May,277,2,-1,0,unknown,0,1,0,Adult (36-50),1,Low burden,2.0,Secondary,Blue Collar,2,0-3
8476,41.0,admin.,single,secondary,no,90,yes,no,cellular,15,May,77,2,347,4,failure,0,0,1,Adult (36-50),1,Low burden,2.0,Secondary,White Collar,3,0-3
8477,42.0,admin.,single,secondary,no,243,yes,no,unknown,14,May,46,5,-1,0,unknown,0,1,0,Adult (36-50),1,Low burden,2.0,Secondary,White Collar,2,4-10
8478,31.0,self-employed,married,tertiary,no,414,no,no,cellular,14,August,169,5,-1,0,unknown,0,1,0,Young Adult (26-35),0,No burden,3.0,Tertiary,Self-Employed,2,4-10
8479,47.0,admin.,single,tertiary,no,0,no,no,cellular,29,January,137,1,-1,0,unknown,0,1,0,Adult (36-50),0,No burden,3.0,Tertiary,White Collar,5,0-3
8480,60.0,retired,married,tertiary,no,2196,no,no,cellular,15,June,318,3,-1,0,unknown,0,1,0,Middle-Aged (51-65),0,No burden,3.0,Tertiary,Retired,3,0-3
8481,35.0,entrepreneur,single,tertiary,no,1416,yes,no,cellular,6,May,100,1,169,12,other,0,0,1,Young Adult (26-35),1,Low burden,3.0,Tertiary,Self-Employed,1,0-3
8482,46.0,services,divorced,secondary,no,281,yes,yes,cellular,6,May,267,1,-1,0,unknown,0,1,0,Adult (36-50),2,High burden,2.0,Secondary,Blue Collar,1,0-3
8483,40.0,services,married,secondary,no,518,no,no,telephone,17,July,84,1,-1,0,unknown,0,1,0,Adult (36-50),0,No burden,2.0,Secondary,Blue Collar,3,0-3
8484,48.0,unknown,married,unknown,no,3,no,no,cellular,19,August,104,2,-1,0,unknown,0,1,0,Adult (36-50),0,No burden,,Unknown,Unknown,3,0-3
8485,52.0,blue-collar,married,primary,no,36,no,no,cellular,13,August,109,2,-1,0,unknown,0,1,0,Middle-Aged (51-65),0,No burden,1.0,Primary,Blue Collar,2,0-3
8486,50.0,blue-collar,married,primary,no,9301,yes,no,cellular,7,July,136,4,-1,0,unknown,0,1,0,Adult (36-50),1,Low burden,1.0,Primary,Blue Collar,1,4-10
8487,34.0,technician,married,secondary,no,883,no,no,telephone,3,February,166,2,173,3,failure,0,0,1,Young Adult (26-35),0,No burden,2.0,Secondary,White Collar,1,0-3
8488,34.0,admin.,married,tertiary,no,21,no,yes,cellular,2,June,269,1,92,2,failure,0,0,1,Young Adult (26-35),1,Low burden,3.0,Tertiary,White Collar,1,0-3
8489,44.0,management,married,tertiary,no,3091,yes,no,unknown,17,June,331,4,-1,0,unknown,0,1,0,Adult (36-50),1,Low burden,3.0,Tertiary,White Collar,3,4-10
8490,44.0,blue-collar,married,primary,no,2791,no,no,unknown,18,June,335,1,-1,0,unknown,0,1,0,Adult (36-50),0,No burden,1.0,Primary,Blue Collar,3,0-3
8491,28.0,services,single,secondary,no,217,yes,no,cellular,9,February,379,3,-1,0,unknown,0,1,0,Young Adult (26-35),1,Low burden,2.0,Secondary,Blue Collar,2,0-3
8492,28.0,self-employed,single,tertiary,no,1579,no,no,cellular,14,October,122,3,-1,0,unknown,0,1,0,Young Adult (26-35),0,No burden,3.0,Tertiary,Self-Employed,2,0-3
8493,29.0,management,married,secondary,no,0,yes,no,unknown,2,June,85,4,-1,0,unknown,0,1,0,Young Adult (26-35),1,Low burden,2.0,Secondary,White Collar,1,4-10
8494,29.0,student,single,secondary,no,314,no,no,cellular,13,August,485,3,105,1,success,0,0,1,Young Adult (26-35),0,No burden,2.0,Secondary,Student,2,0-3
8495,55.0,management,married,tertiary,no,655,no,no,cellular,28,July,167,6,-1,0,unknown,0,1,0,Middle-Aged (51-65),0,No burden,3.0,Tertiary,White Collar,4,4-10
8496,31.0,admin.,married,secondary,no,212,yes,no,cellular,18,July,191,3,-1,0,unknown,0,1,0,Young Adult (26-35),1,Low burden,2.0,Secondary,White Collar,3,0-3
8497,31.0,admin.,single,secondary,no,523,no,yes,cellular,2,February,323,1,109,5,failure,0,0,1,Young Adult (26-35),1,Low burden,2.0,Secondary,White Collar,1,0-3
8498,32.0,management,single,tertiary,no,111,yes,no,unknown,8,May,162,2,-1,0,unknown,0,1,0,Young Adult (26-35),1,Low burden,3.0,Tertiary,White Collar,2,0-3
8499,31.0,technician,single,tertiary,no,1166,yes,no,unknown,3,June,207,1,-1,0,unknown,0,1,0,Young Adult (26-35),1,Low burden,3.0,Tertiary,White Collar,1,0-3
8500,47.0,housemaid,married,secondary,no,582,no,no,cellular,13,August,73,1,-1,0,unknown,0,1,0,Adult (36-50),0,No burden,2.0,Secondary,Blue Collar,2,0-3
8501,34.0,technician,single,secondary,no,513,yes,no,cellular,5,May,165,3,169,5,other,0,0,1,Young Adult (26-35),1,Low burden,2.0,Secondary,White Collar,1,0-3
8502,53.0,management,married,tertiary,no,75,no,no,cellular,20,August,216,2,-1,0,unknown,0,1,0,Middle-Aged (51-65),0,No burden,3.0,Tertiary,White Collar,3,0-3
8503,29.0,admin.,single,secondary,no,1992,no,no,cellular,12,April,119,2,-1,0,unknown,0,1,0,Young Adult (26-35),0,No burden,2.0,Secondary,White Collar,2,0-3
8504,50.0,management,married,secondary,no,2910,no,no,telephone,19,November,433,1,113,1,failure,0,0,1,Adult (36-50),0,No burden,2.0,Secondary,White Collar,3,0-3
8505,49.0,services,married,secondary,no,66,yes,yes,cellular,21,November,59,4,-1,0,unknown,0,1,0,Adult (36-50),2,High burden,2.0,Secondary,Blue Collar,3,4-10
8506,32.0,technician,married,secondary,no,599,no,no,cellular,19,November,79,1,-1,0,unknown,0,1,0,Young Adult (26-35),0,No burden,2.0,Secondary,White Collar,3,0-3
8507,42.0,technician,married,secondary,no,89,yes,no,cellular,5,May,159,1,-1,0,unknown,0,1,0,Adult (36-50),1,Low burden,2.0,Secondary,White Collar,1,0-3
8508,37.0,admin.,single,secondary,no,796,yes,no,telephone,29,January,143,3,-1,0,unknown,0,1,0,Adult (36-50),1,Low burden,2.0,Secondary,White Collar,5,0-3
8509,36.0,technician,married,tertiary,no,571,yes,yes,cellular,31,July,46,3,-1,0,unknown,0,1,0,Adult (36-50),2,High burden,3.0,Tertiary,White Collar,5,0-3
8510,33.0,blue-collar,married,secondary,no,215,no,no,cellular,15,April,166,1,-1,0,unknown,0,1,0,Young Adult (26-35),0,No burden,2.0,Secondary,Blue Collar,3,0-3
8511,36.0,blue-collar,married,secondary,no,1088,yes,no,cellular,13,May,77,2,345,2,failure,0,0,1,Adult (36-50),1,Low burden,2.0,Secondary,Blue Collar,2,0-3
8512,30.0,services,married,secondary,no,271,yes,no,unknown,15,May,365,1,-1,0,unknown,0,1,0,Young Adult (26-35),1,Low burden,2.0,Secondary,Blue Collar,3,0-3
8513,57.0,self-employed,married,secondary,no,11494,no,no,cellular,19,November,198,1,-1,0,unknown,0,1,0,Middle-Aged (51-65),0,No burden,2.0,Secondary,Self-Employed,3,0-3
8514,37.0,admin.,married,tertiary,no,2741,no,no,unknown,16,June,204,4,-1,0,unknown,0,1,0,Adult (36-50),0,No burden,3.0,Tertiary,White Collar,3,4-10
8515,25.0,services,divorced,secondary,no,1694,no,no,cellular,7,July,159,2,-1,0,unknown,0,1,0,Young (18-25),0,No burden,2.0,Secondary,Blue Collar,1,0-3
8516,70.0,retired,divorced,primary,no,383,no,no,cellular,28,April,50,2,-1,0,unknown,0,1,0,Senior (65+),0,No burden,1.0,Primary,Retired,4,0-3
8517,41.0,management,married,tertiary,no,298,no,no,cellular,4,May,63,3,272,1,other,0,0,1,Adult (36-50),0,No burden,3.0,Tertiary,White Collar,1,0-3
8518,26.0,management,single,tertiary,no,155,yes,no,cellular,27,May,74,4,43,5,other,0,0,1,Young Adult (26-35),1,Low burden,3.0,Tertiary,White Collar,4,4-10
8519,53.0,entrepreneur,married,primary,no,694,yes,no,unknown,14,May,157,1,-1,0,unknown,0,1,0,Middle-Aged (51-65),1,Low burden,1.0,Primary,Self-Employed,2,0-3
8520,55.0,management,married,unknown,no,179,no,no,unknown,19,June,97,1,-1,0,unknown,0,1,0,Middle-Aged (51-65),0,No burden,,Unknown,White Collar,3,0-3
8521,23.0,technician,single,secondary,no,356,yes,no,cellular,18,May,224,2,356,2,failure,0,0,1,Young (18-25),1,Low burden,2.0,Secondary,White Collar,3,0-3
8522,45.0,management,married,tertiary,no,0,yes,no,cellular,5,May,469,2,342,1,failure,0,0,1,Adult (36-50),1,Low burden,3.0,Tertiary,White Collar,1,0-3
8523,34.0,self-employed,married,secondary,no,179,yes,yes,cellular,24,July,137,4,-1,0,unknown,0,1,0,Young Adult (26-35),2,High burden,2.0,Secondary,Self-Employed,4,4-10
8524,35.0,management,married,tertiary,no,244,yes,no,cellular,19,November,138,1,-1,0,unknown,0,1,0,Young Adult (26-35),1,Low burden,3.0,Tertiary,White Collar,3,0-3
8525,30.0,management,divorced,tertiary,no,46,no,no,cellular,13,August,382,3,-1,0,unknown,0,1,0,Young Adult (26-35),0,No burden,3.0,Tertiary,White Collar,2,0-3
8526,36.0,admin.,divorced,secondary,no,246,yes,no,unknown,16,May,206,2,-1,0,unknown,0,1,0,Adult (36-50),1,Low burden,2.0,Secondary,White Collar,3,0-3
8527,48.0,self-employed,married,tertiary,no,7,yes,no,unknown,5,May,286,1,-1,0,unknown,0,1,0,Adult (36-50),1,Low burden,3.0,Tertiary,Self-Employed,1,0-3
8528,67.0,retired,divorced,primary,no,1746,no,no,cellular,5,August,134,1,-1,0,unknown,0,1,0,Senior (65+),0,No burden,1.0,Primary,Retired,1,0-3
8529,35.0,technician,single,tertiary,no,992,yes,no,cellular,26,August,79,1,114,3,failure,0,0,1,Young Adult (26-35),1,Low burden,3.0,Tertiary,White Collar,4,0-3
8530,38.0,housemaid,divorced,tertiary,no,4312,no,no,cellular,15,May,67,4,175,6,failure,0,0,1,Adult (36-50),0,No burden,3.0,Tertiary,Blue Collar,3,4-10
8531,44.0,blue-collar,married,primary,no,103,yes,no,cellular,12,May,79,1,329,2,failure,0,0,1,Adult (36-50),1,Low burden,1.0,Primary,Blue Collar,2,0-3
8532,54.0,blue-collar,married,secondary,no,506,yes,no,cellular,18,November,172,2,104,2,failure,0,0,1,Middle-Aged (51-65),1,Low burden,2.0,Secondary,Blue Collar,3,0-3
8533,42.0,management,divorced,tertiary,no,461,yes,no,unknown,3,June,72,1,-1,0,unknown,0,1,0,Adult (36-50),1,Low burden,3.0,Tertiary,White Collar,1,0-3
8534,36.0,technician,single,tertiary,no,268,no,no,cellular,29,August,54,10,-1,0,unknown,0,1,0,Adult (36-50),0,No burden,3.0,Tertiary,White Collar,5,4-10
8535,26.0,technician,single,secondary,yes,-454,no,yes,cellular,18,July,652,2,-1,0,unknown,0,1,0,Young Adult (26-35),1,Low burden,2.0,Secondary,White Collar,3,0-3
8536,35.0,management,married,tertiary,no,365,no,no,cellular,21,November,168,2,-1,0,unknown,0,1,0,Young Adult (26-35),0,No burden,3.0,Tertiary,White Collar,3,0-3
8537,33.0,technician,divorced,secondary,no,2,yes,no,cellular,7,May,600,2,330,17,failure,0,0,1,Young Adult (26-35),1,Low burden,2.0,Secondary,White Collar,1,0-3
8538,58.0,services,married,secondary,no,1667,yes,yes,unknown,6,May,85,1,-1,0,unknown,0,1,0,Middle-Aged (51-65),2,High burden,2.0,Secondary,Blue Collar,1,0-3
8539,21.0,blue-collar,single,secondary,no,2265,no,no,cellular,27,May,156,4,99,2,success,0,0,1,Young (18-25),0,No burden,2.0,Secondary,Blue Collar,4,4-10
8540,34.0,blue-collar,married,secondary,no,4622,yes,yes,unknown,20,May,217,1,-1,0,unknown,0,1,0,Young Adult (26-35),2,High burden,2.0,Secondary,Blue Collar,3,0-3
8541,38.0,blue-collar,single,secondary,no,0,no,no,cellular,13,August,255,2,105,1,failure,0,0,1,Adult (36-50),0,No burden,2.0,Secondary,Blue Collar,2,0-3
8542,41.0,technician,married,secondary,no,188,no,yes,telephone,31,July,23,10,-1,0,unknown,0,1,0,Adult (36-50),1,Low burden,2.0,Secondary,White Collar,5,4-10
8543,36.0,management,single,secondary,no,0,no,no,cellular,13,August,333,5,-1,0,unknown,0,1,0,Adult (36-50),0,No burden,2.0,Secondary,White Collar,2,4-10
8544,38.0,self-employed,single,secondary,no,592,no,no,cellular,6,May,275,1,-1,0,unknown,0,1,0,Adult (36-50),0,No burden,2.0,Secondary,Self-Employed,1,0-3
8545,25.0,technician,married,secondary,no,-276,yes,no,unknown,4,June,105,1,-1,0,unknown,0,1,0,Young (18-25),1,Low burden,2.0,Secondary,White Collar,1,0-3
8546,34.0,technician,married,secondary,no,1254,no,no,cellular,6,May,77,3,-1,0,unknown,0,1,0,Young Adult (26-35),0,No burden,2.0,Secondary,White Collar,1,0-3
8547,34.0,technician,married,secondary,no,652,yes,yes,cellular,18,July,50,4,-1,0,unknown,0,1,0,Young Adult (26-35),2,High burden,2.0,Secondary,White Collar,3,4-10
8548,45.0,blue-collar,married,secondary,no,192,yes,no,cellular,13,May,154,5,176,1,other,0,0,1,Adult (36-50),1,Low burden,2.0,Secondary,Blue Collar,2,4-10
8549,30.0,technician,single,secondary,no,148,yes,yes,cellular,15,May,115,5,-1,0,unknown,0,1,0,Young Adult (26-35),2,High burden,2.0,Secondary,White Collar,3,4-10
8550,42.0,technician,married,secondary,no,1812,yes,no,cellular,31,July,84,2,-1,0,unknown,0,1,0,Adult (36-50),1,Low burden,2.0,Secondary,White Collar,5,0-3
8551,50.0,unemployed,married,secondary,no,3478,yes,no,unknown,13,May,342,3,-1,0,unknown,0,1,0,Adult (36-50),1,Low burden,2.0,Secondary,Unemployed,2,0-3
8552,33.0,technician,married,secondary,no,264,no,no,cellular,28,August,180,4,-1,0,unknown,0,1,0,Young Adult (26-35),0,No burden,2.0,Secondary,White Collar,4,4-10
8553,35.0,management,married,tertiary,no,71,yes,no,cellular,30,April,510,2,-1,0,unknown,0,1,0,Young Adult (26-35),1,Low burden,3.0,Tertiary,White Collar,5,0-3
8554,59.0,blue-collar,married,secondary,no,1376,no,yes,unknown,9,May,61,4,-1,0,unknown,0,1,0,Middle-Aged (51-65),1,Low burden,2.0,Secondary,Blue Collar,2,4-10
8555,38.0,blue-collar,married,primary,no,668,no,no,unknown,8,May,238,1,-1,0,unknown,0,1,0,Adult (36-50),0,No burden,1.0,Primary,Blue Collar,2,0-3
8556,33.0,services,married,secondary,no,703,no,no,cellular,18,November,160,2,-1,0,unknown,0,1,0,Young Adult (26-35),0,No burden,2.0,Secondary,Blue Collar,3,0-3
8557,45.0,technician,divorced,unknown,yes,-25,no,yes,unknown,3,July,158,3,-1,0,unknown,0,1,0,Adult (36-50),1,Low burden,,Unknown,White Collar,1,0-3
8558,37.0,unemployed,single,secondary,no,48,no,no,cellular,31,July,40,10,-1,0,unknown,0,1,0,Adult (36-50),0,No burden,2.0,Secondary,Unemployed,5,4-10
8559,35.0,technician,single,tertiary,no,2453,yes,no,cellular,13,August,119,2,-1,0,unknown,0,1,0,Young Adult (26-35),1,Low burden,3.0,Tertiary,White Collar,2,0-3
8560,41.0,blue-collar,single,primary,no,0,yes,no,unknown,16,May,522,5,-1,0,unknown,0,1,0,Adult (36-50),1,Low burden,1.0,Primary,Blue Collar,3,4-10
8561,33.0,management,married,tertiary,no,133,yes,no,unknown,26,May,308,4,-1,0,unknown,0,1,0,Young Adult (26-35),1,Low burden,3.0,Tertiary,White Collar,4,4-10
8562,30.0,management,single,tertiary,no,277,yes,no,cellular,8,May,166,1,42,1,other,0,0,1,Young Adult (26-35),1,Low burden,3.0,Tertiary,White Collar,2,0-3
8563,49.0,housemaid,married,primary,no,78,no,no,telephone,10,July,139,1,-1,0,unknown,0,1,0,Adult (36-50),0,No burden,1.0,Primary,Blue Collar,2,0-3
8564,39.0,management,married,secondary,no,517,yes,no,cellular,18,November,387,3,196,2,failure,0,0,1,Adult (36-50),1,Low burden,2.0,Secondary,White Collar,3,0-3
8565,44.0,entrepreneur,divorced,secondary,no,1,no,no,cellular,31,July,388,4,-1,0,unknown,0,1,0,Adult (36-50),0,No burden,2.0,Secondary,Self-Employed,5,4-10
8566,38.0,blue-collar,married,primary,no,7944,no,no,unknown,17,June,116,3,-1,0,unknown,0,1,0,Adult (36-50),0,No burden,1.0,Primary,Blue Collar,3,0-3
8567,27.0,admin.,single,secondary,no,3,yes,no,cellular,8,May,346,2,-1,0,unknown,0,1,0,Young Adult (26-35),1,Low burden,2.0,Secondary,White Collar,2,0-3
8568,45.0,management,married,tertiary,no,623,no,no,cellular,9,September,405,3,-1,0,unknown,0,1,0,Adult (36-50),0,No burden,3.0,Tertiary,White Collar,2,0-3
8569,40.0,management,divorced,tertiary,no,290,yes,no,unknown,27,May,184,1,-1,0,unknown,0,1,0,Adult (36-50),1,Low burden,3.0,Tertiary,White Collar,4,0-3
8570,53.0,services,married,primary,no,8918,yes,no,telephone,23,July,173,2,-1,0,unknown,0,1,0,Middle-Aged (51-65),1,Low burden,1.0,Primary,Blue Collar,4,0-3
8571,32.0,management,single,tertiary,no,41,yes,no,cellular,7,May,449,1,338,1,other,0,0,1,Young Adult (26-35),1,Low burden,3.0,Tertiary,White Collar,1,0-3
8572,34.0,blue-collar,married,secondary,no,199,yes,no,unknown,8,May,627,3,-1,0,unknown,0,1,0,Young Adult (26-35),1,Low burden,2.0,Secondary,Blue Collar,2,0-3
8573,29.0,blue-collar,married,secondary,no,100,yes,yes,cellular,6,May,152,4,344,2,failure,0,0,1,Young Adult (26-35),2,High burden,2.0,Secondary,Blue Collar,1,4-10
8574,34.0,services,single,secondary,no,313,yes,no,cellular,14,July,634,3,-1,0,unknown,0,1,0,Young Adult (26-35),1,Low burden,2.0,Secondary,Blue Collar,2,0-3
8575,40.0,admin.,married,secondary,no,419,yes,yes,cellular,12,May,92,1,369,1,failure,0,0,1,Adult (36-50),2,High burden,2.0,Secondary,White Collar,2,0-3
8576,44.0,technician,married,secondary,no,0,yes,no,unknown,30,May,243,3,-1,0,unknown,0,1,0,Adult (36-50),1,Low burden,2.0,Secondary,White Collar,5,0-3
8577,36.0,management,single,tertiary,no,0,no,yes,cellular,18,November,300,1,96,4,failure,0,0,1,Adult (36-50),1,Low burden,3.0,Tertiary,White Collar,3,0-3
8578,39.0,technician,married,tertiary,no,437,no,no,telephone,27,May,186,2,-1,0,unknown,0,1,0,Adult (36-50),0,No burden,3.0,Tertiary,White Collar,4,0-3
8579,58.0,blue-collar,married,primary,no,1357,yes,no,unknown,13,May,150,2,-1,0,unknown,0,1,0,Middle-Aged (51-65),1,Low burden,1.0,Primary,Blue Collar,2,0-3
8580,37.0,technician,married,secondary,no,1610,no,no,unknown,16,June,140,2,-1,0,unknown,0,1,0,Adult (36-50),0,No burden,2.0,Secondary,White Collar,3,0-3
8581,31.0,management,married,tertiary,no,0,yes,no,cellular,4,May,108,2,167,1,failure,0,0,1,Young Adult (26-35),1,Low burden,3.0,Tertiary,White Collar,1,0-3
8582,46.0,blue-collar,divorced,secondary,no,709,yes,no,cellular,18,July,100,4,-1,0,unknown,0,1,0,Adult (36-50),1,Low burden,2.0,Secondary,Blue Collar,3,4-10
8583,26.0,student,single,tertiary,no,10086,no,no,cellular,8,July,475,3,78,2,success,0,0,1,Young Adult (26-35),0,No burden,3.0,Tertiary,Student,2,0-3
8584,37.0,services,married,secondary,no,0,yes,no,cellular,14,July,330,4,-1,0,unknown,0,1,0,Adult (36-50),1,Low burden,2.0,Secondary,Blue Collar,2,4-10
8585,39.0,services,married,secondary,no,-311,yes,no,cellular,6,May,55,2,345,2,other,0,0,1,Adult (36-50),1,Low burden,2.0,Secondary,Blue Collar,1,0-3
8586,36.0,management,married,tertiary,no,9324,yes,no,cellular,30,March,138,8,-1,0,unknown,0,1,0,Adult (36-50),1,Low burden,3.0,Tertiary,White Collar,5,4-10
8587,29.0,management,married,tertiary,no,7832,yes,no,unknown,27,May,304,2,-1,0,unknown,0,1,0,Young Adult (26-35),1,Low burden,3.0,Tertiary,White Collar,4,0-3
8588,47.0,technician,divorced,secondary,no,191,no,no,cellular,19,August,228,5,-1,0,unknown,0,1,0,Adult (36-50),0,No burden,2.0,Secondary,White Collar,3,4-10
8589,47.0,management,married,tertiary,no,6637,yes,no,cellular,17,April,174,2,-1,0,unknown,0,1,0,Adult (36-50),1,Low burden,3.0,Tertiary,White Collar,3,0-3
8590,44.0,services,single,secondary,no,0,yes,no,unknown,14,May,198,1,-1,0,unknown,0,1,0,Adult (36-50),1,Low burden,2.0,Secondary,Blue Collar,2,0-3
8591,24.0,admin.,single,secondary,no,172,no,no,cellular,3,February,114,1,-1,0,unknown,0,1,0,Young (18-25),0,No burden,2.0,Secondary,White Collar,1,0-3
