id;age;job;marital;education;default;balance;housing;loan;contact;day;month;duration;campaign;pdays;previous;poutcome;deposit;age_group
19547;31.0;management;divorced;tertiary;no;254;no;no;cellular;18;aug;1576;8;-1;0;unknown;yes;26 - 35
19548;39.0;services;married;primary;no;1951;yes;no;unknown;23;may;208;2;-1;0;unknown;no;36 - 45
19549;60.0;administrative;married;secondary;no;3547;no;no;telephone;15;jun;351;6;-1;0;unknown;yes;56 - 65
19550;46.0;services;married;secondary;no;375;no;no;telephone;31;jul;172;6;-1;0;unknown;no;46 - 55
19551;25.0;blue-collar;single;secondary;no;0;no;no;cellular;23;apr;163;1;-1;0;unknown;yes;18 - 25
19552;44.0;entrepreneur;married;secondary;no;320;yes;yes;cellular;5;feb;269;3;234;2;other;no;36 - 45
19553;36.0;management;married;tertiary;no;9;no;no;cellular;11;aug;386;4;-1;0;unknown;yes;36 - 45
19554;54.0;technician;divorced;secondary;no;83;yes;no;unknown;6;may;190;3;-1;0;unknown;no;46 - 55
19555;25.0;management;single;tertiary;no;219;no;no;cellular;4;aug;576;1;96;1;success;yes;18 - 25
19556;44.0;services;married;secondary;no;522;no;yes;unknown;20;jun;911;1;-1;0;unknown;yes;36 - 45
19557;26.0;management;single;tertiary;no;362;no;no;cellular;15;sep;925;1;104;2;success;yes;26 - 35
19558;56.0;management;married;tertiary;no;2333;no;no;cellular;4;may;244;1;-1;0;unknown;yes;56 - 65
19559;64.0;retired;married;primary;no;440;no;no;cellular;6;feb;495;1;-1;0;unknown;yes;56 - 65
19560;38.0;administrative;married;secondary;no;46;no;no;cellular;7;aug;48;2;-1;0;unknown;no;36 - 45
19561;58.0;services;married;secondary;no;-37;no;yes;telephone;6;feb;150;2;205;6;failure;no;56 - 65
19562;73.0;retired;married;primary;no;934;no;no;cellular;14;sep;961;5;-1;0;unknown;yes;66 + 
19563;64.0;retired;married;secondary;no;1574;no;no;telephone;29;jul;301;3;-1;0;unknown;yes;56 - 65
19564;48.0;management;single;tertiary;no;830;no;no;cellular;25;aug;961;4;-1;0;unknown;yes;46 - 55
19565;32.0;management;married;tertiary;no;937;no;no;cellular;26;may;61;1;190;1;failure;no;26 - 35
19566;59.0;housemaid;divorced;primary;no;2518;no;no;cellular;30;jul;675;3;-1;0;unknown;yes;56 - 65
19567;66.0;management;married;tertiary;no;2149;yes;no;cellular;25;feb;98;1;87;10;failure;yes;66 + 
19568;35.0;management;divorced;tertiary;no;6997;yes;no;cellular;9;jul;1121;1;-1;0;unknown;yes;26 - 35
19569;35.0;student;single;secondary;no;188;yes;no;cellular;5;may;863;1;78;8;success;yes;26 - 35
19570;40.0;technician;single;secondary;no;153;no;no;cellular;7;aug;125;2;-1;0;unknown;no;36 - 45
19571;28.0;student;single;tertiary;no;3;no;no;cellular;11;nov;135;2;148;1;other;no;26 - 35
19572;50.0;administrative;married;secondary;no;159;yes;no;unknown;7;may;216;2;-1;0;unknown;no;46 - 55
19573;39.0;housemaid;married;secondary;no;1444;no;no;telephone;25;jul;362;8;-1;0;unknown;yes;36 - 45
19574;55.0;blue-collar;divorced;primary;no;410;no;yes;cellular;11;jul;221;2;-1;0;unknown;no;46 - 55
19575;34.0;administrative;married;secondary;no;560;yes;no;unknown;5;may;198;3;-1;0;unknown;no;26 - 35
19576;46.0;technician;married;secondary;no;68;yes;yes;unknown;16;jun;87;3;-1;0;unknown;no;46 - 55
19577;34.0;administrative;single;secondary;no;1704;yes;no;unknown;15;may;218;2;-1;0;unknown;no;26 - 35
19578;46.0;blue-collar;married;secondary;no;1568;yes;no;cellular;2;jun;310;1;55;6;other;yes;46 - 55
19579;72.0;retired;married;primary;no;2079;no;no;cellular;13;aug;100;1;191;3;other;no;66 + 
19580;60.0;retired;married;primary;no;1542;yes;no;unknown;14;may;930;1;-1;0;unknown;yes;56 - 65
19581;25.0;services;single;secondary;no;382;yes;no;unknown;13;may;392;1;-1;0;unknown;no;18 - 25
19582;59.0;retired;married;secondary;no;0;no;no;unknown;5;jun;812;1;-1;0;unknown;yes;56 - 65
19583;34.0;blue-collar;married;primary;no;1031;yes;no;unknown;29;may;751;3;-1;0;unknown;yes;26 - 35
19584;34.0;management;married;tertiary;no;3301;yes;no;cellular;17;jun;485;2;227;4;failure;yes;26 - 35
19585;34.0;housemaid;single;primary;no;443;no;no;cellular;30;jan;10;1;2;1;other;no;26 - 35
19586;36.0;management;married;tertiary;no;3874;no;no;cellular;25;aug;425;6;-1;0;unknown;no;36 - 45
19587;34.0;management;married;tertiary;no;676;no;no;telephone;11;nov;486;1;-1;0;unknown;yes;26 - 35
19588;35.0;management;married;tertiary;no;1193;yes;no;unknown;2;jun;101;2;-1;0;unknown;no;26 - 35
19589;51.0;self-employed;married;secondary;no;2094;no;no;cellular;8;jun;458;6;-1;0;unknown;yes;46 - 55
19590;40.0;blue-collar;divorced;secondary;no;0;yes;no;unknown;6;may;121;2;-1;0;unknown;no;36 - 45
19591;44.0;blue-collar;married;primary;no;1265;yes;no;cellular;16;jul;555;1;-1;0;unknown;yes;36 - 45
19592;39.0;administrative;married;secondary;no;-367;yes;no;cellular;16;apr;667;2;-1;0;unknown;no;36 - 45
19593;24.0;administrative;single;tertiary;no;-61;no;no;cellular;11;mar;95;4;-1;0;unknown;yes;18 - 25
19594;32.0;services;divorced;secondary;no;454;yes;no;cellular;18;jul;978;1;-1;0;unknown;yes;26 - 35
19595;55.0;housemaid;married;secondary;no;962;yes;no;cellular;28;apr;623;1;181;3;success;yes;46 - 55
19596;81.0;retired;divorced;primary;no;0;no;no;telephone;16;oct;128;1;-1;0;unknown;no;66 + 
19597;37.0;blue-collar;married;primary;no;3517;yes;no;unknown;23;may;445;1;-1;0;unknown;no;36 - 45
19598;36.0;student;single;secondary;no;17;no;no;cellular;22;apr;621;1;-1;0;unknown;yes;36 - 45
19599;35.0;services;single;tertiary;no;0;no;no;cellular;3;jul;704;1;-1;0;unknown;yes;26 - 35
19600;33.0;management;single;tertiary;no;1534;yes;no;cellular;11;jul;1041;2;-1;0;unknown;yes;26 - 35
19601;49.0;entrepreneur;single;secondary;no;5802;no;no;cellular;30;apr;618;2;-1;0;unknown;yes;46 - 55
19602;35.0;unemployed;single;secondary;no;2116;yes;no;cellular;13;may;409;2;-1;0;unknown;no;26 - 35
19603;64.0;management;married;tertiary;no;4688;no;no;cellular;21;oct;200;1;-1;0;unknown;yes;56 - 65
19604;34.0;entrepreneur;married;tertiary;no;842;yes;no;cellular;6;may;141;2;-1;0;unknown;no;26 - 35
19605;41.0;management;single;tertiary;no;1253;no;no;cellular;21;jul;1134;5;-1;0;unknown;yes;36 - 45
19606;26.0;blue-collar;single;secondary;no;184;no;no;cellular;3;feb;110;2;6;1;other;no;26 - 35
19607;59.0;technician;married;secondary;no;116;no;no;cellular;11;feb;268;1;183;7;success;yes;56 - 65
19608;23.0;technician;single;secondary;no;356;yes;no;cellular;18;may;224;2;356;2;failure;no;18 - 25
19609;27.0;student;single;secondary;no;213;no;no;cellular;27;mar;378;1;-1;0;unknown;yes;26 - 35
19610;33.0;technician;divorced;secondary;no;801;no;no;cellular;7;aug;341;5;-1;0;unknown;yes;26 - 35
19611;51.0;blue-collar;married;secondary;no;500;no;no;cellular;14;may;471;1;-1;0;unknown;no;46 - 55
19612;69.0;retired;married;secondary;no;2473;no;no;cellular;8;jul;967;3;-1;0;unknown;yes;66 + 
19613;32.0;self-employed;single;tertiary;no;2559;no;no;cellular;7;jul;889;1;-1;0;unknown;yes;26 - 35
19614;24.0;technician;single;secondary;no;-126;yes;yes;unknown;13;may;382;2;-1;0;unknown;no;18 - 25
19615;29.0;management;single;tertiary;no;268;no;no;cellular;16;apr;667;1;-1;0;unknown;yes;26 - 35
19616;30.0;administrative;single;secondary;no;255;no;no;cellular;27;jan;143;1;-1;0;unknown;yes;26 - 35
19617;37.0;unemployed;married;secondary;no;1978;no;no;cellular;9;sep;404;1;182;1;success;yes;36 - 45
19618;35.0;administrative;single;secondary;no;2452;yes;no;unknown;5;jun;91;2;-1;0;unknown;no;26 - 35
19619;34.0;administrative;divorced;primary;no;9569;yes;no;unknown;9;may;43;2;-1;0;unknown;no;26 - 35
19620;47.0;blue-collar;married;secondary;no;3237;yes;no;unknown;15;may;198;3;-1;0;unknown;no;46 - 55
19621;33.0;management;married;tertiary;no;0;yes;no;cellular;9;jul;310;1;-1;0;unknown;no;26 - 35
19622;40.0;management;married;tertiary;no;964;yes;no;telephone;13;may;95;3;-1;0;unknown;no;36 - 45
19623;32.0;blue-collar;married;primary;no;1644;no;no;cellular;7;sep;492;3;102;5;other;yes;26 - 35
19624;33.0;self-employed;single;tertiary;no;658;yes;no;cellular;21;oct;307;1;208;1;success;yes;26 - 35
19625;65.0;entrepreneur;married;tertiary;no;2331;no;no;telephone;11;aug;425;1;183;2;success;yes;56 - 65
19626;49.0;management;divorced;tertiary;no;178;no;no;cellular;6;aug;174;2;-1;0;unknown;no;46 - 55
19627;41.0;blue-collar;married;secondary;yes;720;no;yes;cellular;24;jul;651;1;-1;0;unknown;yes;36 - 45
19628;36.0;blue-collar;married;secondary;no;1772;no;no;unknown;5;jun;208;1;-1;0;unknown;yes;36 - 45
19629;46.0;technician;married;tertiary;no;4176;yes;no;unknown;12;jun;153;6;-1;0;unknown;no;46 - 55
19630;52.0;administrative;divorced;secondary;no;361;no;yes;cellular;20;nov;147;1;-1;0;unknown;no;46 - 55
19631;55.0;unemployed;single;primary;no;274;no;no;cellular;9;feb;7;5;-1;0;unknown;no;46 - 55
19632;27.0;administrative;single;secondary;no;125;no;no;cellular;21;jul;104;1;288;8;failure;no;26 - 35
19633;47.0;administrative;married;secondary;no;298;yes;no;cellular;11;may;183;1;-1;0;unknown;no;46 - 55
19634;40.0;services;married;secondary;no;695;yes;no;cellular;11;may;270;1;348;10;failure;no;36 - 45
19635;53.0;management;married;tertiary;no;800;no;no;cellular;18;nov;90;1;-1;0;unknown;no;46 - 55
19636;49.0;blue-collar;married;secondary;no;2039;yes;no;cellular;6;may;451;1;169;2;failure;yes;46 - 55
19637;42.0;administrative;divorced;secondary;no;-249;yes;no;cellular;14;jul;149;3;-1;0;unknown;no;36 - 45
19638;29.0;management;single;tertiary;no;-11;yes;no;cellular;14;may;164;2;-1;0;unknown;no;26 - 35
19639;32.0;services;single;secondary;no;5806;yes;no;cellular;20;nov;1503;2;-1;0;unknown;yes;26 - 35
19640;42.0;technician;married;secondary;no;314;no;no;cellular;27;aug;11;22;-1;0;unknown;no;36 - 45
19641;30.0;student;single;tertiary;no;3026;no;no;cellular;23;jul;251;1;535;1;failure;yes;26 - 35
19642;37.0;retired;married;secondary;no;71;no;yes;cellular;8;may;254;1;-1;0;unknown;no;36 - 45
19643;26.0;administrative;married;secondary;no;5231;no;yes;cellular;17;jul;222;2;-1;0;unknown;no;26 - 35
19644;26.0;technician;single;secondary;no;507;no;no;cellular;30;apr;380;1;-1;0;unknown;yes;26 - 35
19645;40.0;management;married;tertiary;no;0;no;no;cellular;14;jul;109;8;-1;0;unknown;no;36 - 45
19646;31.0;blue-collar;married;secondary;no;255;yes;yes;cellular;18;may;295;1;-1;0;unknown;no;26 - 35
19647;30.0;technician;single;secondary;no;778;yes;no;cellular;18;may;22;2;346;2;failure;no;26 - 35
19648;41.0;blue-collar;married;primary;no;201;yes;no;cellular;3;feb;157;1;-1;0;unknown;yes;36 - 45
19649;41.0;management;single;tertiary;no;11008;no;no;unknown;18;jun;1540;1;-1;0;unknown;yes;36 - 45
19650;57.0;technician;married;secondary;no;6362;yes;yes;cellular;18;nov;66;1;-1;0;unknown;no;56 - 65
19651;32.0;technician;single;secondary;no;696;no;yes;cellular;13;aug;101;4;105;4;failure;no;26 - 35
19652;23.0;student;single;secondary;no;107;no;no;cellular;14;oct;84;1;183;1;success;yes;18 - 25
19653;31.0;management;married;tertiary;no;1170;no;no;cellular;20;aug;200;4;-1;0;unknown;no;26 - 35
19654;42.0;technician;married;secondary;no;0;no;no;cellular;30;jul;351;2;-1;0;unknown;no;36 - 45
19655;50.0;housemaid;married;secondary;no;388;no;no;cellular;15;sep;173;2;99;4;failure;yes;46 - 55
19656;40.0;blue-collar;married;secondary;no;1451;no;no;cellular;1;jun;314;1;-1;0;unknown;yes;36 - 45
19657;65.0;unemployed;married;secondary;no;3195;no;no;telephone;2;mar;904;1;-1;0;unknown;yes;56 - 65
19658;27.0;self-employed;single;tertiary;no;5214;yes;no;unknown;28;may;94;1;-1;0;unknown;no;26 - 35
19659;82.0;retired;married;primary;no;243;no;no;cellular;26;jul;275;1;180;2;success;yes;66 + 
19660;29.0;administrative;single;secondary;no;900;yes;no;unknown;14;may;339;1;-1;0;unknown;no;26 - 35
19661;34.0;administrative;married;primary;no;0;yes;yes;cellular;14;may;1020;1;-1;0;unknown;yes;26 - 35
19662;39.0;services;married;primary;no;324;yes;no;cellular;8;may;340;2;312;4;failure;no;36 - 45
19663;57.0;administrative;married;secondary;no;4168;yes;yes;unknown;16;may;47;1;-1;0;unknown;no;56 - 65
19664;39.0;management;single;tertiary;no;93;yes;yes;cellular;13;may;196;2;331;3;failure;no;36 - 45
19665;31.0;blue-collar;married;secondary;no;3364;yes;no;cellular;20;nov;290;1;-1;0;unknown;no;26 - 35
19666;25.0;administrative;single;secondary;no;120;yes;no;unknown;3;jun;542;1;-1;0;unknown;no;18 - 25
19667;45.0;unemployed;divorced;primary;yes;11;no;no;cellular;13;aug;489;5;-1;0;unknown;yes;36 - 45
19668;36.0;management;divorced;tertiary;yes;36;no;no;cellular;6;aug;836;4;-1;0;unknown;yes;36 - 45
19669;32.0;technician;single;secondary;no;483;yes;yes;cellular;18;may;35;6;-1;0;unknown;no;26 - 35
19670;30.0;technician;married;tertiary;no;606;yes;no;cellular;30;apr;551;1;-1;0;unknown;no;26 - 35
19671;44.0;services;divorced;secondary;no;608;yes;yes;unknown;18;jun;19;30;-1;0;unknown;no;36 - 45
19672;29.0;services;single;secondary;no;84;no;yes;unknown;3;jul;587;3;-1;0;unknown;yes;26 - 35
19673;52.0;administrative;married;primary;no;204;no;no;cellular;19;aug;123;2;-1;0;unknown;no;46 - 55
19674;29.0;management;single;tertiary;no;697;no;no;cellular;30;apr;365;1;85;1;success;yes;26 - 35
19675;29.0;services;married;tertiary;no;6;yes;no;unknown;28;may;143;2;-1;0;unknown;no;26 - 35
19676;37.0;management;married;tertiary;no;586;yes;no;cellular;11;jul;141;2;-1;0;unknown;no;36 - 45
19677;42.0;management;divorced;tertiary;no;266;no;yes;cellular;28;jan;228;1;-1;0;unknown;no;36 - 45
19678;44.0;management;married;tertiary;no;1451;yes;no;cellular;5;feb;80;7;80;15;failure;no;36 - 45
19679;30.0;administrative;divorced;secondary;no;377;yes;no;unknown;4;jun;524;15;-1;0;unknown;yes;26 - 35
19680;46.0;management;married;tertiary;no;802;yes;no;telephone;25;jul;417;1;-1;0;unknown;no;46 - 55
19681;42.0;administrative;divorced;secondary;no;527;no;yes;cellular;20;apr;112;1;-1;0;unknown;yes;36 - 45
19682;43.0;blue-collar;married;secondary;no;833;no;no;cellular;17;jul;156;1;-1;0;unknown;no;36 - 45
19683;25.0;student;single;tertiary;no;326;no;no;cellular;26;may;390;1;-1;0;unknown;yes;18 - 25
19684;51.0;management;divorced;tertiary;no;1267;yes;no;unknown;30;may;254;2;-1;0;unknown;no;46 - 55
19685;38.0;management;single;tertiary;no;455;yes;no;cellular;19;feb;255;2;555;6;success;yes;36 - 45
19686;54.0;unemployed;single;tertiary;no;252;yes;no;cellular;21;jul;101;1;-1;0;unknown;no;46 - 55
19687;55.0;technician;divorced;secondary;yes;4;no;no;cellular;28;jan;1048;1;-1;0;unknown;yes;46 - 55
19688;49.0;management;married;secondary;no;99;yes;no;cellular;6;may;687;2;343;1;failure;yes;46 - 55
19689;54.0;blue-collar;married;primary;no;950;yes;no;unknown;15;may;285;2;-1;0;unknown;no;46 - 55
19690;28.0;administrative;single;secondary;no;460;yes;no;unknown;26;may;741;6;-1;0;unknown;yes;26 - 35
19691;35.0;technician;married;secondary;no;0;no;no;cellular;14;jul;125;2;-1;0;unknown;no;26 - 35
19692;31.0;management;married;tertiary;no;83;no;no;cellular;29;jan;300;1;-1;0;unknown;no;26 - 35
19693;32.0;administrative;single;tertiary;no;8866;no;no;cellular;18;mar;278;2;-1;0;unknown;yes;26 - 35
19694;32.0;blue-collar;single;secondary;no;217;yes;no;cellular;15;may;692;3;-1;0;unknown;yes;26 - 35
19695;35.0;management;married;tertiary;no;1128;yes;no;unknown;4;jun;457;1;-1;0;unknown;no;26 - 35
19696;58.0;management;married;secondary;no;2155;no;yes;cellular;11;aug;248;2;182;7;success;yes;56 - 65
19697;70.0;retired;divorced;secondary;no;0;no;no;cellular;8;sep;206;1;-1;0;unknown;yes;66 + 
19698;44.0;blue-collar;married;secondary;no;15578;yes;no;unknown;29;may;401;1;-1;0;unknown;no;36 - 45
19699;48.0;blue-collar;married;secondary;no;7408;no;yes;cellular;4;feb;101;2;-1;0;unknown;no;46 - 55
19700;36.0;management;married;tertiary;no;849;yes;yes;unknown;21;may;958;2;-1;0;unknown;yes;36 - 45
19701;35.0;management;married;tertiary;no;43;yes;no;cellular;20;apr;860;1;-1;0;unknown;yes;26 - 35
19702;52.0;management;married;tertiary;no;7192;no;no;cellular;4;aug;1486;1;-1;0;unknown;yes;46 - 55
19703;60.0;retired;divorced;secondary;no;935;no;no;cellular;31;jul;8;17;-1;0;unknown;no;56 - 65
19704;35.0;housemaid;married;tertiary;no;2880;no;no;cellular;29;jan;42;1;-1;0;unknown;no;26 - 35
19705;25.0;management;single;tertiary;no;2140;no;no;cellular;1;oct;81;1;-1;0;unknown;no;18 - 25
19706;44.0;services;married;secondary;no;3536;no;no;cellular;31;jul;106;6;-1;0;unknown;no;36 - 45
19707;42.0;management;married;tertiary;no;4;yes;no;cellular;8;may;579;2;295;1;success;yes;36 - 45
19708;33.0;management;married;tertiary;no;1064;yes;no;cellular;13;may;562;1;-1;0;unknown;yes;26 - 35
19709;53.0;administrative;married;secondary;no;459;no;no;cellular;5;apr;558;1;-1;0;unknown;yes;46 - 55
19710;50.0;entrepreneur;married;primary;no;461;yes;no;unknown;15;may;651;32;-1;0;unknown;yes;46 - 55
19711;58.0;management;married;secondary;no;2155;no;yes;cellular;11;aug;248;2;182;7;success;yes;56 - 65
19712;23.0;administrative;single;secondary;no;1104;yes;no;unknown;12;may;120;2;-1;0;unknown;no;18 - 25
19713;67.0;retired;married;secondary;no;1146;no;no;cellular;13;nov;259;1;92;2;failure;yes;66 + 
19714;31.0;management;married;tertiary;no;50;no;no;cellular;19;aug;37;5;-1;0;unknown;no;26 - 35
19715;44.0;self-employed;married;secondary;no;163;yes;no;cellular;4;may;364;3;-1;0;unknown;yes;36 - 45
19716;49.0;blue-collar;married;secondary;no;1127;yes;yes;cellular;17;apr;162;2;281;1;failure;no;46 - 55
19717;33.0;administrative;married;tertiary;no;69;no;yes;cellular;4;may;77;2;-1;0;unknown;no;26 - 35
19718;42.0;blue-collar;divorced;primary;no;213;yes;no;cellular;7;jul;434;3;-1;0;unknown;yes;36 - 45
19719;26.0;administrative;single;tertiary;no;2532;yes;yes;cellular;18;feb;269;1;-1;0;unknown;yes;26 - 35
19720;38.0;management;single;tertiary;no;104;yes;no;cellular;6;may;606;3;-1;0;unknown;yes;36 - 45
19721;26.0;student;single;secondary;no;100;no;no;cellular;26;may;445;1;-1;0;unknown;yes;26 - 35
19722;31.0;technician;married;secondary;no;684;yes;no;cellular;7;dec;620;3;-1;0;unknown;yes;26 - 35
19723;48.0;services;married;secondary;no;127;no;no;cellular;8;jul;117;1;-1;0;unknown;no;46 - 55
19724;45.0;technician;single;tertiary;no;2033;no;no;cellular;15;jun;243;5;285;2;success;yes;36 - 45
19725;28.0;management;single;secondary;no;-513;no;yes;cellular;29;jul;95;8;-1;0;unknown;no;26 - 35
19726;30.0;administrative;single;secondary;no;313;yes;no;cellular;4;feb;1121;2;-1;0;unknown;yes;26 - 35
19727;31.0;administrative;single;tertiary;no;-218;yes;no;unknown;2;jun;227;15;-1;0;unknown;no;26 - 35
19728;60.0;services;married;tertiary;no;4256;yes;no;cellular;16;nov;200;1;92;4;success;yes;56 - 65
19729;37.0;management;divorced;tertiary;no;488;yes;no;cellular;17;sep;328;1;854;2;failure;yes;36 - 45
19730;35.0;technician;married;secondary;no;0;yes;no;cellular;9;nov;524;1;96;5;success;yes;26 - 35
19731;26.0;blue-collar;single;secondary;no;311;yes;no;cellular;7;may;798;2;-1;0;unknown;yes;26 - 35
19732;20.0;student;single;secondary;no;502;no;no;cellular;30;apr;261;1;-1;0;unknown;yes;18 - 25
19733;55.0;management;married;tertiary;no;23189;yes;no;unknown;14;may;77;1;-1;0;unknown;no;46 - 55
19734;58.0;services;married;secondary;no;1667;yes;yes;unknown;6;may;85;1;-1;0;unknown;no;56 - 65
19735;71.0;retired;divorced;primary;no;275;no;no;cellular;14;jun;293;1;425;1;success;yes;66 + 
19736;59.0;retired;divorced;secondary;no;93;no;no;unknown;26;may;193;2;-1;0;unknown;no;56 - 65
19737;49.0;blue-collar;married;primary;no;341;yes;yes;unknown;15;may;520;2;-1;0;unknown;yes;46 - 55
19738;45.0;services;single;secondary;no;482;yes;yes;unknown;30;may;637;2;-1;0;unknown;no;36 - 45
19739;40.0;blue-collar;married;secondary;no;475;yes;no;unknown;5;may;332;2;-1;0;unknown;no;36 - 45
19740;33.0;management;single;tertiary;no;318;yes;no;cellular;8;apr;1190;1;141;3;other;yes;26 - 35
19741;58.0;management;married;secondary;no;-382;no;no;telephone;5;feb;398;4;189;12;success;no;56 - 65
19742;62.0;retired;married;secondary;no;569;no;no;cellular;4;feb;94;5;184;1;success;yes;56 - 65
19743;45.0;blue-collar;married;primary;no;101;yes;no;unknown;12;may;460;5;-1;0;unknown;yes;36 - 45
19744;55.0;services;married;secondary;no;244;yes;no;cellular;8;may;171;1;-1;0;unknown;no;46 - 55
19745;35.0;blue-collar;married;primary;no;2490;yes;no;cellular;18;may;170;1;180;3;failure;no;26 - 35
19746;36.0;management;married;tertiary;no;532;yes;no;cellular;14;may;603;1;-1;0;unknown;no;36 - 45
19747;79.0;retired;married;secondary;no;723;no;no;telephone;9;sep;276;1;79;3;failure;yes;66 + 
19748;59.0;retired;divorced;secondary;no;27;no;no;unknown;5;may;347;3;-1;0;unknown;no;56 - 65
19749;29.0;administrative;single;secondary;no;163;yes;yes;unknown;16;may;803;1;-1;0;unknown;yes;26 - 35
