id;age;job;marital;education;default;balance;housing;loan;contact;day;month;duration;campaign;pdays;previous;poutcome;deposit;age_group;age_clusters;job_cat;education_level;Cluster
22176;36.0;management;single;tertiary;no;-38;yes;no;unknown;14;may;784;1;-1;0;unknown;no;35-44;Generation X;cuenta ajena;Universitaria;1
22177;29.0;administrative;single;secondary;no;1277;no;no;cellular;20;jul;165;2;481;1;success;yes;18-34;Generation Z y Millenials;cuenta ajena;Secundaria;1
22178;72.0;retired;married;tertiary;no;2;no;no;cellular;7;aug;147;2;-1;0;unknown;yes;65-79;Baby Boomers;jubilación;Universitaria;2
22179;31.0;management;single;tertiary;no;2983;yes;no;cellular;2;jul;153;1;-1;0;unknown;no;18-34;Generation Z y Millenials;cuenta ajena;Universitaria;1
22180;26.0;administrative;married;secondary;no;1417;yes;no;unknown;6;jun;60;3;-1;0;unknown;no;18-34;Generation Z y Millenials;cuenta ajena;Secundaria;0
22181;33.0;management;married;tertiary;no;0;yes;no;cellular;9;jul;310;1;-1;0;unknown;no;18-34;Generation Z y Millenials;cuenta ajena;Universitaria;1
22182;32.0;administrative;divorced;secondary;no;1611;yes;yes;unknown;13;may;93;1;-1;0;unknown;no;18-34;Generation Z y Millenials;cuenta ajena;Secundaria;0
22183;42.0;housemaid;divorced;secondary;no;1406;yes;no;cellular;22;jul;178;1;-1;0;unknown;no;35-44;Generation X;otros inactivos;Secundaria;0
22184;42.0;entrepreneur;divorced;secondary;no;335;yes;no;cellular;12;may;580;1;-1;0;unknown;yes;35-44;Generation X;cuenta propia;Secundaria;0
22185;67.0;retired;married;primary;no;2540;no;no;telephone;14;sep;279;3;92;9;success;yes;65-79;Baby Boomers;jubilación;Primaria;2
22186;27.0;housemaid;married;primary;no;275;yes;no;cellular;14;may;196;2;-1;0;unknown;no;18-34;Generation Z y Millenials;otros inactivos;Primaria;2
22187;39.0;services;married;secondary;no;20928;no;no;cellular;14;may;1166;1;352;1;other;no;35-44;Generation X;cuenta ajena;Secundaria;0
22188;33.0;self-employed;married;tertiary;no;1278;no;no;cellular;6;oct;649;1;-1;0;unknown;yes;18-34;Generation Z y Millenials;cuenta propia;Universitaria;1
22189;32.0;administrative;single;secondary;no;1630;yes;no;cellular;30;jan;122;1;-1;0;unknown;no;18-34;Generation Z y Millenials;cuenta ajena;Secundaria;1
22190;31.0;blue-collar;divorced;secondary;no;-209;yes;no;cellular;8;may;154;3;367;2;failure;no;18-34;Generation Z y Millenials;cuenta ajena;Secundaria;0
22191;49.0;technician;single;secondary;no;350;no;no;cellular;28;jan;91;3;-1;0;unknown;no;45-54;Generation X;cuenta ajena;Secundaria;0
22192;51.0;management;married;tertiary;no;4917;no;no;cellular;23;apr;113;1;-1;0;unknown;yes;45-54;Generation X;cuenta ajena;Universitaria;0
22193;40.0;management;divorced;tertiary;no;205;no;no;cellular;25;jul;357;1;-1;0;unknown;no;35-44;Generation X;cuenta ajena;Universitaria;0
22194;49.0;blue-collar;married;primary;no;1032;yes;no;unknown;2;jun;41;5;-1;0;unknown;no;45-54;Generation X;cuenta ajena;Primaria;0
22195;47.0;blue-collar;married;primary;no;113;yes;no;unknown;13;may;276;1;-1;0;unknown;no;45-54;Generation X;cuenta ajena;Primaria;0
22196;39.0;blue-collar;married;primary;no;2226;yes;no;unknown;6;may;158;1;-1;0;unknown;no;35-44;Generation X;cuenta ajena;Primaria;0
22197;29.0;technician;single;secondary;no;382;no;no;cellular;5;aug;409;4;-1;0;unknown;yes;18-34;Generation Z y Millenials;cuenta ajena;Secundaria;1
22198;37.0;administrative;married;secondary;no;96;no;no;cellular;5;feb;102;1;182;3;success;no;35-44;Generation X;cuenta ajena;Secundaria;0
22199;34.0;management;married;tertiary;no;158;no;no;cellular;9;sep;278;2;132;4;failure;yes;18-34;Generation Z y Millenials;cuenta ajena;Universitaria;1
22200;53.0;management;married;tertiary;no;232;yes;no;telephone;29;jan;32;1;-1;0;unknown;no;45-54;Generation X;cuenta ajena;Universitaria;0
22201;47.0;management;married;secondary;no;1144;no;yes;cellular;29;jan;324;1;-1;0;unknown;no;45-54;Generation X;cuenta ajena;Secundaria;0
22202;39.0;technician;single;secondary;no;556;yes;no;unknown;29;may;322;1;-1;0;unknown;no;35-44;Generation X;cuenta ajena;Secundaria;0
22203;30.0;technician;single;secondary;no;1165;no;no;cellular;4;jun;204;2;183;3;success;yes;18-34;Generation Z y Millenials;cuenta ajena;Secundaria;1
22204;73.0;retired;married;primary;no;1388;no;no;telephone;11;jan;767;2;83;1;success;yes;65-79;Baby Boomers;jubilación;Primaria;2
22205;33.0;blue-collar;married;primary;no;934;yes;no;unknown;4;jun;244;2;-1;0;unknown;no;18-34;Generation Z y Millenials;cuenta ajena;Primaria;0
22206;62.0;retired;married;secondary;no;3114;no;no;cellular;18;may;243;2;186;1;success;yes;55-64;Baby Boomers;jubilación;Secundaria;2
22207;36.0;technician;married;tertiary;no;911;yes;yes;cellular;25;may;117;2;21;3;failure;yes;35-44;Generation X;cuenta ajena;Universitaria;0
22208;52.0;blue-collar;divorced;primary;no;2800;no;no;unknown;19;jun;149;1;-1;0;unknown;no;45-54;Generation X;cuenta ajena;Primaria;0
22209;42.0;management;married;tertiary;no;187;no;no;cellular;11;aug;64;1;-1;0;unknown;no;35-44;Generation X;cuenta ajena;Universitaria;0
22210;27.0;blue-collar;single;secondary;no;294;yes;yes;unknown;28;may;694;2;-1;0;unknown;yes;18-34;Generation Z y Millenials;cuenta ajena;Secundaria;1
22211;40.0;blue-collar;married;primary;no;-66;yes;no;unknown;6;may;288;1;-1;0;unknown;no;35-44;Generation X;cuenta ajena;Primaria;0
22212;30.0;blue-collar;married;secondary;no;501;yes;yes;unknown;27;may;514;1;-1;0;unknown;no;18-34;Generation Z y Millenials;cuenta ajena;Secundaria;0
22213;34.0;blue-collar;married;primary;no;218;yes;yes;unknown;21;may;260;1;-1;0;unknown;no;18-34;Generation Z y Millenials;cuenta ajena;Primaria;0
22214;29.0;blue-collar;married;primary;no;25;yes;no;unknown;4;jun;188;2;-1;0;unknown;no;18-34;Generation Z y Millenials;cuenta ajena;Primaria;0
22215;36.0;administrative;married;secondary;no;542;yes;no;unknown;18;jun;604;6;-1;0;unknown;no;35-44;Generation X;cuenta ajena;Secundaria;0
22216;42.0;blue-collar;married;secondary;no;351;yes;no;unknown;16;may;76;21;-1;0;unknown;no;35-44;Generation X;cuenta ajena;Secundaria;0
22217;48.0;unemployed;married;secondary;no;817;no;no;cellular;16;jul;806;3;183;5;success;yes;45-54;Generation X;desempleo;Secundaria;0
22218;37.0;services;divorced;secondary;no;49;yes;no;unknown;16;may;619;2;-1;0;unknown;yes;35-44;Generation X;cuenta ajena;Secundaria;0
22219;35.0;technician;married;secondary;no;294;yes;no;cellular;9;mar;301;1;90;4;success;yes;35-44;Generation X;cuenta ajena;Secundaria;0
22220;50.0;administrative;divorced;secondary;no;3240;no;no;cellular;21;nov;144;2;-1;0;unknown;no;45-54;Generation X;cuenta ajena;Secundaria;0
22221;39.0;technician;married;primary;no;1846;no;no;cellular;5;feb;306;5;-1;0;unknown;no;35-44;Generation X;cuenta ajena;Primaria;0
22222;28.0;services;married;secondary;no;222;yes;no;unknown;29;may;101;23;-1;0;unknown;no;18-34;Generation Z y Millenials;cuenta ajena;Secundaria;0
22223;40.0;management;married;tertiary;no;0;yes;no;cellular;2;feb;279;1;-1;0;unknown;no;35-44;Generation X;cuenta ajena;Universitaria;0
22224;49.0;technician;single;secondary;no;443;no;no;unknown;20;jun;25;11;-1;0;unknown;no;45-54;Generation X;cuenta ajena;Secundaria;0
22225;50.0;entrepreneur;married;secondary;no;854;no;no;cellular;16;apr;198;1;-1;0;unknown;no;45-54;Generation X;cuenta propia;Secundaria;0
22226;59.0;unemployed;married;secondary;no;957;no;no;cellular;9;dec;479;2;-1;0;unknown;yes;55-64;Baby Boomers;desempleo;Secundaria;0
22227;37.0;administrative;married;secondary;no;0;yes;no;cellular;2;jun;107;1;-1;0;unknown;yes;35-44;Generation X;cuenta ajena;Secundaria;0
22228;54.0;management;married;tertiary;no;1464;no;no;cellular;30;jun;157;1;-1;0;unknown;yes;45-54;Generation X;cuenta ajena;Universitaria;0
22229;35.0;management;single;tertiary;no;1750;yes;no;cellular;21;apr;333;3;-1;0;unknown;yes;35-44;Generation X;cuenta ajena;Universitaria;1
22230;30.0;technician;married;secondary;no;0;yes;no;cellular;14;may;47;3;-1;0;unknown;no;18-34;Generation Z y Millenials;cuenta ajena;Secundaria;0
22231;51.0;housemaid;married;primary;no;2337;yes;no;cellular;27;may;133;2;41;5;success;no;45-54;Generation X;otros inactivos;Primaria;0
22232;41.0;administrative;divorced;secondary;no;2550;yes;no;cellular;15;may;894;2;347;2;failure;no;35-44;Generation X;cuenta ajena;Secundaria;0
22233;31.0;blue-collar;married;secondary;no;136;no;no;cellular;12;may;228;2;267;1;failure;yes;18-34;Generation Z y Millenials;cuenta ajena;Secundaria;0
22234;36.0;unemployed;single;tertiary;no;221;no;no;cellular;3;feb;225;4;-1;0;unknown;no;35-44;Generation X;desempleo;Universitaria;1
22235;57.0;unemployed;married;primary;no;2743;no;no;cellular;29;jan;89;1;-1;0;unknown;no;55-64;Baby Boomers;desempleo;Primaria;2
22236;80.0;retired;married;primary;no;997;no;no;cellular;28;jan;151;1;91;3;success;yes;>79;Baby Boomers;jubilación;Primaria;2
22237;43.0;technician;single;secondary;no;11115;no;no;cellular;23;apr;291;1;182;3;success;yes;35-44;Generation X;cuenta ajena;Secundaria;0
22238;52.0;blue-collar;married;primary;no;306;no;no;cellular;28;jan;223;1;-1;0;unknown;yes;45-54;Generation X;cuenta ajena;Primaria;0
22239;36.0;management;single;tertiary;no;538;no;no;cellular;23;jun;339;1;183;5;success;yes;35-44;Generation X;cuenta ajena;Universitaria;1
22240;38.0;blue-collar;married;primary;no;668;no;no;unknown;8;may;238;1;-1;0;unknown;no;35-44;Generation X;cuenta ajena;Primaria;0
22241;61.0;management;single;tertiary;no;2;no;no;cellular;12;aug;131;1;114;3;failure;yes;55-64;Baby Boomers;cuenta ajena;Universitaria;1
22242;41.0;management;married;secondary;no;280;yes;no;cellular;27;feb;87;2;-1;0;unknown;yes;35-44;Generation X;cuenta ajena;Secundaria;0
22243;62.0;blue-collar;married;secondary;no;180;no;no;cellular;15;apr;389;2;-1;0;unknown;yes;55-64;Baby Boomers;cuenta ajena;Secundaria;0
22244;31.0;management;divorced;tertiary;no;71;no;no;cellular;12;mar;119;1;-1;0;unknown;yes;18-34;Generation Z y Millenials;cuenta ajena;Universitaria;1
22245;60.0;technician;married;secondary;no;259;no;no;cellular;6;jul;396;1;386;2;success;yes;55-64;Baby Boomers;cuenta ajena;Secundaria;0
22246;34.0;administrative;married;secondary;no;61;no;yes;unknown;5;may;21;1;-1;0;unknown;no;18-34;Generation Z y Millenials;cuenta ajena;Secundaria;0
22247;38.0;blue-collar;married;primary;no;3419;yes;no;unknown;20;jun;324;5;-1;0;unknown;no;35-44;Generation X;cuenta ajena;Primaria;0
22248;36.0;technician;divorced;secondary;no;54;yes;no;cellular;27;aug;1642;3;-1;0;unknown;yes;35-44;Generation X;cuenta ajena;Secundaria;0
22249;40.0;administrative;single;secondary;no;985;yes;no;cellular;4;jun;592;3;50;8;failure;yes;35-44;Generation X;cuenta ajena;Secundaria;0
22250;31.0;management;married;tertiary;no;0;yes;yes;cellular;28;jul;664;8;-1;0;unknown;yes;18-34;Generation Z y Millenials;cuenta ajena;Universitaria;1
22251;50.0;blue-collar;married;primary;no;280;yes;no;unknown;18;jun;61;23;-1;0;unknown;no;45-54;Generation X;cuenta ajena;Primaria;0
22252;42.0;entrepreneur;single;secondary;no;323;no;no;unknown;16;jun;617;1;-1;0;unknown;yes;35-44;Generation X;cuenta propia;Secundaria;0
22253;35.0;technician;divorced;secondary;no;5724;yes;no;unknown;30;may;691;10;-1;0;unknown;yes;35-44;Generation X;cuenta ajena;Secundaria;0
22254;56.0;administrative;single;secondary;no;-13;no;no;unknown;16;jun;52;3;-1;0;unknown;no;55-64;Baby Boomers;cuenta ajena;Secundaria;0
22255;36.0;services;single;tertiary;no;1189;no;no;cellular;17;aug;220;1;-1;0;unknown;yes;35-44;Generation X;cuenta ajena;Universitaria;1
22256;32.0;administrative;married;secondary;no;-1;no;no;cellular;8;jul;228;2;-1;0;unknown;no;18-34;Generation Z y Millenials;cuenta ajena;Secundaria;0
22257;55.0;management;married;tertiary;no;1161;yes;no;cellular;20;nov;8;6;-1;0;unknown;no;55-64;Baby Boomers;cuenta ajena;Universitaria;0
22258;31.0;unemployed;single;primary;no;406;no;no;cellular;4;feb;736;1;-1;0;unknown;yes;18-34;Generation Z y Millenials;desempleo;Primaria;1
22259;38.0;management;single;tertiary;no;1637;no;yes;cellular;5;aug;231;1;-1;0;unknown;no;35-44;Generation X;cuenta ajena;Universitaria;1
22260;32.0;management;single;tertiary;no;2465;no;no;cellular;13;aug;414;1;-1;0;unknown;yes;18-34;Generation Z y Millenials;cuenta ajena;Universitaria;1
22261;36.0;services;divorced;primary;no;418;yes;no;cellular;8;may;156;2;-1;0;unknown;no;35-44;Generation X;cuenta ajena;Primaria;0
22262;38.0;entrepreneur;married;tertiary;no;1110;yes;no;cellular;20;nov;888;2;183;2;failure;yes;35-44;Generation X;cuenta propia;Universitaria;0
22263;25.0;unemployed;single;primary;no;129;no;no;cellular;12;apr;176;3;-1;0;unknown;yes;18-34;Generation Z y Millenials;desempleo;Primaria;1
22264;43.0;housemaid;married;primary;no;0;yes;no;cellular;25;aug;152;3;-1;0;unknown;no;35-44;Generation X;otros inactivos;Primaria;0
22265;49.0;services;married;tertiary;no;306;yes;no;cellular;18;aug;285;7;-1;0;unknown;no;45-54;Generation X;cuenta ajena;Universitaria;0
22266;32.0;management;single;tertiary;no;354;no;no;cellular;4;mar;177;2;133;5;other;yes;18-34;Generation Z y Millenials;cuenta ajena;Universitaria;1
22267;32.0;management;single;tertiary;no;7290;yes;no;cellular;18;may;357;1;-1;0;unknown;yes;18-34;Generation Z y Millenials;cuenta ajena;Universitaria;1
22268;37.0;technician;single;tertiary;no;6101;no;no;cellular;4;may;60;5;87;1;success;no;35-44;Generation X;cuenta ajena;Universitaria;1
22269;54.0;technician;single;secondary;no;198;yes;yes;cellular;17;nov;120;1;171;2;failure;no;45-54;Generation X;cuenta ajena;Secundaria;0
22270;37.0;technician;single;secondary;no;3326;yes;no;unknown;21;may;799;1;-1;0;unknown;yes;35-44;Generation X;cuenta ajena;Secundaria;0
22271;35.0;management;married;tertiary;no;2717;no;no;cellular;13;aug;394;6;-1;0;unknown;yes;35-44;Generation X;cuenta ajena;Universitaria;0
22272;30.0;management;single;tertiary;no;147;no;no;cellular;9;sep;234;1;100;1;failure;yes;18-34;Generation Z y Millenials;cuenta ajena;Universitaria;1
22273;80.0;retired;married;secondary;no;1610;no;no;cellular;12;aug;71;1;-1;0;unknown;no;>79;Baby Boomers;jubilación;Secundaria;2
22274;30.0;blue-collar;single;secondary;no;799;no;no;unknown;13;jun;674;1;-1;0;unknown;yes;18-34;Generation Z y Millenials;cuenta ajena;Secundaria;1
22275;53.0;management;married;secondary;no;90;yes;no;telephone;20;apr;67;5;-1;0;unknown;no;45-54;Generation X;cuenta ajena;Secundaria;0
22276;30.0;management;single;tertiary;no;3384;no;no;cellular;4;jun;578;2;-1;0;unknown;yes;18-34;Generation Z y Millenials;cuenta ajena;Universitaria;1
22277;47.0;blue-collar;married;secondary;no;668;yes;no;cellular;4;may;230;6;354;2;success;no;45-54;Generation X;cuenta ajena;Secundaria;0
22278;34.0;technician;divorced;tertiary;no;66;no;yes;cellular;5;feb;102;1;170;2;failure;no;18-34;Generation Z y Millenials;cuenta ajena;Universitaria;1
22279;31.0;management;single;tertiary;no;5691;yes;no;cellular;21;nov;37;2;123;1;failure;no;18-34;Generation Z y Millenials;cuenta ajena;Universitaria;1
22280;57.0;blue-collar;divorced;primary;no;5041;yes;no;cellular;16;apr;284;1;336;1;failure;no;55-64;Baby Boomers;cuenta ajena;Primaria;2
22281;29.0;blue-collar;married;secondary;no;294;yes;no;unknown;14;may;594;2;-1;0;unknown;no;18-34;Generation Z y Millenials;cuenta ajena;Secundaria;0
22282;32.0;technician;married;secondary;no;473;no;yes;cellular;10;aug;1064;1;95;3;success;yes;18-34;Generation Z y Millenials;cuenta ajena;Secundaria;0
22283;32.0;technician;single;secondary;no;562;yes;no;unknown;30;may;722;3;-1;0;unknown;yes;18-34;Generation Z y Millenials;cuenta ajena;Secundaria;1
22284;25.0;administrative;married;secondary;no;894;yes;no;unknown;28;may;328;1;-1;0;unknown;no;18-34;Generation Z y Millenials;cuenta ajena;Secundaria;0
22285;36.0;self-employed;single;tertiary;no;1240;no;no;cellular;31;jul;812;3;-1;0;unknown;yes;35-44;Generation X;cuenta propia;Universitaria;1
22286;35.0;blue-collar;married;primary;yes;-1489;yes;yes;unknown;29;may;177;1;-1;0;unknown;no;35-44;Generation X;cuenta ajena;Primaria;0
22287;26.0;student;single;secondary;no;2572;yes;no;cellular;5;may;620;1;-1;0;unknown;no;18-34;Generation Z y Millenials;otros inactivos;Secundaria;1
22288;37.0;administrative;single;secondary;no;309;yes;no;cellular;15;may;58;3;-1;0;unknown;no;35-44;Generation X;cuenta ajena;Secundaria;0
22289;33.0;entrepreneur;single;tertiary;no;1623;yes;no;cellular;2;sep;291;3;-1;0;unknown;yes;18-34;Generation Z y Millenials;cuenta propia;Universitaria;1
22290;42.0;blue-collar;married;secondary;no;1598;yes;yes;cellular;16;apr;1463;2;-1;0;unknown;yes;35-44;Generation X;cuenta ajena;Secundaria;0
22291;31.0;technician;married;tertiary;no;2166;no;no;cellular;13;jul;577;6;182;2;success;yes;18-34;Generation Z y Millenials;cuenta ajena;Universitaria;1
22292;40.0;technician;married;tertiary;no;11766;yes;no;cellular;13;apr;218;2;242;9;failure;yes;35-44;Generation X;cuenta ajena;Universitaria;0
22293;56.0;housemaid;divorced;primary;no;61;no;no;cellular;2;jun;144;1;-1;0;unknown;no;55-64;Baby Boomers;otros inactivos;Primaria;2
22294;48.0;management;single;tertiary;no;159;no;no;telephone;7;jul;229;1;251;6;success;yes;45-54;Generation X;cuenta ajena;Universitaria;1
22295;23.0;housemaid;married;tertiary;no;66;yes;no;cellular;7;may;1391;2;-1;0;unknown;yes;18-34;Generation Z y Millenials;otros inactivos;Universitaria;1
22296;28.0;administrative;single;secondary;no;-126;no;yes;cellular;8;jul;360;4;-1;0;unknown;no;18-34;Generation Z y Millenials;cuenta ajena;Secundaria;1
22297;37.0;management;single;tertiary;no;698;no;no;cellular;8;sep;1081;2;-1;0;unknown;yes;35-44;Generation X;cuenta ajena;Universitaria;1
22298;31.0;blue-collar;single;secondary;no;1207;yes;no;cellular;17;apr;163;2;-1;0;unknown;no;18-34;Generation Z y Millenials;cuenta ajena;Secundaria;1
22299;33.0;entrepreneur;single;secondary;no;278;no;no;cellular;1;feb;563;5;-1;0;unknown;yes;18-34;Generation Z y Millenials;cuenta propia;Secundaria;1
22300;31.0;blue-collar;single;secondary;yes;-575;yes;no;unknown;2;jun;153;9;-1;0;unknown;no;18-34;Generation Z y Millenials;cuenta ajena;Secundaria;1
22301;30.0;technician;single;secondary;no;167;no;no;unknown;14;sep;9;1;-1;0;unknown;no;18-34;Generation Z y Millenials;cuenta ajena;Secundaria;1
22302;30.0;administrative;married;secondary;no;396;yes;no;cellular;13;may;366;3;348;2;failure;yes;18-34;Generation Z y Millenials;cuenta ajena;Secundaria;0
22303;58.0;management;divorced;tertiary;no;5701;no;no;cellular;2;feb;521;1;-1;0;unknown;yes;55-64;Baby Boomers;cuenta ajena;Universitaria;1
22304;40.0;technician;single;secondary;no;822;yes;yes;cellular;29;jan;155;2;245;3;failure;no;35-44;Generation X;cuenta ajena;Secundaria;0
22305;56.0;management;married;tertiary;no;563;yes;no;cellular;6;may;100;2;168;1;failure;no;55-64;Baby Boomers;cuenta ajena;Universitaria;0
22306;59.0;management;married;tertiary;no;2764;no;no;cellular;18;feb;459;1;56;3;failure;no;55-64;Baby Boomers;cuenta ajena;Universitaria;0
22307;56.0;retired;married;primary;no;63;no;no;cellular;19;aug;122;2;-1;0;unknown;no;55-64;Baby Boomers;jubilación;Primaria;2
22308;30.0;technician;single;secondary;no;411;yes;no;cellular;16;apr;948;1;-1;0;unknown;no;18-34;Generation Z y Millenials;cuenta ajena;Secundaria;1
22309;54.0;technician;divorced;secondary;no;859;no;yes;cellular;21;jul;710;1;-1;0;unknown;yes;45-54;Generation X;cuenta ajena;Secundaria;0
22310;32.0;technician;single;secondary;no;-114;no;no;cellular;12;aug;155;2;-1;0;unknown;no;18-34;Generation Z y Millenials;cuenta ajena;Secundaria;1
22311;32.0;self-employed;single;tertiary;no;46;yes;no;cellular;14;jun;485;2;-1;0;unknown;yes;18-34;Generation Z y Millenials;cuenta propia;Universitaria;1
22312;29.0;administrative;married;secondary;no;0;yes;no;unknown;9;may;121;1;-1;0;unknown;no;18-34;Generation Z y Millenials;cuenta ajena;Secundaria;0
