id;age;job;marital;education;default;balance;housing;loan;contact;day;month;duration;campaign;pdays;previous;poutcome;deposit;age_group
21110;39.0;technician;married;secondary;no;2266;no;no;cellular;22;may;86;1;93;4;success;no;36 - 45
21111;31.0;self-employed;married;tertiary;no;94;no;no;cellular;22;aug;579;2;-1;0;unknown;yes;26 - 35
21112;30.0;admin.;divorced;secondary;no;419;no;no;cellular;3;sep;72;2;-1;0;unknown;no;26 - 35
21113;32.0;management;single;tertiary;no;935;no;no;cellular;9;nov;165;1;91;7;success;yes;26 - 35
21114;55.0;technician;divorced;tertiary;no;264;yes;no;unknown;30;may;34;2;-1;0;unknown;no;46 - 55
21115;26.0;blue-collar;single;secondary;no;311;yes;no;cellular;7;may;798;2;-1;0;unknown;yes;26 - 35
21116;57.0;services;married;primary;no;1728;yes;no;telephone;16;jul;164;1;-1;0;unknown;no;56 - 65
21117;54.0;management;married;tertiary;no;2819;no;no;cellular;7;aug;123;3;-1;0;unknown;no;46 - 55
21118;26.0;blue-collar;single;tertiary;no;567;no;no;cellular;25;may;421;1;-1;0;unknown;yes;26 - 35
21119;38.0;management;married;unknown;no;76;no;no;cellular;16;mar;261;1;-1;0;unknown;yes;36 - 45
21120;33.0;blue-collar;married;primary;no;0;no;no;cellular;8;may;174;1;-1;0;unknown;no;26 - 35
21121;52.0;services;married;secondary;no;2993;no;no;cellular;11;mar;96;6;-1;0;unknown;no;46 - 55
21122;36.0;management;married;tertiary;no;1133;yes;no;cellular;4;aug;293;1;181;2;other;yes;36 - 45
21123;41.0;management;divorced;unknown;no;465;yes;no;cellular;22;jul;1508;1;-1;0;unknown;yes;36 - 45
21124;38.0;technician;divorced;tertiary;no;304;yes;no;cellular;20;apr;8;2;-1;0;unknown;no;36 - 45
21125;58.0;retired;single;primary;no;6570;no;no;cellular;21;jul;106;3;-1;0;unknown;no;56 - 65
21126;28.0;blue-collar;married;secondary;no;1020;yes;no;unknown;28;may;251;1;-1;0;unknown;no;26 - 35
21127;28.0;technician;single;tertiary;no;676;no;no;cellular;5;feb;1138;2;-1;0;unknown;yes;26 - 35
21128;37.0;admin.;single;secondary;no;810;yes;no;cellular;8;apr;376;1;295;1;failure;no;36 - 45
21129;24.0;student;single;secondary;no;1123;no;no;cellular;13;jul;475;1;412;1;other;yes;18 - 25
21130;55.0;services;single;secondary;no;1539;no;no;unknown;20;jun;65;2;-1;0;unknown;no;46 - 55
21131;36.0;management;single;tertiary;no;479;no;no;cellular;9;feb;629;2;-1;0;unknown;yes;36 - 45
21132;29.0;self-employed;married;secondary;no;425;yes;no;unknown;5;jun;562;15;-1;0;unknown;yes;26 - 35
21133;46.0;management;married;secondary;no;0;no;no;unknown;12;jun;155;1;-1;0;unknown;no;46 - 55
21134;39.0;blue-collar;married;primary;no;70;no;no;unknown;8;may;813;1;-1;0;unknown;yes;36 - 45
21135;63.0;housemaid;married;primary;no;333;no;no;telephone;1;oct;321;1;-1;0;unknown;no;56 - 65
21136;58.0;management;divorced;tertiary;no;577;no;no;unknown;15;may;1244;3;-1;0;unknown;no;56 - 65
21137;49.0;admin.;married;secondary;no;3608;yes;no;cellular;30;apr;252;1;168;1;success;yes;46 - 55
21138;36.0;technician;married;tertiary;no;341;no;no;cellular;12;feb;419;2;183;1;success;yes;36 - 45
21139;57.0;unemployed;married;secondary;no;3754;no;no;cellular;5;feb;1063;2;-1;0;unknown;yes;56 - 65
21140;52.0;unemployed;married;primary;no;1724;no;no;cellular;29;jan;73;1;-1;0;unknown;no;46 - 55
21141;43.0;technician;divorced;secondary;no;6835;no;no;unknown;20;jun;262;2;-1;0;unknown;no;36 - 45
21142;46.0;management;married;tertiary;no;385;yes;no;unknown;29;may;52;4;-1;0;unknown;no;46 - 55
21143;59.0;retired;married;primary;no;574;no;no;cellular;18;aug;197;6;-1;0;unknown;no;56 - 65
21144;60.0;blue-collar;divorced;secondary;no;0;yes;no;unknown;29;may;1207;1;-1;0;unknown;yes;56 - 65
21145;30.0;technician;married;secondary;no;590;yes;no;unknown;23;may;242;3;-1;0;unknown;no;26 - 35
21146;60.0;retired;married;unknown;no;209;no;no;cellular;14;aug;391;3;106;1;failure;yes;56 - 65
21147;43.0;technician;married;tertiary;no;591;yes;no;cellular;8;aug;889;2;-1;0;unknown;no;36 - 45
21148;28.0;management;single;secondary;no;703;yes;no;cellular;15;may;485;1;88;1;other;yes;26 - 35
21149;38.0;services;married;secondary;no;968;yes;no;cellular;6;apr;272;1;-1;0;unknown;no;36 - 45
21150;36.0;technician;married;tertiary;no;4388;no;no;cellular;8;aug;52;3;-1;0;unknown;no;36 - 45
21151;38.0;entrepreneur;married;tertiary;no;4;yes;no;cellular;16;jul;158;1;-1;0;unknown;no;36 - 45
21152;32.0;entrepreneur;single;tertiary;no;7641;yes;yes;cellular;21;nov;39;10;-1;0;unknown;no;26 - 35
21153;37.0;self-employed;married;secondary;no;744;yes;yes;cellular;21;aug;161;3;-1;0;unknown;no;36 - 45
21154;38.0;blue-collar;divorced;secondary;no;0;yes;no;telephone;20;apr;162;1;181;5;success;yes;36 - 45
21155;38.0;blue-collar;married;secondary;no;-210;yes;no;unknown;8;may;21;1;-1;0;unknown;no;36 - 45
21156;46.0;management;married;unknown;no;2466;no;no;telephone;1;apr;216;3;370;1;failure;yes;46 - 55
21157;45.0;services;single;secondary;no;482;yes;yes;unknown;30;may;637;2;-1;0;unknown;no;36 - 45
21158;37.0;unemployed;single;tertiary;no;1291;no;no;cellular;5;aug;150;1;97;2;success;yes;36 - 45
21159;32.0;technician;married;secondary;no;1547;no;no;cellular;26;oct;289;1;805;4;other;yes;26 - 35
21160;59.0;management;married;tertiary;no;474;no;no;cellular;21;aug;252;1;-1;0;unknown;yes;56 - 65
21161;38.0;admin.;single;secondary;no;262;no;no;cellular;3;feb;315;2;180;6;failure;yes;36 - 45
21162;50.0;unemployed;single;secondary;no;588;no;no;cellular;31;jul;649;3;-1;0;unknown;no;46 - 55
21163;45.0;management;married;tertiary;no;655;no;no;unknown;20;jun;693;3;-1;0;unknown;yes;36 - 45
21164;22.0;student;single;secondary;no;144;no;no;cellular;21;aug;116;1;-1;0;unknown;yes;18 - 25
21165;41.0;housemaid;divorced;primary;no;22;yes;no;cellular;18;nov;238;3;126;4;other;no;36 - 45
21166;56.0;technician;married;tertiary;no;73;no;no;cellular;21;aug;644;4;-1;0;unknown;yes;56 - 65
21167;32.0;services;divorced;secondary;no;4612;yes;no;cellular;24;jul;937;4;-1;0;unknown;no;26 - 35
21168;35.0;unemployed;single;tertiary;no;154;no;no;cellular;29;jul;200;4;181;2;failure;yes;26 - 35
21169;45.0;housemaid;married;primary;no;317;yes;no;cellular;8;apr;325;2;-1;0;unknown;no;36 - 45
21170;57.0;admin.;single;secondary;no;2223;no;no;cellular;12;aug;1064;1;-1;0;unknown;yes;56 - 65
21171;37.0;management;married;tertiary;no;586;yes;no;cellular;11;jul;141;2;-1;0;unknown;no;36 - 45
21172;27.0;blue-collar;single;secondary;no;1049;no;no;telephone;29;jan;389;3;-1;0;unknown;no;26 - 35
21173;30.0;services;divorced;secondary;no;0;no;no;cellular;29;jan;89;1;-1;0;unknown;no;26 - 35
21174;49.0;admin.;single;secondary;no;7426;no;no;telephone;20;nov;65;2;-1;0;unknown;no;46 - 55
21175;58.0;retired;married;secondary;no;2714;no;no;cellular;26;may;165;1;287;2;failure;yes;56 - 65
21176;49.0;services;married;secondary;no;320;no;no;telephone;9;feb;1971;4;-1;0;unknown;yes;46 - 55
21177;61.0;technician;married;secondary;no;1191;no;no;cellular;21;may;214;4;-1;0;unknown;yes;56 - 65
21178;31.0;management;married;tertiary;no;1170;no;no;cellular;20;aug;200;4;-1;0;unknown;no;26 - 35
21179;26.0;blue-collar;single;secondary;yes;-36;yes;no;unknown;3;jun;482;2;-1;0;unknown;yes;26 - 35
21180;31.0;entrepreneur;single;tertiary;yes;-405;yes;yes;cellular;13;aug;703;2;-1;0;unknown;yes;26 - 35
21181;39.0;services;married;tertiary;no;1493;no;no;cellular;9;feb;912;3;-1;0;unknown;yes;36 - 45
21182;34.0;technician;married;secondary;no;652;yes;yes;cellular;18;jul;50;4;-1;0;unknown;no;26 - 35
21183;29.0;blue-collar;married;secondary;no;5903;yes;no;unknown;8;may;194;1;-1;0;unknown;no;26 - 35
21184;56.0;management;married;unknown;no;4623;no;no;cellular;17;aug;348;1;-1;0;unknown;yes;56 - 65
21185;28.0;unemployed;single;primary;no;1374;no;no;cellular;23;apr;203;4;-1;0;unknown;yes;26 - 35
21186;47.0;management;married;tertiary;no;4693;no;yes;cellular;12;nov;89;1;97;3;success;yes;46 - 55
21187;42.0;management;divorced;tertiary;no;742;yes;no;unknown;5;may;58;3;-1;0;unknown;no;36 - 45
21188;36.0;technician;married;tertiary;no;202;no;no;cellular;29;jan;313;1;120;3;failure;yes;36 - 45
21189;30.0;management;married;tertiary;no;419;yes;no;cellular;4;jun;194;1;-1;0;unknown;yes;26 - 35
21190;55.0;management;married;tertiary;no;42;yes;no;telephone;11;may;386;2;-1;0;unknown;no;46 - 55
21191;64.0;retired;married;secondary;no;5966;yes;no;cellular;22;jun;983;1;-1;0;unknown;yes;56 - 65
21192;27.0;technician;single;secondary;no;2;yes;yes;cellular;6;may;554;2;356;1;failure;yes;26 - 35
21193;28.0;management;single;tertiary;no;278;no;yes;cellular;29;jan;194;1;-1;0;unknown;no;26 - 35
21194;29.0;management;single;tertiary;no;765;no;no;cellular;16;nov;238;1;-1;0;unknown;yes;26 - 35
21195;26.0;admin.;married;secondary;no;1417;yes;no;unknown;6;jun;60;3;-1;0;unknown;no;26 - 35
21196;42.0;technician;single;tertiary;no;35;yes;yes;cellular;17;nov;38;1;115;5;other;no;36 - 45
21197;36.0;management;married;tertiary;no;0;yes;no;cellular;8;may;308;3;-1;0;unknown;yes;36 - 45
21198;31.0;self-employed;married;secondary;no;581;yes;no;cellular;13;oct;845;1;152;6;failure;no;26 - 35
21199;42.0;unknown;single;unknown;yes;61;no;no;unknown;20;jun;115;1;-1;0;unknown;no;36 - 45
21200;32.0;management;married;tertiary;no;141;yes;no;cellular;4;may;78;3;89;9;success;no;26 - 35
21201;46.0;services;married;primary;no;4343;yes;no;unknown;20;sep;185;1;-1;0;unknown;yes;46 - 55
21202;41.0;technician;divorced;secondary;no;4047;yes;no;cellular;18;feb;343;1;-1;0;unknown;yes;36 - 45
21203;32.0;student;married;secondary;no;833;yes;no;telephone;2;nov;227;5;164;3;other;no;26 - 35
21204;38.0;technician;single;tertiary;no;11;no;no;unknown;18;jun;78;3;-1;0;unknown;no;36 - 45
21205;35.0;blue-collar;married;secondary;no;262;no;no;cellular;15;sep;331;1;75;6;failure;yes;26 - 35
21206;40.0;self-employed;married;secondary;yes;-754;yes;yes;unknown;3;jun;941;3;-1;0;unknown;yes;36 - 45
21207;32.0;housemaid;married;primary;no;1349;yes;no;cellular;7;aug;132;2;-1;0;unknown;no;26 - 35
21208;46.0;technician;married;secondary;no;863;yes;no;cellular;3;feb;67;3;-1;0;unknown;no;46 - 55
21209;40.0;services;single;secondary;no;65;yes;no;cellular;15;may;15;3;-1;0;unknown;no;36 - 45
21210;52.0;technician;married;secondary;no;234;no;no;cellular;17;nov;255;1;-1;0;unknown;yes;46 - 55
21211;34.0;management;single;tertiary;no;575;no;no;cellular;9;mar;116;1;-1;0;unknown;yes;26 - 35
21212;44.0;services;divorced;secondary;no;608;yes;yes;unknown;18;jun;19;30;-1;0;unknown;no;36 - 45
21213;31.0;management;single;secondary;no;1088;yes;no;cellular;8;apr;575;2;-1;0;unknown;yes;26 - 35
21214;34.0;management;married;tertiary;no;118;no;yes;telephone;17;jul;171;3;-1;0;unknown;no;26 - 35
21215;44.0;management;married;tertiary;no;6203;yes;yes;unknown;13;may;129;1;-1;0;unknown;no;36 - 45
21216;33.0;services;married;secondary;no;478;no;no;cellular;30;apr;475;2;-1;0;unknown;yes;26 - 35
21217;39.0;housemaid;married;primary;no;267;no;no;unknown;9;jun;1151;5;-1;0;unknown;no;36 - 45
21218;32.0;admin.;single;secondary;no;1630;yes;no;cellular;30;jan;122;1;-1;0;unknown;no;26 - 35
21219;30.0;management;married;tertiary;no;1235;yes;no;cellular;28;jul;104;3;-1;0;unknown;no;26 - 35
21220;47.0;blue-collar;married;secondary;no;238;yes;yes;cellular;13;mar;3076;1;-1;0;unknown;yes;46 - 55
21221;34.0;admin.;single;secondary;no;557;no;no;cellular;17;nov;224;1;-1;0;unknown;yes;26 - 35
21222;32.0;services;married;secondary;no;1273;yes;no;cellular;16;apr;1365;2;328;1;failure;yes;26 - 35
21223;54.0;management;divorced;tertiary;no;2171;yes;yes;telephone;18;nov;1034;1;-1;0;unknown;yes;46 - 55
21224;54.0;self-employed;single;tertiary;no;384;no;yes;cellular;27;may;200;1;-1;0;unknown;yes;46 - 55
21225;49.0;management;married;tertiary;no;322;no;no;cellular;6;aug;72;4;-1;0;unknown;no;46 - 55
21226;34.0;blue-collar;married;secondary;no;199;yes;no;unknown;8;may;627;3;-1;0;unknown;no;26 - 35
21227;31.0;admin.;married;secondary;no;1130;yes;no;cellular;23;jul;236;5;-1;0;unknown;no;26 - 35
21228;30.0;management;single;tertiary;no;424;no;no;cellular;16;apr;298;4;-1;0;unknown;yes;26 - 35
21229;50.0;services;married;tertiary;no;218;yes;no;unknown;9;may;388;2;-1;0;unknown;no;46 - 55
21230;57.0;management;married;secondary;no;7162;no;no;cellular;17;nov;83;1;-1;0;unknown;no;56 - 65
21231;31.0;admin.;single;tertiary;no;355;yes;no;cellular;12;may;609;1;-1;0;unknown;yes;26 - 35
21232;32.0;management;single;tertiary;no;9317;no;no;cellular;2;nov;92;3;-1;0;unknown;no;26 - 35
21233;41.0;technician;single;primary;no;340;yes;no;cellular;13;may;262;1;349;1;failure;no;36 - 45
21234;30.0;blue-collar;single;secondary;yes;239;yes;no;unknown;21;may;412;1;-1;0;unknown;yes;26 - 35
21235;32.0;management;single;tertiary;no;131;yes;no;cellular;11;aug;112;1;81;1;other;no;26 - 35
21236;53.0;housemaid;married;primary;yes;945;no;no;cellular;29;jan;82;2;-1;0;unknown;no;46 - 55
21237;34.0;housemaid;married;primary;no;2929;no;no;cellular;14;aug;518;2;-1;0;unknown;yes;26 - 35
21238;30.0;services;divorced;secondary;no;436;yes;no;cellular;17;jun;1720;1;-1;0;unknown;yes;26 - 35
21239;48.0;blue-collar;married;primary;no;214;yes;yes;cellular;14;may;307;1;177;2;failure;yes;46 - 55
21240;53.0;services;married;primary;no;49;no;no;unknown;28;may;152;1;-1;0;unknown;no;46 - 55
21241;40.0;unemployed;divorced;secondary;no;262;yes;no;unknown;14;may;163;5;-1;0;unknown;no;36 - 45
21242;81.0;retired;divorced;primary;no;4321;no;no;cellular;11;aug;163;3;-1;0;unknown;no;66 + 
21243;79.0;retired;married;primary;no;429;no;no;telephone;8;jul;1006;2;-1;0;unknown;yes;66 + 
21244;39.0;technician;married;tertiary;no;94;yes;yes;unknown;16;may;813;1;-1;0;unknown;yes;36 - 45
21245;37.0;technician;married;tertiary;no;88;no;no;cellular;6;may;195;1;90;3;other;yes;36 - 45
21246;41.0;management;married;tertiary;no;2781;yes;no;cellular;12;aug;95;2;-1;0;unknown;no;36 - 45
21247;38.0;technician;married;secondary;no;381;yes;no;unknown;29;may;126;2;-1;0;unknown;no;36 - 45
21248;56.0;management;married;tertiary;no;616;no;no;cellular;6;feb;156;1;-1;0;unknown;yes;56 - 65
21249;53.0;services;divorced;primary;no;3107;no;no;unknown;5;jun;152;1;-1;0;unknown;no;46 - 55
21250;82.0;retired;married;primary;no;8603;no;no;cellular;22;oct;306;3;107;1;success;yes;66 + 
21251;47.0;blue-collar;married;primary;no;4227;yes;no;cellular;13;may;659;1;-1;0;unknown;yes;46 - 55
21252;39.0;services;married;primary;no;324;yes;no;cellular;8;may;340;2;312;4;failure;no;36 - 45
21253;37.0;blue-collar;married;primary;no;152;yes;no;cellular;17;apr;252;2;-1;0;unknown;no;36 - 45
21254;37.0;technician;married;unknown;no;189;no;no;cellular;1;oct;238;1;107;2;success;yes;36 - 45
21255;58.0;housemaid;married;primary;no;1310;yes;yes;cellular;22;jul;1226;2;-1;0;unknown;no;56 - 65
21256;48.0;blue-collar;married;primary;yes;-50;yes;no;cellular;14;may;212;6;-1;0;unknown;no;46 - 55
21257;41.0;services;married;secondary;no;3992;yes;no;telephone;20;nov;281;2;-1;0;unknown;no;36 - 45
21258;30.0;blue-collar;married;secondary;no;673;yes;no;unknown;20;may;610;2;-1;0;unknown;no;26 - 35
21259;44.0;entrepreneur;married;secondary;no;320;yes;yes;cellular;5;feb;269;3;234;2;other;no;36 - 45
21260;28.0;management;single;tertiary;no;882;no;yes;cellular;8;jul;107;2;-1;0;unknown;no;26 - 35
21261;60.0;blue-collar;married;primary;no;4903;no;yes;unknown;9;jun;290;1;-1;0;unknown;no;56 - 65
21262;34.0;blue-collar;single;primary;no;79;no;no;telephone;10;jul;336;4;-1;0;unknown;yes;26 - 35
21263;51.0;services;married;unknown;no;5801;yes;no;unknown;29;may;147;2;-1;0;unknown;no;46 - 55
21264;50.0;housemaid;married;primary;no;4;no;no;unknown;16;jun;51;1;-1;0;unknown;no;46 - 55
21265;35.0;management;married;tertiary;no;-547;yes;no;cellular;14;aug;101;2;-1;0;unknown;no;26 - 35
21266;44.0;admin.;divorced;tertiary;no;558;yes;no;cellular;31;mar;262;2;-1;0;unknown;yes;36 - 45
21267;54.0;blue-collar;divorced;secondary;no;615;no;yes;cellular;20;nov;230;1;-1;0;unknown;no;46 - 55
21268;39.0;blue-collar;married;secondary;no;284;yes;yes;cellular;17;apr;1426;2;318;6;failure;no;36 - 45
21269;42.0;services;married;secondary;no;737;yes;no;unknown;14;may;762;2;-1;0;unknown;no;36 - 45
21270;24.0;blue-collar;married;secondary;no;685;yes;no;unknown;26;may;896;3;-1;0;unknown;yes;18 - 25
21271;66.0;retired;married;primary;no;2883;no;no;cellular;23;apr;158;1;-1;0;unknown;yes;66 + 
21272;54.0;technician;single;secondary;no;224;no;no;cellular;5;aug;134;2;-1;0;unknown;no;46 - 55
21273;26.0;admin.;single;secondary;no;1099;no;no;cellular;15;jan;99;2;225;13;other;no;26 - 35
21274;36.0;services;married;secondary;no;4721;no;no;cellular;9;mar;288;2;90;3;success;yes;36 - 45
21275;33.0;blue-collar;single;secondary;no;-14;yes;no;cellular;14;may;223;2;-1;0;unknown;no;26 - 35
21276;42.0;housemaid;married;unknown;no;302;yes;no;cellular;11;jul;342;2;-1;0;unknown;no;36 - 45
21277;50.0;self-employed;married;tertiary;no;1503;no;no;cellular;27;aug;128;12;-1;0;unknown;no;46 - 55
21278;31.0;self-employed;married;tertiary;no;322;yes;no;unknown;8;may;159;1;-1;0;unknown;no;26 - 35
21279;46.0;management;married;secondary;no;-27;yes;no;cellular;6;may;289;1;-1;0;unknown;no;46 - 55
21280;41.0;services;married;unknown;no;88;yes;no;cellular;11;may;105;1;336;2;failure;no;36 - 45
21281;29.0;blue-collar;single;secondary;no;244;yes;no;cellular;15;may;19;2;-1;0;unknown;no;26 - 35
21282;49.0;blue-collar;married;primary;no;1898;no;no;cellular;21;aug;159;1;-1;0;unknown;no;46 - 55
21283;43.0;unemployed;divorced;secondary;no;1854;no;no;cellular;30;apr;323;1;-1;0;unknown;yes;36 - 45
21284;34.0;management;married;tertiary;no;160;yes;yes;cellular;15;jul;130;1;-1;0;unknown;no;26 - 35
21285;33.0;management;married;tertiary;no;71;no;no;cellular;16;nov;136;1;287;1;failure;no;26 - 35
21286;36.0;blue-collar;married;secondary;no;1165;yes;no;unknown;13;may;1001;4;-1;0;unknown;yes;36 - 45
21287;36.0;services;single;tertiary;no;1189;no;no;cellular;17;aug;220;1;-1;0;unknown;yes;36 - 45
21288;55.0;management;married;tertiary;no;505;yes;no;cellular;17;apr;58;1;316;1;other;no;46 - 55
21289;45.0;technician;married;secondary;no;0;no;no;telephone;13;aug;99;1;-1;0;unknown;no;36 - 45
21290;38.0;technician;married;secondary;no;226;yes;no;unknown;30;may;762;3;-1;0;unknown;yes;36 - 45
21291;28.0;services;single;primary;no;198;no;no;cellular;4;feb;976;2;-1;0;unknown;yes;26 - 35
21292;28.0;admin.;single;secondary;no;520;yes;no;cellular;15;jun;29;1;-1;0;unknown;no;26 - 35
21293;39.0;blue-collar;married;primary;no;332;yes;no;unknown;8;may;277;3;-1;0;unknown;no;36 - 45
21294;28.0;management;single;tertiary;no;12956;yes;no;cellular;2;jul;940;1;399;3;success;yes;26 - 35
21295;60.0;technician;single;primary;no;11262;no;no;cellular;26;aug;323;1;-1;0;unknown;yes;56 - 65
21296;33.0;management;married;tertiary;no;32;no;no;cellular;29;aug;27;7;-1;0;unknown;no;26 - 35
21297;26.0;technician;single;secondary;no;124;yes;no;unknown;12;may;57;8;-1;0;unknown;no;26 - 35
21298;35.0;blue-collar;married;primary;no;2878;yes;no;cellular;18;nov;140;2;-1;0;unknown;no;26 - 35
21299;56.0;management;married;tertiary;no;25290;no;no;cellular;31;jul;81;12;-1;0;unknown;no;56 - 65
21300;50.0;blue-collar;married;primary;no;4108;yes;no;cellular;7;aug;526;2;-1;0;unknown;yes;46 - 55
21301;54.0;blue-collar;married;secondary;no;1636;no;no;telephone;20;jul;1008;2;-1;0;unknown;yes;46 - 55
21302;59.0;retired;married;unknown;no;0;no;no;cellular;25;aug;213;4;-1;0;unknown;no;56 - 65
21303;39.0;technician;single;secondary;no;201;no;yes;unknown;6;jun;148;4;-1;0;unknown;no;36 - 45
21304;38.0;unemployed;married;secondary;no;0;no;no;cellular;24;jul;168;2;-1;0;unknown;no;36 - 45
21305;33.0;services;married;secondary;no;386;no;no;cellular;12;nov;253;1;92;4;failure;yes;26 - 35
21306;27.0;admin.;married;secondary;no;1595;no;no;cellular;29;dec;196;2;197;2;success;yes;26 - 35
21307;36.0;management;married;tertiary;no;0;no;no;telephone;27;aug;645;9;-1;0;unknown;yes;36 - 45
21308;44.0;self-employed;divorced;secondary;no;8;no;no;cellular;26;jul;423;4;-1;0;unknown;yes;36 - 45
21309;58.0;blue-collar;married;primary;no;494;no;no;cellular;14;aug;171;10;-1;0;unknown;no;56 - 65
21310;45.0;admin.;married;secondary;no;5021;no;no;cellular;14;jan;233;1;-1;0;unknown;yes;36 - 45
21311;60.0;retired;divorced;secondary;no;514;no;no;cellular;16;mar;263;1;124;9;other;yes;56 - 65
21312;28.0;management;married;secondary;no;3;yes;no;cellular;14;sep;112;2;24;2;other;no;26 - 35
21313;39.0;housemaid;married;secondary;no;1444;no;no;cellular;19;nov;100;1;117;8;success;no;36 - 45
21314;26.0;technician;married;secondary;no;744;no;no;cellular;15;apr;609;1;-1;0;unknown;no;26 - 35
21315;48.0;management;divorced;tertiary;no;17964;yes;no;cellular;26;may;208;2;96;3;other;yes;46 - 55
21316;47.0;blue-collar;married;primary;no;-245;yes;yes;unknown;12;jun;67;4;-1;0;unknown;no;46 - 55
21317;34.0;self-employed;single;secondary;no;3;yes;no;unknown;5;may;301;1;-1;0;unknown;no;26 - 35
21318;29.0;technician;single;tertiary;no;2269;yes;no;cellular;20;apr;53;1;346;1;failure;no;26 - 35
